game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2019-12-08,201912080PHI,TOR,https://www.basketball-reference.com/boxscores/201912080PHI.html,22,20,26,36,104
2019-12-08,201912080PHI,PHI,https://www.basketball-reference.com/boxscores/201912080PHI.html,27,30,29,24,110
