game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2023-03-06,202303060IND,PHI,Q1,James Harden,https://www.basketball-reference.com/boxscores/202303060IND.html,8.2,2,3,.667,0,0,0,0,1,1,2,3,0,0,0,0,4,5.8,+5,,
2023-03-06,202303060IND,PHI,Q1,Joel Embiid,https://www.basketball-reference.com/boxscores/202303060IND.html,12.0,2,4,.500,0,0,5,5,1,1,2,1,0,0,2,1,9,6.3,-1,1.000,
2023-03-06,202303060IND,PHI,Q1,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202303060IND.html,12.0,5,6,.833,4,5,0,0,0,0,0,1,0,0,0,0,14,12.5,-1,,.800
2023-03-06,202303060IND,PHI,Q1,Jalen McDaniels,https://www.basketball-reference.com/boxscores/202303060IND.html,8.2,3,5,.600,0,0,1,1,2,3,5,0,0,0,1,0,7,6.0,+5,1.000,
2023-03-06,202303060IND,PHI,Q1,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202303060IND.html,9.62,0,2,.000,0,1,0,0,0,2,2,1,0,1,2,0,0,-1.4,0,,.000
2023-03-06,202303060IND,PHI,Q1,Shake Milton,https://www.basketball-reference.com/boxscores/202303060IND.html,3.8,0,1,.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-6,,
2023-03-06,202303060IND,PHI,Q1,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202303060IND.html,2.38,1,1,1.000,0,0,0,0,0,0,0,2,0,0,0,0,2,3.1,-1,,
2023-03-06,202303060IND,PHI,Q1,Georges Niang,https://www.basketball-reference.com/boxscores/202303060IND.html,3.8,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,1,2,1.3,-6,,
2023-03-06,202303060IND,PHI,Q2,James Harden,https://www.basketball-reference.com/boxscores/202303060IND.html,12.0,1,3,.333,1,2,3,4,0,3,3,7,0,0,1,0,6,8.7,0,.750,.500
2023-03-06,202303060IND,PHI,Q2,Joel Embiid,https://www.basketball-reference.com/boxscores/202303060IND.html,6.6,2,2,1.000,1,1,6,6,0,0,0,0,1,0,2,0,11,9.4,+1,1.000,1.000
2023-03-06,202303060IND,PHI,Q2,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202303060IND.html,6.48,1,1,1.000,1,1,0,0,0,0,0,1,0,0,0,0,3,3.4,+4,,1.000
2023-03-06,202303060IND,PHI,Q2,Jalen McDaniels,https://www.basketball-reference.com/boxscores/202303060IND.html,8.03,0,1,.000,0,0,2,2,0,1,1,0,0,0,0,1,2,1.2,0,1.000,
2023-03-06,202303060IND,PHI,Q2,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202303060IND.html,4.67,1,2,.500,0,1,0,0,0,0,0,0,0,0,0,3,2,-0.2,+2,,.000
2023-03-06,202303060IND,PHI,Q2,Shake Milton,https://www.basketball-reference.com/boxscores/202303060IND.html,7.73,2,3,.667,2,3,1,2,0,0,0,0,0,0,1,1,7,3.9,-2,.500,.667
2023-03-06,202303060IND,PHI,Q2,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202303060IND.html,5.12,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,1,2,1.3,-4,,
2023-03-06,202303060IND,PHI,Q2,Georges Niang,https://www.basketball-reference.com/boxscores/202303060IND.html,3.97,1,2,.500,1,2,0,0,0,1,1,1,0,0,0,2,3,2.2,0,,.500
