game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2023-12-20,202312200SAC,BOS,Sam Hauser,https://www.basketball-reference.com/boxscores/202312200SAC.html,34.87,4,6,.667,2,4,.500,0,0,0,5,5,1,0,0,0,3,10,8.4,+24,
2023-12-20,202312200SAC,BOS,Jrue Holiday,https://www.basketball-reference.com/boxscores/202312200SAC.html,33.88,7,13,.538,4,6,.667,3,3,2,6,8,10,2,1,3,1,21,24.2,+17,1.000
2023-12-20,202312200SAC,BOS,Derrick White,https://www.basketball-reference.com/boxscores/202312200SAC.html,29.32,10,13,.769,6,9,.667,2,3,1,1,2,7,1,3,1,1,28,30.1,+16,.667
2023-12-20,202312200SAC,BOS,Jaylen Brown,https://www.basketball-reference.com/boxscores/202312200SAC.html,29.22,11,21,.524,0,3,.000,6,7,1,4,5,6,0,0,0,2,28,22.6,+22,.857
2023-12-20,202312200SAC,BOS,Kristaps Porziņģis,https://www.basketball-reference.com/boxscores/202312200SAC.html,29.22,7,11,.636,3,4,.750,7,8,2,7,9,2,0,6,3,3,24,23.6,+22,.875
2023-12-20,202312200SAC,BOS,Payton Pritchard,https://www.basketball-reference.com/boxscores/202312200SAC.html,29.48,6,12,.500,6,11,.545,2,3,0,4,4,4,1,0,1,1,20,17.2,+10,.667
2023-12-20,202312200SAC,BOS,Neemias Queta,https://www.basketball-reference.com/boxscores/202312200SAC.html,18.78,3,8,.375,0,0,,0,0,4,4,8,0,1,0,1,5,6,3.6,+3,
2023-12-20,202312200SAC,BOS,Oshae Brissett,https://www.basketball-reference.com/boxscores/202312200SAC.html,16.68,1,1,1.000,1,1,1.000,0,0,2,3,5,2,0,0,0,0,3,6.4,+4,
2023-12-20,202312200SAC,BOS,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202312200SAC.html,16.22,1,6,.167,0,4,.000,0,0,2,2,4,3,1,0,0,1,2,2.9,+7,
2023-12-20,202312200SAC,BOS,Lamar Stevens,https://www.basketball-reference.com/boxscores/202312200SAC.html,2.33,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,0,0,2,1.7,0,
2023-12-20,202312200SAC,SAC,Harrison Barnes,https://www.basketball-reference.com/boxscores/202312200SAC.html,30.05,3,5,.600,2,2,1.000,2,4,1,3,4,3,0,0,0,1,10,10.2,-21,.500
2023-12-20,202312200SAC,SAC,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202312200SAC.html,26.47,9,16,.563,6,8,.750,5,6,2,1,3,3,3,0,3,4,29,23.2,-19,.833
2023-12-20,202312200SAC,SAC,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202312200SAC.html,26.37,6,14,.429,0,1,.000,1,4,5,5,10,8,0,1,1,2,13,13.9,-25,.250
2023-12-20,202312200SAC,SAC,Keegan Murray,https://www.basketball-reference.com/boxscores/202312200SAC.html,26.27,5,11,.455,3,7,.429,0,0,1,0,1,0,0,0,1,4,13,5.4,-23,
2023-12-20,202312200SAC,SAC,Kevin Huerter,https://www.basketball-reference.com/boxscores/202312200SAC.html,16.18,3,5,.600,1,2,.500,0,1,0,1,1,0,0,0,0,1,7,4.2,-7,.000
2023-12-20,202312200SAC,SAC,Trey Lyles,https://www.basketball-reference.com/boxscores/202312200SAC.html,26.62,4,7,.571,3,6,.500,0,0,1,4,5,3,0,1,0,1,11,12.0,-19,
2023-12-20,202312200SAC,SAC,Malik Monk,https://www.basketball-reference.com/boxscores/202312200SAC.html,25.05,3,10,.300,0,4,.000,4,4,0,2,2,5,0,0,1,1,10,6.9,-7,1.000
2023-12-20,202312200SAC,SAC,Keon Ellis,https://www.basketball-reference.com/boxscores/202312200SAC.html,19.4,4,7,.571,4,7,.571,0,0,0,2,2,4,1,2,0,1,12,14.1,+2,
2023-12-20,202312200SAC,SAC,Sasha Vezenkov,https://www.basketball-reference.com/boxscores/202312200SAC.html,13.17,1,4,.250,1,3,.333,0,0,2,1,3,0,0,0,0,0,3,2.3,+1,
2023-12-20,202312200SAC,SAC,JaVale McGee,https://www.basketball-reference.com/boxscores/202312200SAC.html,11.85,2,3,.667,0,0,,0,2,0,3,3,1,0,4,1,0,4,5.3,+3,.000
2023-12-20,202312200SAC,SAC,Kessler Edwards,https://www.basketball-reference.com/boxscores/202312200SAC.html,6.18,3,5,.600,1,2,.500,0,0,0,2,2,0,0,0,0,0,7,5.3,0,
2023-12-20,202312200SAC,SAC,Chris Duarte,https://www.basketball-reference.com/boxscores/202312200SAC.html,4.7,0,2,.000,0,1,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,-4,
2023-12-20,202312200SAC,SAC,Davion Mitchell,https://www.basketball-reference.com/boxscores/202312200SAC.html,4.7,0,1,.000,0,0,,0,2,0,0,0,1,0,0,0,0,0,-0.8,-4,.000
2023-12-20,202312200SAC,SAC,Juan Toscano-Anderson,https://www.basketball-reference.com/boxscores/202312200SAC.html,3.0,0,1,.000,0,1,.000,0,0,0,0,0,1,0,0,0,0,0,0.0,-2,
