game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-04-14,202404140SAS,DET,https://www.basketball-reference.com/boxscores/202404140SAS.html,23,17,23,32,95
2024-04-14,202404140SAS,SAS,https://www.basketball-reference.com/boxscores/202404140SAS.html,29,34,30,30,123
