game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2022-10-28,202210280TOR,PHI,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202210280TOR.html,39.82,15,20,.750,9,12,.750,5,6,.833,0,8,8,4,1,0,2,3,44,38.6,+29
2022-10-28,202210280TOR,PHI,James Harden,https://www.basketball-reference.com/boxscores/202210280TOR.html,33.72,4,9,.444,0,3,.000,3,3,1.000,1,3,4,4,0,2,5,2,11,6.3,+3
2022-10-28,202210280TOR,PHI,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202210280TOR.html,30.75,6,15,.400,1,5,.200,0,0,,2,3,5,6,5,0,1,1,13,15.0,+9
2022-10-28,202210280TOR,PHI,Tobias Harris,https://www.basketball-reference.com/boxscores/202210280TOR.html,28.0,5,14,.357,2,8,.250,1,1,1.000,1,4,5,3,2,0,1,2,13,9.4,+12
2022-10-28,202210280TOR,PHI,P.J. Tucker,https://www.basketball-reference.com/boxscores/202210280TOR.html,22.55,2,3,.667,1,1,1.000,0,0,,2,3,5,1,1,0,0,4,5,6.1,+15
2022-10-28,202210280TOR,PHI,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202210280TOR.html,21.8,2,6,.333,2,5,.400,0,0,,1,2,3,3,1,2,0,0,6,8.4,+1
2022-10-28,202210280TOR,PHI,Georges Niang,https://www.basketball-reference.com/boxscores/202210280TOR.html,19.92,2,4,.500,1,3,.333,0,0,,0,5,5,0,0,1,2,4,5,1.6,+10
2022-10-28,202210280TOR,PHI,Montrezl Harrell,https://www.basketball-reference.com/boxscores/202210280TOR.html,17.37,4,4,1.000,0,0,,1,1,1.000,0,2,2,2,0,1,2,1,9,8.1,+12
2022-10-28,202210280TOR,PHI,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202210280TOR.html,10.5,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,1,1,0,-1.5,+3
2022-10-28,202210280TOR,PHI,Shake Milton,https://www.basketball-reference.com/boxscores/202210280TOR.html,8.83,1,4,.250,0,0,,0,0,,0,0,0,1,0,0,0,1,2,-0.1,+7
2022-10-28,202210280TOR,PHI,Jaden Springer,https://www.basketball-reference.com/boxscores/202210280TOR.html,2.25,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,4,3.0,+3
2022-10-28,202210280TOR,PHI,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202210280TOR.html,2.25,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,+3
2022-10-28,202210280TOR,PHI,Paul Reed,https://www.basketball-reference.com/boxscores/202210280TOR.html,2.25,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,1.3,+3
2022-10-28,202210280TOR,TOR,OG Anunoby,https://www.basketball-reference.com/boxscores/202210280TOR.html,35.82,7,16,.438,2,7,.286,3,5,.600,3,6,9,2,2,1,2,2,19,15.0,-12
2022-10-28,202210280TOR,TOR,Pascal Siakam,https://www.basketball-reference.com/boxscores/202210280TOR.html,35.78,9,15,.600,1,3,.333,7,9,.778,2,8,10,6,0,0,5,3,26,20.1,-7
2022-10-28,202210280TOR,TOR,Fred VanVleet,https://www.basketball-reference.com/boxscores/202210280TOR.html,34.22,0,11,.000,0,8,.000,1,3,.333,1,2,3,5,1,0,1,3,1,-3.9,-19
2022-10-28,202210280TOR,TOR,Gary Trent Jr.,https://www.basketball-reference.com/boxscores/202210280TOR.html,32.95,6,15,.400,2,7,.286,0,0,,1,3,4,3,1,0,2,0,14,8.6,-25
2022-10-28,202210280TOR,TOR,Scottie Barnes,https://www.basketball-reference.com/boxscores/202210280TOR.html,28.9,4,7,.571,3,4,.750,2,2,1.000,2,4,6,1,1,0,2,1,13,11.6,-21
2022-10-28,202210280TOR,TOR,Chris Boucher,https://www.basketball-reference.com/boxscores/202210280TOR.html,22.1,3,6,.500,1,2,.500,1,3,.333,0,3,3,1,1,3,1,3,8,6.7,-8
2022-10-28,202210280TOR,TOR,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202210280TOR.html,14.95,0,6,.000,0,3,.000,0,0,,2,1,3,1,0,1,2,1,0,-3.5,-10
2022-10-28,202210280TOR,TOR,Christian Koloko,https://www.basketball-reference.com/boxscores/202210280TOR.html,10.03,1,1,1.000,0,0,,1,2,.500,2,0,2,1,2,0,0,1,3,6.0,+3
2022-10-28,202210280TOR,TOR,Dalano Banton,https://www.basketball-reference.com/boxscores/202210280TOR.html,8.75,2,5,.400,0,2,.000,0,0,,1,1,2,0,1,0,1,0,4,2.3,-1
2022-10-28,202210280TOR,TOR,Malachi Flynn,https://www.basketball-reference.com/boxscores/202210280TOR.html,5.12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-5
2022-10-28,202210280TOR,TOR,Thaddeus Young,https://www.basketball-reference.com/boxscores/202210280TOR.html,4.92,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-0.1,-3
2022-10-28,202210280TOR,TOR,Justin Champagnie,https://www.basketball-reference.com/boxscores/202210280TOR.html,3.23,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,-1
2022-10-28,202210280TOR,TOR,Juancho Hernangómez,https://www.basketball-reference.com/boxscores/202210280TOR.html,3.23,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,1,0,0,-2.4,-1
