game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2024-03-17,202403170WAS,BOS,Q1,Oshae Brissett,https://www.basketball-reference.com/boxscores/202403170WAS.html,7.1,0,0,0,0,2,2,1.000,1,0,1,0,0,0,0,1,2,2.3,+6,,
2024-03-17,202403170WAS,BOS,Q1,Jayson Tatum,https://www.basketball-reference.com/boxscores/202403170WAS.html,12.0,6,9,4,7,2,4,.500,0,4,4,2,0,1,1,0,18,15.6,+18,.667,.571
2024-03-17,202403170WAS,BOS,Q1,Sam Hauser,https://www.basketball-reference.com/boxscores/202403170WAS.html,6.53,1,2,1,2,0,0,,0,2,2,0,1,0,0,0,3,3.6,+5,.500,.500
2024-03-17,202403170WAS,BOS,Q1,Al Horford,https://www.basketball-reference.com/boxscores/202403170WAS.html,9.43,3,4,1,2,2,2,1.000,1,0,1,1,0,0,1,1,9,7.4,+11,.750,.500
2024-03-17,202403170WAS,BOS,Q1,Jrue Holiday,https://www.basketball-reference.com/boxscores/202403170WAS.html,6.53,2,3,1,1,0,0,,0,0,0,1,0,0,1,0,5,3.4,+5,.667,1.000
2024-03-17,202403170WAS,BOS,Q1,Payton Pritchard,https://www.basketball-reference.com/boxscores/202403170WAS.html,5.47,1,2,1,1,0,0,,1,1,2,3,0,0,0,0,3,5.1,+13,.500,1.000
2024-03-17,202403170WAS,BOS,Q1,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202403170WAS.html,5.47,1,1,1,1,0,0,,0,1,1,2,0,0,0,0,3,4.4,+13,1.000,1.000
2024-03-17,202403170WAS,BOS,Q1,Luke Kornet,https://www.basketball-reference.com/boxscores/202403170WAS.html,4.9,0,0,0,0,2,2,1.000,0,1,1,1,0,1,0,1,2,3.3,+12,,
2024-03-17,202403170WAS,BOS,Q1,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202403170WAS.html,2.57,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1.0,+7,,
2024-03-17,202403170WAS,BOS,Q2,Oshae Brissett,https://www.basketball-reference.com/boxscores/202403170WAS.html,5.6,0,1,0,1,0,0,,1,0,1,1,0,0,0,1,0,0.3,+5,.000,.000
2024-03-17,202403170WAS,BOS,Q2,Jayson Tatum,https://www.basketball-reference.com/boxscores/202403170WAS.html,6.6,1,4,1,3,4,4,1.000,0,0,0,3,2,0,0,0,7,8.7,+4,.250,.333
2024-03-17,202403170WAS,BOS,Q2,Sam Hauser,https://www.basketball-reference.com/boxscores/202403170WAS.html,12.0,6,7,6,7,0,0,,0,2,2,1,0,0,0,1,18,16.4,+10,.857,.857
2024-03-17,202403170WAS,BOS,Q2,Al Horford,https://www.basketball-reference.com/boxscores/202403170WAS.html,6.48,2,2,1,1,0,0,,0,1,1,0,0,0,0,1,5,4.3,+1,1.000,1.000
2024-03-17,202403170WAS,BOS,Q2,Jrue Holiday,https://www.basketball-reference.com/boxscores/202403170WAS.html,7.68,0,3,0,1,0,0,,0,0,0,1,0,1,0,1,0,-1.1,+8,.000,.000
2024-03-17,202403170WAS,BOS,Q2,Payton Pritchard,https://www.basketball-reference.com/boxscores/202403170WAS.html,9.72,1,2,0,0,0,0,,0,0,0,3,0,0,0,0,2,3.1,+8,.500,
2024-03-17,202403170WAS,BOS,Q2,Luke Kornet,https://www.basketball-reference.com/boxscores/202403170WAS.html,6.4,1,3,0,0,2,2,1.000,2,1,3,0,0,0,1,0,4,3.0,+5,.333,
2024-03-17,202403170WAS,BOS,Q2,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202403170WAS.html,5.52,0,1,0,1,0,0,,0,1,1,0,1,0,0,0,0,0.6,+9,.000,.000
2024-03-17,202403170WAS,BOS,Q3,Oshae Brissett,https://www.basketball-reference.com/boxscores/202403170WAS.html,10.88,0,2,0,2,2,2,1.000,0,0,0,0,0,0,1,1,2,-0.8,+2,.000,.000
2024-03-17,202403170WAS,BOS,Q3,Jayson Tatum,https://www.basketball-reference.com/boxscores/202403170WAS.html,8.0,1,4,1,2,2,2,1.000,0,2,2,1,1,0,1,1,5,3.5,+4,.250,.500
2024-03-17,202403170WAS,BOS,Q3,Sam Hauser,https://www.basketball-reference.com/boxscores/202403170WAS.html,4.28,3,4,3,4,0,0,,0,2,2,0,0,0,0,0,9,8.0,+3,.750,.750
2024-03-17,202403170WAS,BOS,Q3,Al Horford,https://www.basketball-reference.com/boxscores/202403170WAS.html,6.88,0,1,0,1,0,0,,1,1,2,1,0,0,0,1,0,0.6,+4,.000,.000
2024-03-17,202403170WAS,BOS,Q3,Jrue Holiday,https://www.basketball-reference.com/boxscores/202403170WAS.html,8.0,1,1,0,0,0,0,,0,1,1,1,1,1,2,1,2,2.0,+4,1.000,
2024-03-17,202403170WAS,BOS,Q3,Payton Pritchard,https://www.basketball-reference.com/boxscores/202403170WAS.html,7.72,0,5,0,2,0,0,,1,0,1,3,0,0,0,0,0,-0.7,-1,.000,.000
2024-03-17,202403170WAS,BOS,Q3,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202403170WAS.html,5.12,1,3,1,3,0,0,,0,2,2,0,0,0,0,0,3,1.9,-2,.333,.333
2024-03-17,202403170WAS,BOS,Q3,Luke Kornet,https://www.basketball-reference.com/boxscores/202403170WAS.html,5.12,2,3,0,0,0,0,,0,1,1,0,0,1,0,0,4,3.7,-2,.667,
2024-03-17,202403170WAS,BOS,Q3,Jaden Springer,https://www.basketball-reference.com/boxscores/202403170WAS.html,4.0,1,1,0,0,0,0,,1,0,1,0,1,0,1,3,2,1.2,-2,1.000,
2024-03-17,202403170WAS,BOS,Q4,Oshae Brissett,https://www.basketball-reference.com/boxscores/202403170WAS.html,5.32,1,2,0,0,1,2,.500,1,1,2,1,0,0,0,0,3,3.3,+4,.500,
2024-03-17,202403170WAS,BOS,Q4,Payton Pritchard,https://www.basketball-reference.com/boxscores/202403170WAS.html,12.0,4,6,1,2,0,0,,0,2,2,4,1,0,1,0,9,9.8,-4,.667,.500
2024-03-17,202403170WAS,BOS,Q4,Svi Mykhailiuk,https://www.basketball-reference.com/boxscores/202403170WAS.html,12.0,1,3,1,2,0,0,,0,2,2,0,0,0,0,0,3,1.9,-4,.333,.500
2024-03-17,202403170WAS,BOS,Q4,Luke Kornet,https://www.basketball-reference.com/boxscores/202403170WAS.html,3.63,2,3,0,0,0,0,,1,0,1,0,0,0,0,0,4,3.4,-6,.667,
2024-03-17,202403170WAS,BOS,Q4,Jaden Springer,https://www.basketball-reference.com/boxscores/202403170WAS.html,12.0,0,2,0,2,0,0,,0,1,1,0,0,0,2,1,0,-3.5,-4,.000,.000
2024-03-17,202403170WAS,BOS,Q4,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202403170WAS.html,6.68,1,3,0,2,1,2,.500,1,0,1,0,0,1,1,1,3,0.9,-8,.333,.000
2024-03-17,202403170WAS,BOS,Q4,Neemias Queta,https://www.basketball-reference.com/boxscores/202403170WAS.html,8.37,0,0,0,0,0,0,,0,2,2,0,0,0,1,1,0,-0.8,+2,,
2024-03-17,202403170WAS,WAS,Q1,Justin Champagnie,https://www.basketball-reference.com/boxscores/202403170WAS.html,9.43,2,6,1,3,2,2,1.000,1,0,1,1,1,0,0,1,7,5.6,-11,.333,.333
2024-03-17,202403170WAS,WAS,Q1,Patrick Baldwin Jr.,https://www.basketball-reference.com/boxscores/202403170WAS.html,6.53,0,2,0,1,0,0,,0,0,0,0,1,1,0,0,0,0.3,-5,.000,.000
2024-03-17,202403170WAS,WAS,Q1,Jordan Poole,https://www.basketball-reference.com/boxscores/202403170WAS.html,8.93,5,6,2,3,0,0,,0,0,0,3,0,0,1,1,12,10.5,-11,.833,.667
2024-03-17,202403170WAS,WAS,Q1,Corey Kispert,https://www.basketball-reference.com/boxscores/202403170WAS.html,7.75,0,3,0,3,0,0,,0,1,1,1,0,0,0,2,0,-1.9,-9,.000,.000
2024-03-17,202403170WAS,WAS,Q1,Richaun Holmes,https://www.basketball-reference.com/boxscores/202403170WAS.html,6.53,1,1,0,0,0,0,,0,2,2,0,0,0,0,1,2,1.9,-5,1.000,
2024-03-17,202403170WAS,WAS,Q1,Anthony Gill,https://www.basketball-reference.com/boxscores/202403170WAS.html,5.47,1,3,0,2,0,0,,0,1,1,0,0,0,0,1,2,0.2,-13,.333,.000
