game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2022-10-23,202210230LAC,PHO,Mikal Bridges,https://www.basketball-reference.com/boxscores/202210230LAC.html,36.48,3,9,.333,1,3,.333,0,0,1,3,4,4,0,1,1,3,7,4.8,+9,
2022-10-23,202210230LAC,PHO,Devin Booker,https://www.basketball-reference.com/boxscores/202210230LAC.html,34.82,13,21,.619,5,9,.556,4,4,1,0,1,4,1,0,3,1,35,26.6,+13,1.000
2022-10-23,202210230LAC,PHO,Chris Paul,https://www.basketball-reference.com/boxscores/202210230LAC.html,32.62,3,11,.273,1,8,.125,0,0,3,5,8,11,1,1,2,2,7,10.7,+15,
2022-10-23,202210230LAC,PHO,Deandre Ayton,https://www.basketball-reference.com/boxscores/202210230LAC.html,28.75,6,11,.545,0,1,.000,1,1,2,6,8,1,0,1,4,5,13,6.3,+7,1.000
2022-10-23,202210230LAC,PHO,Cameron Johnson,https://www.basketball-reference.com/boxscores/202210230LAC.html,22.6,4,6,.667,3,4,.750,0,0,1,4,5,2,1,0,0,4,11,11.1,+13,
2022-10-23,202210230LAC,PHO,Torrey Craig,https://www.basketball-reference.com/boxscores/202210230LAC.html,24.83,3,7,.429,2,5,.400,0,0,3,6,9,2,0,0,0,1,8,9.2,+1,
2022-10-23,202210230LAC,PHO,Jock Landale,https://www.basketball-reference.com/boxscores/202210230LAC.html,17.32,4,8,.500,0,2,.000,1,1,2,8,10,1,0,0,0,0,9,9.5,+13,1.000
2022-10-23,202210230LAC,PHO,Cameron Payne,https://www.basketball-reference.com/boxscores/202210230LAC.html,14.57,4,11,.364,1,3,.333,1,2,0,1,1,2,1,0,2,0,10,4.2,0,.500
2022-10-23,202210230LAC,PHO,Landry Shamet,https://www.basketball-reference.com/boxscores/202210230LAC.html,13.33,2,5,.400,2,5,.400,2,2,0,1,1,1,1,0,0,1,8,6.9,+4,1.000
2022-10-23,202210230LAC,PHO,Damion Lee,https://www.basketball-reference.com/boxscores/202210230LAC.html,12.22,1,3,.333,0,2,.000,0,0,0,1,1,1,0,0,0,1,2,0.9,+6,
2022-10-23,202210230LAC,PHO,Josh Okogie,https://www.basketball-reference.com/boxscores/202210230LAC.html,1.23,0,0,,0,0,,2,2,0,1,1,0,0,0,0,0,2,2.3,+2,1.000
2022-10-23,202210230LAC,PHO,Duane Washington Jr.,https://www.basketball-reference.com/boxscores/202210230LAC.html,1.23,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0,0,-0.7,+2,
2022-10-23,202210230LAC,LAC,Paul George,https://www.basketball-reference.com/boxscores/202210230LAC.html,33.67,4,11,.364,2,6,.333,6,6,0,7,7,4,2,0,2,2,16,14.0,-7,1.000
2022-10-23,202210230LAC,LAC,Marcus Morris,https://www.basketball-reference.com/boxscores/202210230LAC.html,31.42,10,14,.714,2,5,.400,0,0,1,4,5,1,1,0,1,1,22,18.4,-10,
2022-10-23,202210230LAC,LAC,Reggie Jackson,https://www.basketball-reference.com/boxscores/202210230LAC.html,23.75,0,5,.000,0,2,.000,0,0,0,2,2,2,1,0,0,0,0,-0.5,-14,
2022-10-23,202210230LAC,LAC,Ivica Zubac,https://www.basketball-reference.com/boxscores/202210230LAC.html,21.33,1,4,.250,0,0,,0,0,3,5,8,2,0,0,3,1,2,1.2,-8,
2022-10-23,202210230LAC,LAC,Norman Powell,https://www.basketball-reference.com/boxscores/202210230LAC.html,20.77,4,9,.444,0,2,.000,0,0,0,3,3,0,2,0,3,2,8,2.4,-17,
2022-10-23,202210230LAC,LAC,John Wall,https://www.basketball-reference.com/boxscores/202210230LAC.html,21.37,7,12,.583,2,4,.500,1,5,0,0,0,4,1,0,0,1,17,13.2,-1,.200
2022-10-23,202210230LAC,LAC,Kawhi Leonard,https://www.basketball-reference.com/boxscores/202210230LAC.html,20.7,2,6,.333,0,2,.000,7,7,3,3,6,2,2,0,2,2,11,11.2,+1,1.000
2022-10-23,202210230LAC,LAC,Luke Kennard,https://www.basketball-reference.com/boxscores/202210230LAC.html,17.8,1,4,.250,0,1,.000,0,0,0,3,3,0,0,0,3,3,2,-3.7,-4,
2022-10-23,202210230LAC,LAC,Robert Covington,https://www.basketball-reference.com/boxscores/202210230LAC.html,14.25,1,5,.200,1,4,.250,0,0,1,3,4,0,0,0,0,2,3,0.7,-5,
2022-10-23,202210230LAC,LAC,Nicolas Batum,https://www.basketball-reference.com/boxscores/202210230LAC.html,14.05,1,3,.333,1,2,.500,0,0,0,3,3,0,0,0,0,1,3,1.8,-4,
2022-10-23,202210230LAC,LAC,Terance Mann,https://www.basketball-reference.com/boxscores/202210230LAC.html,9.37,4,5,.800,1,2,.500,0,0,1,1,2,0,0,0,0,2,9,7.3,-8,
2022-10-23,202210230LAC,LAC,Moses Brown,https://www.basketball-reference.com/boxscores/202210230LAC.html,2.88,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,0,1,2,1.3,-2,
2022-10-23,202210230LAC,LAC,Brandon Boston Jr.,https://www.basketball-reference.com/boxscores/202210230LAC.html,2.88,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,-2,
2022-10-23,202210230LAC,LAC,Amir Coffey,https://www.basketball-reference.com/boxscores/202210230LAC.html,2.88,0,1,.000,0,0,,0,0,0,0,0,1,1,0,0,0,0,1.0,-2,
2022-10-23,202210230LAC,LAC,Jason Preston,https://www.basketball-reference.com/boxscores/202210230LAC.html,2.88,0,1,.000,0,1,.000,0,2,0,0,0,0,0,0,0,0,0,-1.5,-2,.000
