game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2024-11-19,202411190BOS,CLE,Q1,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202411190BOS.html,9.85,1,5,.200,0,2,.000,2,2,1.000,0,0,0,0,0,0,0,1,4,0.5,-10
2024-11-19,202411190BOS,CLE,Q1,Evan Mobley,https://www.basketball-reference.com/boxscores/202411190BOS.html,9.85,2,5,.400,0,2,.000,0,0,,1,2,3,2,1,1,2,0,4,3.7,-10
2024-11-19,202411190BOS,CLE,Q1,Darius Garland,https://www.basketball-reference.com/boxscores/202411190BOS.html,8.93,1,8,.125,0,2,.000,2,2,1.000,0,0,0,2,0,1,1,0,4,-0.1,-6
2024-11-19,202411190BOS,CLE,Q1,Jarrett Allen,https://www.basketball-reference.com/boxscores/202411190BOS.html,8.93,2,3,.667,0,0,,0,0,,2,4,6,0,0,0,0,0,4,5.3,-6
2024-11-19,202411190BOS,CLE,Q1,Sam Merrill,https://www.basketball-reference.com/boxscores/202411190BOS.html,7.53,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,1.0,-10
2024-11-19,202411190BOS,CLE,Q1,Georges Niang,https://www.basketball-reference.com/boxscores/202411190BOS.html,5.22,1,1,1.000,0,0,,0,0,,1,1,2,1,0,0,0,1,2,3.0,+4
2024-11-19,202411190BOS,CLE,Q1,Ty Jerome,https://www.basketball-reference.com/boxscores/202411190BOS.html,5.22,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,2.4,+4
2024-11-19,202411190BOS,CLE,Q1,Craig Porter Jr.,https://www.basketball-reference.com/boxscores/202411190BOS.html,4.47,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+4
2024-11-19,202411190BOS,CLE,Q2,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202411190BOS.html,10.87,4,9,.444,1,3,.333,0,0,,0,1,1,0,0,0,0,0,9,4.6,-11
2024-11-19,202411190BOS,CLE,Q2,Evan Mobley,https://www.basketball-reference.com/boxscores/202411190BOS.html,10.37,1,1,1.000,0,0,,2,2,1.000,1,1,2,1,0,0,1,0,4,4.4,-8
2024-11-19,202411190BOS,CLE,Q2,Darius Garland,https://www.basketball-reference.com/boxscores/202411190BOS.html,5.63,0,3,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,0,0,-2.4,-10
2024-11-19,202411190BOS,CLE,Q2,Jarrett Allen,https://www.basketball-reference.com/boxscores/202411190BOS.html,5.58,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,0,0,1.0,-10
