game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2025-02-05,202502050ATL,SAS,Q1,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202502050ATL.html,8.08,2,4,.500,2,3,.667,0,0,0,1,1,3,0,0,0,0,6,6.4,+5,
2025-02-05,202502050ATL,SAS,Q1,Devin Vassell,https://www.basketball-reference.com/boxscores/202502050ATL.html,8.73,4,5,.800,1,2,.500,0,0,0,1,1,1,2,0,0,1,9,9.7,+7,
2025-02-05,202502050ATL,SAS,Q1,Victor Wembanyama,https://www.basketball-reference.com/boxscores/202502050ATL.html,6.67,1,2,.500,1,1,1.000,1,2,0,2,2,0,0,0,0,1,4,2.8,+2,.500
2025-02-05,202502050ATL,SAS,Q1,Chris Paul,https://www.basketball-reference.com/boxscores/202502050ATL.html,6.55,1,1,1.000,1,1,1.000,0,0,0,1,1,4,0,0,1,0,3,4.8,+4,
2025-02-05,202502050ATL,SAS,Q1,Harrison Barnes,https://www.basketball-reference.com/boxscores/202502050ATL.html,7.13,1,2,.500,0,0,,0,0,0,0,0,0,1,0,0,0,2,2.0,+4,
2025-02-05,202502050ATL,SAS,Q1,Jeremy Sochan,https://www.basketball-reference.com/boxscores/202502050ATL.html,6.98,2,3,.667,0,1,.000,0,0,0,1,1,0,0,0,0,0,4,3.0,+8,
2025-02-05,202502050ATL,SAS,Q1,Julian Champagnie,https://www.basketball-reference.com/boxscores/202502050ATL.html,5.53,1,2,.500,1,2,.500,0,0,0,1,1,0,2,1,0,0,3,5.0,+8,
2025-02-05,202502050ATL,SAS,Q1,Stephon Castle,https://www.basketball-reference.com/boxscores/202502050ATL.html,5.45,1,4,.250,0,2,.000,2,2,0,1,1,3,0,0,0,0,4,4.0,+6,1.000
2025-02-05,202502050ATL,SAS,Q1,Keldon Johnson,https://www.basketball-reference.com/boxscores/202502050ATL.html,4.87,0,0,,0,0,,0,0,0,1,1,0,0,0,0,0,0,0.3,+6,
2025-02-05,202502050ATL,SAS,Q2,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202502050ATL.html,9.37,6,8,.750,0,2,.000,0,0,0,1,1,3,0,0,0,1,12,10.8,+3,
2025-02-05,202502050ATL,SAS,Q2,Devin Vassell,https://www.basketball-reference.com/boxscores/202502050ATL.html,8.28,1,4,.250,0,2,.000,0,0,0,0,0,1,1,0,0,0,2,1.3,+6,
2025-02-05,202502050ATL,SAS,Q2,Victor Wembanyama,https://www.basketball-reference.com/boxscores/202502050ATL.html,6.48,0,1,.000,0,0,,4,4,1,2,3,1,0,0,1,2,4,3.5,-1,1.000
2025-02-05,202502050ATL,SAS,Q2,Chris Paul,https://www.basketball-reference.com/boxscores/202502050ATL.html,5.97,1,2,.500,0,1,.000,0,0,0,1,1,0,0,0,0,1,2,0.9,+6,
2025-02-05,202502050ATL,SAS,Q2,Harrison Barnes,https://www.basketball-reference.com/boxscores/202502050ATL.html,4.7,2,3,.667,1,1,1.000,0,0,0,2,2,0,0,0,0,0,5,4.3,+2,
2025-02-05,202502050ATL,SAS,Q2,Jeremy Sochan,https://www.basketball-reference.com/boxscores/202502050ATL.html,7.25,2,2,1.000,0,0,,0,0,0,1,1,0,0,0,0,2,4,2.9,+4,
2025-02-05,202502050ATL,SAS,Q2,Julian Champagnie,https://www.basketball-reference.com/boxscores/202502050ATL.html,7.27,0,1,.000,0,1,.000,0,0,0,1,1,2,2,0,0,1,0,2.6,+8,
2025-02-05,202502050ATL,SAS,Q2,Stephon Castle,https://www.basketball-reference.com/boxscores/202502050ATL.html,6.58,1,2,.500,0,0,,3,4,0,0,0,0,1,0,1,2,5,2.8,+11,.750
2025-02-05,202502050ATL,SAS,Q2,Keldon Johnson,https://www.basketball-reference.com/boxscores/202502050ATL.html,4.1,1,1,1.000,1,1,1.000,0,0,0,1,1,0,1,0,1,1,3,2.6,+1,
