game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2023-04-23,202304230GSW,SAC,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202304230GSW.html,39:53,.550,.516,.355,.258,7.5,18.1,12.3,19.3,1.2,0.0,8.0,37.7,114,123,3.8
2023-04-23,202304230GSW,SAC,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202304230GSW.html,37:01,.538,.538,.000,.000,5.4,16.2,10.3,26.7,1.3,4.6,13.3,16.2,120,120,3.6
2023-04-23,202304230GSW,SAC,Keegan Murray,https://www.basketball-reference.com/boxscores/202304230GSW.html,32:52,.885,.885,.538,.000,6.1,18.3,11.6,4.2,0.0,0.0,0.0,15.8,178,126,10.2
2023-04-23,202304230GSW,SAC,Harrison Barnes,https://www.basketball-reference.com/boxscores/202304230GSW.html,30:34,.379,.318,.545,.182,0.0,11.8,5.4,3.6,0.0,0.0,0.0,15.6,89,127,-9.2
2023-04-23,202304230GSW,SAC,Kevin Huerter,https://www.basketball-reference.com/boxscores/202304230GSW.html,19:55,.250,.250,.250,.000,0.0,18.1,8.2,10.6,0.0,4.3,0.0,8.0,81,123,-5.8
2023-04-23,202304230GSW,SAC,Davion Mitchell,https://www.basketball-reference.com/boxscores/202304230GSW.html,28:29,.711,.688,.250,.125,3.5,0.0,1.9,4.3,1.6,0.0,10.6,13.3,133,126,0.2
2023-04-23,202304230GSW,SAC,Malik Monk,https://www.basketball-reference.com/boxscores/202304230GSW.html,28:21,.508,.429,.357,.286,0.0,21.2,9.6,21.4,3.3,0.0,16.0,26.5,101,118,-0.2
2023-04-23,202304230GSW,SAC,Trey Lyles,https://www.basketball-reference.com/boxscores/202304230GSW.html,11:56,.460,.500,.600,.200,16.8,20.1,18.3,20.1,0.0,0.0,0.0,18.2,125,126,2.8
2023-04-23,202304230GSW,SAC,Alex Len,https://www.basketball-reference.com/boxscores/202304230GSW.html,10:36,.773,.667,.000,.667,18.9,34.0,25.7,0.0,0.0,0.0,20.5,18.4,137,123,-3.6
2023-04-23,202304230GSW,SAC,Kessler Edwards,https://www.basketball-reference.com/boxscores/202304230GSW.html,0:23,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,129,-6.4
2023-04-23,202304230GSW,GSW,Stephen Curry,https://www.basketball-reference.com/boxscores/202304230GSW.html,42:42,.661,.614,.500,.227,0.0,11.7,6.4,13.8,1.1,0.0,4.0,25.4,131,125,1.9
2023-04-23,202304230GSW,GSW,Klay Thompson,https://www.basketball-reference.com/boxscores/202304230GSW.html,39:07,.776,.733,.600,.267,0.0,5.1,2.8,10.8,1.2,0.0,10.7,20.6,136,127,2.7
2023-04-23,202304230GSW,GSW,Andrew Wiggins,https://www.basketball-reference.com/boxscores/202304230GSW.html,37:31,.654,.625,.167,.333,6.4,16.0,11.6,10.6,1.2,7.6,17.9,19.2,115,117,1.6
2023-04-23,202304230GSW,GSW,Kevon Looney,https://www.basketball-reference.com/boxscores/202304230GSW.html,32:01,.800,.800,.000,.000,7.5,37.5,23.9,23.1,1.5,2.2,28.6,9.4,140,115,4.6
2023-04-23,202304230GSW,GSW,Jordan Poole,https://www.basketball-reference.com/boxscores/202304230GSW.html,26:08,.640,.600,.400,.333,0.0,7.7,4.2,24.2,1.8,0.0,10.4,31.6,119,124,0.7
2023-04-23,202304230GSW,GSW,Draymond Green,https://www.basketball-reference.com/boxscores/202304230GSW.html,30:59,.361,.214,.143,.429,15.5,19.4,17.6,26.9,3.0,2.3,5.7,24.5,107,117,-2.8
2023-04-23,202304230GSW,GSW,Donte DiVincenzo,https://www.basketball-reference.com/boxscores/202304230GSW.html,16:05,.500,.500,.667,.000,0.0,12.4,6.8,28.4,2.9,0.0,0.0,8.0,142,121,2.8
2023-04-23,202304230GSW,GSW,Gary Payton II,https://www.basketball-reference.com/boxscores/202304230GSW.html,7:14,.333,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,68,131,-15.7
2023-04-23,202304230GSW,GSW,Moses Moody,https://www.basketball-reference.com/boxscores/202304230GSW.html,5:22,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,300,131,5.8
2023-04-23,202304230GSW,GSW,Jonathan Kuminga,https://www.basketball-reference.com/boxscores/202304230GSW.html,2:51,,,,,0.0,35.1,19.1,0.0,0.0,0.0,,0.0,0,121,-6.8
