game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-04-26,202104260MIN,UTA,Rudy Gobert,https://www.basketball-reference.com/boxscores/202104260MIN.html,34.58,8,8,1.000,0,0,2,4,.500,1,4,5,2,1,3,2,4,18,17.6,+1,
2021-04-26,202104260MIN,UTA,Royce O'Neale,https://www.basketball-reference.com/boxscores/202104260MIN.html,34.03,2,6,.333,2,5,0,0,,3,7,10,4,1,0,1,2,6,8.8,-5,.400
2021-04-26,202104260MIN,UTA,Joe Ingles,https://www.basketball-reference.com/boxscores/202104260MIN.html,33.53,3,14,.214,3,13,1,2,.500,1,4,5,3,0,1,1,0,10,4.7,-5,.231
2021-04-26,202104260MIN,UTA,Mike Conley,https://www.basketball-reference.com/boxscores/202104260MIN.html,31.78,10,19,.526,3,9,3,5,.600,2,7,9,7,0,1,4,0,26,21.0,0,.333
2021-04-26,202104260MIN,UTA,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/202104260MIN.html,29.07,1,11,.091,1,7,4,4,1.000,0,1,1,0,2,0,2,1,7,-0.4,-6,.143
2021-04-26,202104260MIN,UTA,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202104260MIN.html,26.45,5,20,.250,1,10,2,2,1.000,2,2,4,8,2,0,1,2,13,8.8,0,.100
2021-04-26,202104260MIN,UTA,Georges Niang,https://www.basketball-reference.com/boxscores/202104260MIN.html,24.38,4,11,.364,4,9,2,2,1.000,3,2,5,0,1,0,0,1,14,11.2,+12,.444
2021-04-26,202104260MIN,UTA,Derrick Favors,https://www.basketball-reference.com/boxscores/202104260MIN.html,13.42,1,1,1.000,0,0,0,0,,4,4,8,0,0,1,0,3,2,5.2,-2,
2021-04-26,202104260MIN,UTA,Ersan İlyasova,https://www.basketball-reference.com/boxscores/202104260MIN.html,11.17,3,5,.600,2,4,0,0,,0,2,2,0,2,0,0,4,8,6.7,+1,.500
2021-04-26,202104260MIN,UTA,Trent Forrest,https://www.basketball-reference.com/boxscores/202104260MIN.html,1.58,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-1,
2021-04-26,202104260MIN,MIN,Anthony Edwards,https://www.basketball-reference.com/boxscores/202104260MIN.html,37.73,5,17,.294,1,10,3,3,1.000,1,8,9,4,1,0,3,2,14,7.2,+1,.100
2021-04-26,202104260MIN,MIN,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202104260MIN.html,36.33,7,13,.538,1,4,6,7,.857,2,9,11,2,1,0,4,4,21,15.2,+9,.250
2021-04-26,202104260MIN,MIN,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202104260MIN.html,34.45,2,9,.222,1,6,1,2,.500,2,8,10,2,0,2,1,4,6,4.1,+4,.167
2021-04-26,202104260MIN,MIN,Ricky Rubio,https://www.basketball-reference.com/boxscores/202104260MIN.html,21.68,1,6,.167,0,2,0,0,,0,5,5,4,3,0,1,0,2,4.5,-1,.000
2021-04-26,202104260MIN,MIN,Josh Okogie,https://www.basketball-reference.com/boxscores/202104260MIN.html,20.95,3,7,.429,2,4,0,1,.000,2,1,3,1,0,0,0,3,8,5.1,+1,.500
2021-04-26,202104260MIN,MIN,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202104260MIN.html,30.97,10,16,.625,7,12,0,0,,0,2,2,12,0,1,3,1,27,26.1,+9,.583
2021-04-26,202104260MIN,MIN,Juancho Hernangómez,https://www.basketball-reference.com/boxscores/202104260MIN.html,18.13,4,5,.800,2,3,4,5,.800,0,1,1,0,1,0,1,2,14,11.2,-1,.667
2021-04-26,202104260MIN,MIN,Naz Reid,https://www.basketball-reference.com/boxscores/202104260MIN.html,17.78,5,7,.714,2,3,1,3,.333,0,2,2,0,0,1,0,1,13,10.2,-4,.667
2021-04-26,202104260MIN,MIN,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202104260MIN.html,12.2,0,0,,0,0,0,0,,0,1,1,4,0,0,0,1,0,2.7,-7,
2021-04-26,202104260MIN,MIN,Jarred Vanderbilt,https://www.basketball-reference.com/boxscores/202104260MIN.html,9.77,0,3,.000,0,0,0,0,,1,3,4,0,1,0,3,3,0,-3.7,-6,
