game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-04-05,202304050ATL,WAS,https://www.basketball-reference.com/boxscores/202304050ATL.html,32,28,30,26,116
2023-04-05,202304050ATL,ATL,https://www.basketball-reference.com/boxscores/202304050ATL.html,33,34,39,28,134
