game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2023-12-09,202312090LAL,IND,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202312090LAL.html,35:16,.653,.643,.571,.214,0.0,3.9,1.6,62.1,1.3,1.8,16.4,21.0,119,121
2023-12-09,202312090LAL,IND,Buddy Hield,https://www.basketball-reference.com/boxscores/202312090LAL.html,32:21,.364,.364,.818,.000,2.9,17.0,8.5,19.4,1.4,0.0,15.4,16.3,75,119
2023-12-09,202312090LAL,IND,Obi Toppin,https://www.basketball-reference.com/boxscores/202312090LAL.html,29:09,.591,.591,.636,.000,3.2,4.7,3.8,0.0,0.0,0.0,0.0,15.3,111,124
2023-12-09,202312090LAL,IND,Myles Turner,https://www.basketball-reference.com/boxscores/202312090LAL.html,25:13,.392,.318,.455,.364,3.7,32.6,15.3,6.5,1.8,0.0,13.6,23.7,75,114
2023-12-09,202312090LAL,IND,Bruce Brown,https://www.basketball-reference.com/boxscores/202312090LAL.html,19:25,.222,.222,.222,.000,0.0,14.1,5.7,8.2,4.7,3.3,0.0,18.8,51,110
2023-12-09,202312090LAL,IND,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202312090LAL.html,30:09,.668,.500,.455,.818,0.0,9.1,3.7,0.0,1.5,2.1,0.0,20.1,138,119
2023-12-09,202312090LAL,IND,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202312090LAL.html,26:29,.573,.450,.500,.700,3.5,10.4,6.2,6.5,1.7,0.0,7.1,21.5,113,119
2023-12-09,202312090LAL,IND,Isaiah Jackson,https://www.basketball-reference.com/boxscores/202312090LAL.html,18:38,.579,.333,.000,1.000,5.0,29.4,14.8,0.0,0.0,13.7,10.4,21.0,113,110
2023-12-09,202312090LAL,IND,T.J. McConnell,https://www.basketball-reference.com/boxscores/202312090LAL.html,17:30,.337,.273,.000,.182,15.8,7.8,12.6,92.2,7.8,0.0,0.0,27.5,108,107
2023-12-09,202312090LAL,IND,Kendall Brown,https://www.basketball-reference.com/boxscores/202312090LAL.html,1:10,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0,125
2023-12-09,202312090LAL,IND,Ben Sheppard,https://www.basketball-reference.com/boxscores/202312090LAL.html,1:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125
2023-12-09,202312090LAL,IND,Oscar Tshiebwe,https://www.basketball-reference.com/boxscores/202312090LAL.html,1:10,.568,,,,79.1,0.0,47.3,0.0,0.0,0.0,0.0,30.5,153,125
2023-12-09,202312090LAL,IND,Jarace Walker,https://www.basketball-reference.com/boxscores/202312090LAL.html,1:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125
2023-12-09,202312090LAL,IND,Isaiah Wong,https://www.basketball-reference.com/boxscores/202312090LAL.html,1:10,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125
2023-12-09,202312090LAL,LAL,Anthony Davis,https://www.basketball-reference.com/boxscores/202312090LAL.html,40:37,.690,.667,.000,.542,16.9,34.1,27.2,21.0,0.0,8.8,11.9,32.8,134,97
2023-12-09,202312090LAL,LAL,LeBron James,https://www.basketball-reference.com/boxscores/202312090LAL.html,34:52,.517,.476,.048,.238,3.9,26.5,17.4,16.6,2.6,0.0,20.5,33.1,94,100
2023-12-09,202312090LAL,LAL,Cam Reddish,https://www.basketball-reference.com/boxscores/202312090LAL.html,33:19,.643,.643,.429,.000,8.2,2.8,5.0,3.5,0.0,8.0,30.0,11.9,98,107
2023-12-09,202312090LAL,LAL,D'Angelo Russell,https://www.basketball-reference.com/boxscores/202312090LAL.html,31:53,.409,.400,.200,.133,4.3,8.7,6.9,27.8,1.4,2.8,11.2,22.2,100,106
2023-12-09,202312090LAL,LAL,Taurean Prince,https://www.basketball-reference.com/boxscores/202312090LAL.html,18:59,.872,.833,.667,.333,0.0,14.6,8.7,12.1,0.0,0.0,22.5,9.2,141,109
2023-12-09,202312090LAL,LAL,Austin Reaves,https://www.basketball-reference.com/boxscores/202312090LAL.html,27:33,.690,.600,.200,.800,0.0,6.7,4.0,16.7,0.0,0.0,0.0,29.1,155,112
2023-12-09,202312090LAL,LAL,Max Christie,https://www.basketball-reference.com/boxscores/202312090LAL.html,19:29,.532,.000,1.000,2.000,0.0,9.5,5.7,5.2,2.3,0.0,34.7,5.8,91,105
2023-12-09,202312090LAL,LAL,Jarred Vanderbilt,https://www.basketball-reference.com/boxscores/202312090LAL.html,15:46,.000,.000,.000,.000,0.0,23.4,14.0,6.5,2.9,11.3,0.0,2.5,59,92
2023-12-09,202312090LAL,LAL,Rui Hachimura,https://www.basketball-reference.com/boxscores/202312090LAL.html,8:37,.000,.000,.000,.000,31.8,0.0,12.8,0.0,0.0,0.0,0.0,4.6,104,113
2023-12-09,202312090LAL,LAL,Jaxson Hayes,https://www.basketball-reference.com/boxscores/202312090LAL.html,7:23,,,,,18.6,37.5,29.9,13.8,0.0,0.0,100.0,5.4,75,102
2023-12-09,202312090LAL,LAL,Jalen Hood-Schifino,https://www.basketball-reference.com/boxscores/202312090LAL.html,0:46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112
2023-12-09,202312090LAL,LAL,Maxwell Lewis,https://www.basketball-reference.com/boxscores/202312090LAL.html,0:46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114
