game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2022-03-06,202203060MIL,PHO,Q1,Mikal Bridges,https://www.basketball-reference.com/boxscores/202203060MIL.html,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,+3,,,
2022-03-06,202203060MIL,PHO,Q1,Cameron Payne,https://www.basketball-reference.com/boxscores/202203060MIL.html,6.4,2,4,1,3,0,0,0,0,0,0,0,0,1,0,5,2.0,0,.500,.333,
2022-03-06,202203060MIL,PHO,Q1,Jae Crowder,https://www.basketball-reference.com/boxscores/202203060MIL.html,7.92,2,2,1,1,1,1,0,1,1,4,0,0,0,0,6,8.5,+1,1.000,1.000,1.000
2022-03-06,202203060MIL,PHO,Q1,Landry Shamet,https://www.basketball-reference.com/boxscores/202203060MIL.html,8.68,1,3,0,1,2,2,0,0,0,0,1,0,0,1,4,2.9,-2,.333,.000,1.000
2022-03-06,202203060MIL,PHO,Q1,Deandre Ayton,https://www.basketball-reference.com/boxscores/202203060MIL.html,8.97,3,6,1,1,0,0,0,2,2,1,0,0,1,0,7,4.3,+4,.500,1.000,
2022-03-06,202203060MIL,PHO,Q1,Torrey Craig,https://www.basketball-reference.com/boxscores/202203060MIL.html,6.35,2,4,1,3,0,0,0,1,1,0,0,0,0,0,5,3.3,+4,.500,.333,
2022-03-06,202203060MIL,PHO,Q1,Aaron Holiday,https://www.basketball-reference.com/boxscores/202203060MIL.html,5.6,3,5,0,0,0,0,1,0,1,1,1,0,0,0,6,6.1,+3,.600,,
2022-03-06,202203060MIL,PHO,Q1,Bismack Biyombo,https://www.basketball-reference.com/boxscores/202203060MIL.html,4.08,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,+2,,,
2022-03-06,202203060MIL,PHO,Q1,JaVale McGee,https://www.basketball-reference.com/boxscores/202203060MIL.html,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,.000,,
2022-03-06,202203060MIL,PHO,Q2,Mikal Bridges,https://www.basketball-reference.com/boxscores/202203060MIL.html,8.55,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.3,+1,.000,,
2022-03-06,202203060MIL,PHO,Q2,Cameron Payne,https://www.basketball-reference.com/boxscores/202203060MIL.html,8.55,2,4,0,0,2,2,0,1,1,5,0,1,0,0,6,8.5,+1,.500,,1.000
2022-03-06,202203060MIL,PHO,Q2,Jae Crowder,https://www.basketball-reference.com/boxscores/202203060MIL.html,8.55,1,4,0,3,0,0,0,1,1,1,0,0,0,1,2,0.2,+1,.250,.000,
2022-03-06,202203060MIL,PHO,Q2,Landry Shamet,https://www.basketball-reference.com/boxscores/202203060MIL.html,10.07,3,4,2,2,2,3,0,1,1,1,0,1,0,0,10,9.7,+5,.750,1.000,.667
2022-03-06,202203060MIL,PHO,Q2,Deandre Ayton,https://www.basketball-reference.com/boxscores/202203060MIL.html,8.55,5,6,0,0,0,0,1,1,2,0,1,0,0,0,10,9.8,+1,.833,,
2022-03-06,202203060MIL,PHO,Q2,Torrey Craig,https://www.basketball-reference.com/boxscores/202203060MIL.html,3.45,0,1,0,1,0,0,0,0,0,1,0,1,1,2,0,-1.1,-1,.000,.000,
2022-03-06,202203060MIL,PHO,Q2,Aaron Holiday,https://www.basketball-reference.com/boxscores/202203060MIL.html,5.38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,-6,,,
2022-03-06,202203060MIL,PHO,Q2,Bismack Biyombo,https://www.basketball-reference.com/boxscores/202203060MIL.html,3.45,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1.3,-1,,,
2022-03-06,202203060MIL,PHO,Q2,JaVale McGee,https://www.basketball-reference.com/boxscores/202203060MIL.html,3.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,-1,1.000,,
2022-03-06,202203060MIL,PHO,Q3,Mikal Bridges,https://www.basketball-reference.com/boxscores/202203060MIL.html,12.0,2,5,1,2,0,0,0,0,0,2,0,0,0,1,5,3.3,-4,.400,.500,
2022-03-06,202203060MIL,PHO,Q3,Cameron Payne,https://www.basketball-reference.com/boxscores/202203060MIL.html,8.8,3,7,1,3,0,0,1,0,1,1,0,0,1,2,7,2.9,-9,.429,.333,
2022-03-06,202203060MIL,PHO,Q3,Jae Crowder,https://www.basketball-reference.com/boxscores/202203060MIL.html,6.17,1,2,0,1,0,0,0,2,2,1,0,0,0,1,2,1.9,0,.500,.000,
2022-03-06,202203060MIL,PHO,Q3,Landry Shamet,https://www.basketball-reference.com/boxscores/202203060MIL.html,8.4,1,3,1,2,0,1,0,0,0,2,0,0,0,1,3,1.9,+1,.333,.500,.000
2022-03-06,202203060MIL,PHO,Q3,Deandre Ayton,https://www.basketball-reference.com/boxscores/202203060MIL.html,7.27,4,5,0,0,0,0,0,3,3,0,0,0,0,1,8,6.6,-1,.800,,
2022-03-06,202203060MIL,PHO,Q3,Torrey Craig,https://www.basketball-reference.com/boxscores/202203060MIL.html,4.73,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,-0.4,-3,,,
2022-03-06,202203060MIL,PHO,Q3,Aaron Holiday,https://www.basketball-reference.com/boxscores/202203060MIL.html,6.8,1,2,0,0,0,0,0,2,2,3,0,0,0,1,2,3.3,0,.500,,
2022-03-06,202203060MIL,PHO,Q3,Bismack Biyombo,https://www.basketball-reference.com/boxscores/202203060MIL.html,5.45,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,-1.1,-4,,,
2022-03-06,202203060MIL,PHO,Q3,JaVale McGee,https://www.basketball-reference.com/boxscores/202203060MIL.html,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,
2022-03-06,202203060MIL,PHO,Q4,Mikal Bridges,https://www.basketball-reference.com/boxscores/202203060MIL.html,10.53,4,7,1,3,0,0,0,0,0,3,0,0,1,1,9,6.4,-11,.571,.333,
2022-03-06,202203060MIL,PHO,Q4,Cameron Payne,https://www.basketball-reference.com/boxscores/202203060MIL.html,12.0,2,4,1,1,0,0,0,0,0,2,0,0,1,0,5,3.4,-9,.500,1.000,
2022-03-06,202203060MIL,PHO,Q4,Jae Crowder,https://www.basketball-reference.com/boxscores/202203060MIL.html,12.0,3,4,3,3,0,0,1,0,1,1,0,0,1,1,9,7.4,-9,.750,1.000,
2022-03-06,202203060MIL,PHO,Q4,Landry Shamet,https://www.basketball-reference.com/boxscores/202203060MIL.html,7.03,0,2,0,1,0,0,0,0,0,2,0,0,0,2,0,-0.8,-8,.000,.000,
2022-03-06,202203060MIL,PHO,Q4,Deandre Ayton,https://www.basketball-reference.com/boxscores/202203060MIL.html,7.8,2,2,0,0,1,2,0,1,1,1,0,0,1,1,5,3.6,-15,1.000,,.500
2022-03-06,202203060MIL,PHO,Q4,Torrey Craig,https://www.basketball-reference.com/boxscores/202203060MIL.html,6.43,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.9,+1,,,
