game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2023-01-18,202301180HOU,CHO,https://www.basketball-reference.com/boxscores/202301180HOU.html,103.8,0.547,8.5,23.9,0.177,117.6
2023-01-18,202301180HOU,HOU,https://www.basketball-reference.com/boxscores/202301180HOU.html,103.8,0.56,16.7,31.6,0.165,112.8
