game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2022-01-29,202201290DAL,IND,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202201290DAL.html,28.73,8,10,.800,1,2,.500,4,5,.800,3,12,15,8,0,1,3,5,21,23.8,-18
2022-01-29,202201290DAL,IND,Caris LeVert,https://www.basketball-reference.com/boxscores/202201290DAL.html,27.43,4,10,.400,2,3,.667,4,5,.800,0,1,1,4,0,0,0,2,14,10.5,-23
2022-01-29,202201290DAL,IND,Justin Holiday,https://www.basketball-reference.com/boxscores/202201290DAL.html,23.9,3,9,.333,1,7,.143,0,0,,0,2,2,2,0,0,1,1,7,2.5,-23
2022-01-29,202201290DAL,IND,Chris Duarte,https://www.basketball-reference.com/boxscores/202201290DAL.html,22.12,5,11,.455,0,3,.000,2,2,1.000,1,2,3,2,0,0,2,3,12,5.8,-19
2022-01-29,202201290DAL,IND,Torrey Craig,https://www.basketball-reference.com/boxscores/202201290DAL.html,19.92,0,4,.000,0,4,.000,0,0,,0,1,1,0,0,0,0,1,0,-2.9,-20
2022-01-29,202201290DAL,IND,Duane Washington Jr.,https://www.basketball-reference.com/boxscores/202201290DAL.html,25.2,9,17,.529,3,6,.500,1,1,1.000,0,3,3,3,0,0,0,2,22,15.9,-5
2022-01-29,202201290DAL,IND,Oshae Brissett,https://www.basketball-reference.com/boxscores/202201290DAL.html,23.08,1,7,.143,0,1,.000,3,6,.500,1,9,10,1,0,0,1,0,5,2.4,-2
2022-01-29,202201290DAL,IND,Isaiah Jackson,https://www.basketball-reference.com/boxscores/202201290DAL.html,18.42,5,8,.625,1,1,1.000,1,2,.500,4,2,6,1,1,3,2,6,12,10.8,-9
2022-01-29,202201290DAL,IND,Jeremy Lamb,https://www.basketball-reference.com/boxscores/202201290DAL.html,17.78,2,5,.400,1,3,.333,0,0,,0,2,2,1,0,1,1,0,5,3.3,-9
2022-01-29,202201290DAL,IND,Lance Stephenson,https://www.basketball-reference.com/boxscores/202201290DAL.html,16.05,1,5,.200,0,1,.000,0,0,,0,2,2,3,0,0,1,1,2,0.2,+1
2022-01-29,202201290DAL,IND,Terry Taylor,https://www.basketball-reference.com/boxscores/202201290DAL.html,12.0,1,2,.500,0,1,.000,1,2,.500,1,1,2,0,0,2,0,0,3,4.0,-3
2022-01-29,202201290DAL,IND,Keifer Sykes,https://www.basketball-reference.com/boxscores/202201290DAL.html,5.37,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,0.3,-5
2022-01-29,202201290DAL,DAL,Jalen Brunson,https://www.basketball-reference.com/boxscores/202201290DAL.html,32.4,6,12,.500,1,2,.500,0,0,,0,2,2,8,1,0,1,0,13,13.2,+13
2022-01-29,202201290DAL,DAL,Luka Dončić,https://www.basketball-reference.com/boxscores/202201290DAL.html,31.75,12,21,.571,4,9,.444,2,7,.286,1,5,6,12,1,2,1,0,30,30.1,+34
2022-01-29,202201290DAL,DAL,Dorian Finney-Smith,https://www.basketball-reference.com/boxscores/202201290DAL.html,28.27,2,5,.400,0,2,.000,1,1,1.000,3,3,6,2,0,1,1,2,5,5.6,+27
2022-01-29,202201290DAL,DAL,Maxi Kleber,https://www.basketball-reference.com/boxscores/202201290DAL.html,23.47,5,9,.556,3,5,.600,2,2,1.000,2,12,14,1,1,0,0,3,15,16.2,+11
2022-01-29,202201290DAL,DAL,Kristaps Porziņģis,https://www.basketball-reference.com/boxscores/202201290DAL.html,11.45,2,5,.400,0,1,.000,1,2,.500,0,1,1,0,0,0,0,2,5,1.4,+3
2022-01-29,202201290DAL,DAL,Reggie Bullock,https://www.basketball-reference.com/boxscores/202201290DAL.html,24.25,8,11,.727,6,8,.750,1,1,1.000,0,3,3,0,1,0,0,0,23,20.4,+21
2022-01-29,202201290DAL,DAL,Josh Green,https://www.basketball-reference.com/boxscores/202201290DAL.html,24.17,4,6,.667,0,1,.000,4,4,1.000,1,0,1,3,1,0,1,5,12,10.2,+10
2022-01-29,202201290DAL,DAL,Dwight Powell,https://www.basketball-reference.com/boxscores/202201290DAL.html,20.2,5,9,.556,0,1,.000,0,0,,1,2,3,0,2,2,0,2,10,9.6,+13
2022-01-29,202201290DAL,DAL,Frank Ntilikina,https://www.basketball-reference.com/boxscores/202201290DAL.html,17.47,3,6,.500,0,1,.000,3,4,.750,0,2,2,2,0,0,0,1,9,7.2,-2
2022-01-29,202201290DAL,DAL,Marquese Chriss,https://www.basketball-reference.com/boxscores/202201290DAL.html,16.35,2,8,.250,0,0,,0,1,.000,3,5,8,3,1,2,1,4,4,4.3,+11
2022-01-29,202201290DAL,DAL,Trey Burke,https://www.basketball-reference.com/boxscores/202201290DAL.html,5.12,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,0,3,1.3,-3
2022-01-29,202201290DAL,DAL,Theo Pinson,https://www.basketball-reference.com/boxscores/202201290DAL.html,5.12,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7,-3
