game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2022-05-08,202205080DAL,PHO,Q1,Devin Booker,https://www.basketball-reference.com/boxscores/202205080DAL.html,12.0,3,7,.429,1,2,.500,6,7,.857,0,1,1,1,0,0,1,1,13,8.5,-12
2022-05-08,202205080DAL,PHO,Q1,Jae Crowder,https://www.basketball-reference.com/boxscores/202205080DAL.html,7.42,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-2.4,-14
2022-05-08,202205080DAL,PHO,Q1,Deandre Ayton,https://www.basketball-reference.com/boxscores/202205080DAL.html,9.47,2,4,.500,0,0,,0,0,,0,0,0,1,0,0,2,1,4,0.3,-13
2022-05-08,202205080DAL,PHO,Q1,Mikal Bridges,https://www.basketball-reference.com/boxscores/202205080DAL.html,12.0,1,2,.500,0,0,,0,0,,0,0,0,1,1,0,0,1,2,2.3,-12
2022-05-08,202205080DAL,PHO,Q1,Chris Paul,https://www.basketball-reference.com/boxscores/202205080DAL.html,8.17,0,0,,0,0,,0,0,,0,1,1,2,0,0,1,2,0,-0.1,-11
2022-05-08,202205080DAL,PHO,Q1,Cameron Johnson,https://www.basketball-reference.com/boxscores/202205080DAL.html,5.18,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.0,-1
2022-05-08,202205080DAL,PHO,Q1,Cameron Payne,https://www.basketball-reference.com/boxscores/202205080DAL.html,3.83,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,-1
2022-05-08,202205080DAL,PHO,Q1,JaVale McGee,https://www.basketball-reference.com/boxscores/202205080DAL.html,1.93,1,1,1.000,0,0,,1,1,1.000,0,3,3,0,0,0,0,1,3,3.2,+4
2022-05-08,202205080DAL,PHO,Q2,Devin Booker,https://www.basketball-reference.com/boxscores/202205080DAL.html,8.88,2,2,1.000,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,6,6.1,+2
2022-05-08,202205080DAL,PHO,Q2,Jae Crowder,https://www.basketball-reference.com/boxscores/202205080DAL.html,12.0,5,6,.833,2,3,.667,0,0,,0,1,1,0,1,0,3,2,12,7.3,0
2022-05-08,202205080DAL,PHO,Q2,Deandre Ayton,https://www.basketball-reference.com/boxscores/202205080DAL.html,8.88,3,5,.600,0,0,,0,0,,3,1,4,0,0,0,0,0,6,6.1,+2
2022-05-08,202205080DAL,PHO,Q2,Mikal Bridges,https://www.basketball-reference.com/boxscores/202205080DAL.html,6.18,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,2,0,-1.6,+3
2022-05-08,202205080DAL,PHO,Q2,Chris Paul,https://www.basketball-reference.com/boxscores/202205080DAL.html,10.88,2,4,.500,1,1,1.000,0,0,,0,3,3,4,0,0,0,2,5,5.9,+2
2022-05-08,202205080DAL,PHO,Q2,Cameron Johnson,https://www.basketball-reference.com/boxscores/202205080DAL.html,5.82,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-0.1,-3
2022-05-08,202205080DAL,PHO,Q2,Cameron Payne,https://www.basketball-reference.com/boxscores/202205080DAL.html,1.12,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,-2
2022-05-08,202205080DAL,PHO,Q2,JaVale McGee,https://www.basketball-reference.com/boxscores/202205080DAL.html,3.12,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,2,1,2,-0.7,-2
2022-05-08,202205080DAL,PHO,Q2,Landry Shamet,https://www.basketball-reference.com/boxscores/202205080DAL.html,3.12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
2022-05-08,202205080DAL,PHO,Q3,Devin Booker,https://www.basketball-reference.com/boxscores/202205080DAL.html,12.0,3,7,.429,0,2,.000,4,4,1.000,1,1,2,1,0,0,1,0,10,7.0,+3
2022-05-08,202205080DAL,PHO,Q3,Jae Crowder,https://www.basketball-reference.com/boxscores/202205080DAL.html,8.93,0,2,.000,0,1,.000,1,2,.500,1,3,4,1,0,1,0,2,1,1.4,+4
2022-05-08,202205080DAL,PHO,Q3,Deandre Ayton,https://www.basketball-reference.com/boxscores/202205080DAL.html,8.93,1,2,.500,0,0,,0,2,.000,1,4,5,0,0,1,1,0,2,1.8,+4
2022-05-08,202205080DAL,PHO,Q3,Mikal Bridges,https://www.basketball-reference.com/boxscores/202205080DAL.html,3.6,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3,+7
2022-05-08,202205080DAL,PHO,Q3,Chris Paul,https://www.basketball-reference.com/boxscores/202205080DAL.html,2.47,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,1,0,-0.4,+5
2022-05-08,202205080DAL,PHO,Q3,Cameron Johnson,https://www.basketball-reference.com/boxscores/202205080DAL.html,8.4,2,4,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,0,5,3.3,-4
2022-05-08,202205080DAL,PHO,Q3,Cameron Payne,https://www.basketball-reference.com/boxscores/202205080DAL.html,9.53,1,4,.250,0,1,.000,0,0,,0,1,1,2,0,0,0,1,2,0.9,-2
2022-05-08,202205080DAL,PHO,Q3,JaVale McGee,https://www.basketball-reference.com/boxscores/202205080DAL.html,3.07,1,2,.500,0,0,,0,0,,2,1,3,0,0,0,0,0,2,2.7,-1
2022-05-08,202205080DAL,PHO,Q3,Landry Shamet,https://www.basketball-reference.com/boxscores/202205080DAL.html,3.07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
