game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2025-01-16,202501160SAC,HOU,https://www.basketball-reference.com/boxscores/202501160SAC.html,25,27,33,42,127
2025-01-16,202501160SAC,SAC,https://www.basketball-reference.com/boxscores/202501160SAC.html,26,35,29,42,132
