game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-02-12,202202120GSW,LAL,https://www.basketball-reference.com/boxscores/202202120GSW.html,26,36,32,21,115
2022-02-12,202202120GSW,GSW,https://www.basketball-reference.com/boxscores/202202120GSW.html,32,33,30,22,117
