game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2022-11-25,202211250MEM,NOP,Zion Williamson,https://www.basketball-reference.com/boxscores/202211250MEM.html,30.0,6,12,.500,0,0,2,2,1.000,1,4,5,4,1,0,1,3,14,11.5,-32,
2022-11-25,202211250MEM,NOP,Herbert Jones,https://www.basketball-reference.com/boxscores/202211250MEM.html,22.62,4,11,.364,2,4,3,4,.750,2,3,5,3,1,1,1,2,13,10.8,-21,.500
2022-11-25,202211250MEM,NOP,Jose Alvarado,https://www.basketball-reference.com/boxscores/202211250MEM.html,22.25,2,7,.286,1,4,2,2,1.000,0,4,4,2,1,0,1,0,7,5.5,-24,.250
2022-11-25,202211250MEM,NOP,Brandon Ingram,https://www.basketball-reference.com/boxscores/202211250MEM.html,17.83,2,6,.333,0,1,4,4,1.000,0,3,3,3,0,0,2,0,8,5.6,-11,.000
2022-11-25,202211250MEM,NOP,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202211250MEM.html,17.4,2,5,.400,0,1,0,0,,0,3,3,1,0,0,4,5,4,-3.1,-21,.000
2022-11-25,202211250MEM,NOP,Trey Murphy III,https://www.basketball-reference.com/boxscores/202211250MEM.html,26.1,7,14,.500,1,6,6,7,.857,2,1,3,1,1,0,0,4,21,15.4,-17,.167
2022-11-25,202211250MEM,NOP,Dyson Daniels,https://www.basketball-reference.com/boxscores/202211250MEM.html,24.97,3,5,.600,1,1,2,2,1.000,0,5,5,6,0,0,3,2,9,8.6,+18,1.000
2022-11-25,202211250MEM,NOP,Larry Nance Jr.,https://www.basketball-reference.com/boxscores/202211250MEM.html,14.63,2,4,.500,0,1,0,0,,1,0,1,0,0,1,0,2,4,2.6,-6,.000
2022-11-25,202211250MEM,NOP,Devonte' Graham,https://www.basketball-reference.com/boxscores/202211250MEM.html,14.28,1,3,.333,1,3,2,3,.667,0,2,2,3,1,1,1,0,5,6.3,-6,.333
2022-11-25,202211250MEM,NOP,Naji Marshall,https://www.basketball-reference.com/boxscores/202211250MEM.html,13.92,3,6,.500,3,5,0,0,,2,0,2,1,0,0,0,1,9,7.7,-9,.600
2022-11-25,202211250MEM,NOP,Willy Hernangómez,https://www.basketball-reference.com/boxscores/202211250MEM.html,12.0,2,4,.500,0,0,2,2,1.000,3,2,5,0,1,0,0,1,6,7.3,+8,
2022-11-25,202211250MEM,NOP,Garrett Temple,https://www.basketball-reference.com/boxscores/202211250MEM.html,12.0,2,4,.500,1,2,1,2,.500,0,0,0,0,2,1,0,2,6,5.5,+8,.500
2022-11-25,202211250MEM,NOP,Jaxson Hayes,https://www.basketball-reference.com/boxscores/202211250MEM.html,12.0,1,5,.200,0,3,3,3,1.000,0,3,3,2,1,0,0,0,5,5.2,+8,.000
2022-11-25,202211250MEM,MEM,Dillon Brooks,https://www.basketball-reference.com/boxscores/202211250MEM.html,29.33,8,15,.533,4,9,5,5,1.000,0,2,2,4,0,0,1,4,25,18.5,+31,.444
2022-11-25,202211250MEM,MEM,Ja Morant,https://www.basketball-reference.com/boxscores/202211250MEM.html,27.98,8,16,.500,2,6,5,10,.500,2,2,4,11,0,0,2,1,23,20.3,+24,.333
2022-11-25,202211250MEM,MEM,John Konchar,https://www.basketball-reference.com/boxscores/202211250MEM.html,25.38,3,6,.500,3,5,0,0,,2,4,6,0,1,0,1,1,9,8.2,+28,.600
2022-11-25,202211250MEM,MEM,Steven Adams,https://www.basketball-reference.com/boxscores/202211250MEM.html,25.03,7,10,.700,0,0,1,2,.500,4,7,11,1,1,0,2,1,15,14.6,+26,
2022-11-25,202211250MEM,MEM,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202211250MEM.html,21.8,6,7,.857,2,3,6,7,.857,0,4,4,0,1,3,1,4,20,18.8,+18,.667
2022-11-25,202211250MEM,MEM,Jake LaRavia,https://www.basketball-reference.com/boxscores/202211250MEM.html,26.2,1,5,.200,1,4,0,0,,2,2,4,0,0,0,1,2,3,0.1,-15,.250
2022-11-25,202211250MEM,MEM,David Roddy,https://www.basketball-reference.com/boxscores/202211250MEM.html,24.48,4,11,.364,2,5,1,1,1.000,0,2,2,0,0,0,2,3,11,2.3,0,.400
2022-11-25,202211250MEM,MEM,Tyus Jones,https://www.basketball-reference.com/boxscores/202211250MEM.html,21.4,3,7,.429,3,5,0,0,,1,0,1,6,0,0,1,0,9,9.2,+11,.600
2022-11-25,202211250MEM,MEM,Brandon Clarke,https://www.basketball-reference.com/boxscores/202211250MEM.html,21.17,5,7,.714,0,0,2,2,1.000,1,9,10,1,0,1,1,3,12,11.7,+9,
2022-11-25,202211250MEM,MEM,Kennedy Chandler,https://www.basketball-reference.com/boxscores/202211250MEM.html,7.78,0,3,.000,0,0,0,0,,1,0,1,1,1,0,1,1,0,-1.1,-7,
2022-11-25,202211250MEM,MEM,Vince Williams Jr.,https://www.basketball-reference.com/boxscores/202211250MEM.html,4.72,1,1,1.000,1,1,0,0,,0,0,0,0,0,0,0,0,3,2.7,-10,1.000
2022-11-25,202211250MEM,MEM,Kenneth Lofton Jr.,https://www.basketball-reference.com/boxscores/202211250MEM.html,4.72,1,3,.333,0,0,0,0,,0,1,1,2,0,0,1,0,2,1.0,-10,
