game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-10-23,202110230POR,PHO,https://www.basketball-reference.com/boxscores/202110230POR.html,101.0,0.534,12.8,14.9,0.112,103.9
2021-10-23,202110230POR,POR,https://www.basketball-reference.com/boxscores/202110230POR.html,101.0,0.654,8.1,20.5,0.117,132.7
