game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-12-02,202312020UTA,POR,https://www.basketball-reference.com/boxscores/202312020UTA.html,24,20,30,32,7,113
2023-12-02,202312020UTA,UTA,https://www.basketball-reference.com/boxscores/202312020UTA.html,21,35,28,22,12,118
