game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-02-17,202102170MIN,IND,https://www.basketball-reference.com/boxscores/202102170MIN.html,39,30,17,35,13,134
2021-02-17,202102170MIN,MIN,https://www.basketball-reference.com/boxscores/202102170MIN.html,33,40,19,29,7,128
