game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-11-19,202111190BRK,ORL,Mo Bamba,https://www.basketball-reference.com/boxscores/202111190BRK.html,34.52,6,9,.667,0,2,.000,0,0,2,8,10,1,1,3,2,3,12,12.5,-1,
2021-11-19,202111190BRK,ORL,Cole Anthony,https://www.basketball-reference.com/boxscores/202111190BRK.html,32.28,6,17,.353,1,5,.200,3,4,0,5,5,9,0,0,1,3,16,11.7,-13,.750
2021-11-19,202111190BRK,ORL,Jalen Suggs,https://www.basketball-reference.com/boxscores/202111190BRK.html,32.13,8,18,.444,4,9,.444,1,2,2,2,4,3,2,1,2,3,21,14.8,-4,.500
2021-11-19,202111190BRK,ORL,Franz Wagner,https://www.basketball-reference.com/boxscores/202111190BRK.html,28.72,5,13,.385,2,6,.333,5,6,1,1,2,5,1,1,1,6,17,12.3,-5,.833
2021-11-19,202111190BRK,ORL,Wendell Carter Jr.,https://www.basketball-reference.com/boxscores/202111190BRK.html,26.68,0,5,.000,0,4,.000,1,2,2,7,9,3,0,1,3,3,1,-0.8,-13,.500
2021-11-19,202111190BRK,ORL,Terrence Ross,https://www.basketball-reference.com/boxscores/202111190BRK.html,33.92,3,9,.333,3,6,.500,6,7,0,3,3,4,1,0,0,2,15,13.4,+4,.857
2021-11-19,202111190BRK,ORL,Chuma Okeke,https://www.basketball-reference.com/boxscores/202111190BRK.html,19.58,6,8,.750,2,2,1.000,3,4,1,2,3,1,1,0,1,0,17,15.4,+10,.750
2021-11-19,202111190BRK,ORL,Gary Harris,https://www.basketball-reference.com/boxscores/202111190BRK.html,18.38,2,4,.500,1,1,1.000,0,0,2,1,3,0,0,0,0,4,5,3.1,+11,
2021-11-19,202111190BRK,ORL,R.J. Hampton,https://www.basketball-reference.com/boxscores/202111190BRK.html,9.52,3,3,1.000,1,1,1.000,0,0,0,4,4,0,1,0,3,0,7,5.3,+1,
2021-11-19,202111190BRK,ORL,Moritz Wagner,https://www.basketball-reference.com/boxscores/202111190BRK.html,4.27,1,3,.333,0,2,.000,0,0,1,1,2,0,0,0,0,1,2,0.9,0,
2021-11-19,202111190BRK,BRK,DeAndre' Bembry,https://www.basketball-reference.com/boxscores/202111190BRK.html,41.1,3,7,.429,0,2,.000,1,2,0,3,3,1,0,2,1,2,7,4.1,+8,.500
2021-11-19,202111190BRK,BRK,James Harden,https://www.basketball-reference.com/boxscores/202111190BRK.html,41.02,7,25,.280,3,13,.231,19,20,1,9,10,8,3,2,6,4,36,26.7,+10,.950
2021-11-19,202111190BRK,BRK,Patty Mills,https://www.basketball-reference.com/boxscores/202111190BRK.html,34.17,9,13,.692,4,8,.500,0,0,1,1,2,3,1,1,1,0,22,20.3,+7,
2021-11-19,202111190BRK,BRK,Blake Griffin,https://www.basketball-reference.com/boxscores/202111190BRK.html,24.53,3,7,.429,0,1,.000,0,0,2,4,6,1,2,3,0,3,6,8.5,+15,
2021-11-19,202111190BRK,BRK,Bruce Brown,https://www.basketball-reference.com/boxscores/202111190BRK.html,16.7,2,5,.400,0,1,.000,2,2,1,2,3,1,0,1,1,2,6,4.2,-16,1.000
2021-11-19,202111190BRK,BRK,James Johnson,https://www.basketball-reference.com/boxscores/202111190BRK.html,25.82,8,11,.727,1,2,.500,0,0,3,7,10,4,0,1,1,5,17,17.2,+7,
2021-11-19,202111190BRK,BRK,Jevon Carter,https://www.basketball-reference.com/boxscores/202111190BRK.html,23.42,2,6,.333,2,6,.333,0,0,2,2,4,1,0,1,0,3,6,4.8,-6,
2021-11-19,202111190BRK,BRK,LaMarcus Aldridge,https://www.basketball-reference.com/boxscores/202111190BRK.html,23.27,7,16,.438,0,0,,1,1,4,1,5,0,0,2,1,0,15,10.1,-10,1.000
2021-11-19,202111190BRK,BRK,Cam Thomas,https://www.basketball-reference.com/boxscores/202111190BRK.html,9.98,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0,0,-0.7,-5,
