game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2023-11-12,202311120PHI,IND,Q1,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202311120PHI.html,10.3,2,3,.667,0,0,2,2,1.000,0,0,0,2,1,0,0,0,6,7.1,-6,
2023-11-12,202311120PHI,IND,Q1,Bruce Brown,https://www.basketball-reference.com/boxscores/202311120PHI.html,5.88,1,1,1.000,0,0,0,0,,0,0,0,1,0,0,0,0,2,2.4,-10,
2023-11-12,202311120PHI,IND,Q1,Myles Turner,https://www.basketball-reference.com/boxscores/202311120PHI.html,5.88,0,4,.000,0,2,2,2,1.000,1,0,1,0,0,0,1,1,2,-1.5,-10,.000
2023-11-12,202311120PHI,IND,Q1,Bennedict Mathurin,https://www.basketball-reference.com/boxscores/202311120PHI.html,7.58,1,3,.333,0,0,0,0,,0,1,1,0,0,0,0,0,2,0.6,-15,
2023-11-12,202311120PHI,IND,Q1,Obi Toppin,https://www.basketball-reference.com/boxscores/202311120PHI.html,8.72,3,3,1.000,1,1,0,0,,0,1,1,1,0,0,0,1,7,6.7,-8,1.000
2023-11-12,202311120PHI,IND,Q1,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202311120PHI.html,6.07,0,1,.000,0,1,0,0,,0,1,1,1,0,0,0,2,0,-0.5,-1,.000
2023-11-12,202311120PHI,IND,Q1,Buddy Hield,https://www.basketball-reference.com/boxscores/202311120PHI.html,6.12,2,5,.400,2,4,0,0,,0,2,2,2,1,0,0,0,6,6.3,-1,.500
2023-11-12,202311120PHI,IND,Q1,Jalen Smith,https://www.basketball-reference.com/boxscores/202311120PHI.html,6.12,1,2,.500,0,0,0,0,,1,1,2,1,0,0,1,1,2,1.3,-1,
2023-11-12,202311120PHI,IND,Q1,Andrew Nembhard,https://www.basketball-reference.com/boxscores/202311120PHI.html,3.33,0,0,,0,0,0,0,,0,0,0,0,0,0,3,0,0,-3.0,-3,
2023-11-12,202311120PHI,IND,Q2,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202311120PHI.html,6.72,3,4,.750,1,1,0,0,,0,0,0,2,0,0,0,0,7,6.8,+8,1.000
2023-11-12,202311120PHI,IND,Q2,Bruce Brown,https://www.basketball-reference.com/boxscores/202311120PHI.html,9.03,1,1,1.000,0,0,1,2,.500,0,1,1,1,0,0,0,1,3,2.9,+8,
2023-11-12,202311120PHI,IND,Q2,Myles Turner,https://www.basketball-reference.com/boxscores/202311120PHI.html,7.25,2,4,.500,1,1,0,0,,1,1,2,0,0,1,0,1,5,4.3,+8,1.000
