game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2024-01-12,202401120SAS,CHO,Miles Bridges,https://www.basketball-reference.com/boxscores/202401120SAS.html,32.82,4,13,.308,1,4,.250,5,5,1.000,1,8,9,0,1,0,1,1,14,9.2,-32
2024-01-12,202401120SAS,CHO,Terry Rozier,https://www.basketball-reference.com/boxscores/202401120SAS.html,28.38,6,14,.429,3,9,.333,1,2,.500,0,2,2,2,2,1,1,2,16,11.1,-32
2024-01-12,202401120SAS,CHO,LaMelo Ball,https://www.basketball-reference.com/boxscores/202401120SAS.html,26.7,5,14,.357,3,9,.333,15,16,.938,0,3,3,5,5,0,6,4,28,21.6,-16
2024-01-12,202401120SAS,CHO,Nick Richards,https://www.basketball-reference.com/boxscores/202401120SAS.html,22.18,5,8,.625,0,0,,2,2,1.000,5,3,8,1,0,1,0,3,12,13.0,-19
2024-01-12,202401120SAS,CHO,Brandon Miller,https://www.basketball-reference.com/boxscores/202401120SAS.html,9.45,0,5,.000,0,1,.000,1,2,.500,2,0,2,1,1,0,1,1,1,-1.2,-5
2024-01-12,202401120SAS,CHO,Nick Smith Jr.,https://www.basketball-reference.com/boxscores/202401120SAS.html,24.5,4,9,.444,1,3,.333,0,0,,2,4,6,5,0,0,1,2,9,8.6,-16
2024-01-12,202401120SAS,CHO,Bryce McGowens,https://www.basketball-reference.com/boxscores/202401120SAS.html,23.5,5,7,.714,1,2,.500,1,1,1.000,0,0,0,0,1,0,4,1,12,5.7,-18
2024-01-12,202401120SAS,CHO,Ish Smith,https://www.basketball-reference.com/boxscores/202401120SAS.html,21.55,0,4,.000,0,0,,0,0,,0,2,2,6,1,0,2,0,0,1.0,-14
2024-01-12,202401120SAS,CHO,JT Thor,https://www.basketball-reference.com/boxscores/202401120SAS.html,18.97,2,7,.286,1,3,.333,0,0,,2,2,4,0,0,0,1,3,5,0.7,-1
2024-01-12,202401120SAS,CHO,Nathan Mensah,https://www.basketball-reference.com/boxscores/202401120SAS.html,18.78,0,4,.000,0,0,,0,0,,4,3,7,2,0,0,2,6,0,-2.1,-9
2024-01-12,202401120SAS,CHO,Leaky Black,https://www.basketball-reference.com/boxscores/202401120SAS.html,7.37,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,0.6,-9
2024-01-12,202401120SAS,CHO,James Bouknight,https://www.basketball-reference.com/boxscores/202401120SAS.html,5.78,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,1,0,0,0,-0.4,-9
2024-01-12,202401120SAS,SAS,Devin Vassell,https://www.basketball-reference.com/boxscores/202401120SAS.html,25.63,4,10,.400,1,3,.333,3,3,1.000,0,3,3,5,2,0,2,2,12,10.2,+28
2024-01-12,202401120SAS,SAS,Jeremy Sochan,https://www.basketball-reference.com/boxscores/202401120SAS.html,25.62,5,7,.714,1,2,.500,2,3,.667,0,6,6,4,2,1,1,0,13,16.0,+35
2024-01-12,202401120SAS,SAS,Tre Jones,https://www.basketball-reference.com/boxscores/202401120SAS.html,21.63,2,4,.500,0,1,.000,2,2,1.000,0,3,3,7,1,0,0,3,6,9.6,+19
2024-01-12,202401120SAS,SAS,Julian Champagnie,https://www.basketball-reference.com/boxscores/202401120SAS.html,20.53,2,8,.250,2,7,.286,3,3,1.000,0,2,2,1,0,0,1,2,9,3.7,+15
2024-01-12,202401120SAS,SAS,Victor Wembanyama,https://www.basketball-reference.com/boxscores/202401120SAS.html,19.68,9,14,.643,2,3,.667,6,6,1.000,3,8,11,1,0,2,3,2,26,22.6,+22
2024-01-12,202401120SAS,SAS,Malaki Branham,https://www.basketball-reference.com/boxscores/202401120SAS.html,20.47,3,7,.429,2,3,.667,0,0,,0,2,2,4,0,0,2,0,8,5.7,+19
2024-01-12,202401120SAS,SAS,Keldon Johnson,https://www.basketball-reference.com/boxscores/202401120SAS.html,18.65,3,11,.273,2,7,.286,2,2,1.000,0,2,2,1,1,0,2,2,10,3.0,+6
2024-01-12,202401120SAS,SAS,Dominick Barlow,https://www.basketball-reference.com/boxscores/202401120SAS.html,16.92,1,4,.250,0,0,,3,6,.500,2,4,6,1,0,3,0,2,5,6.0,+11
2024-01-12,202401120SAS,SAS,Blake Wesley,https://www.basketball-reference.com/boxscores/202401120SAS.html,16.62,2,3,.667,0,0,,0,0,,0,2,2,3,1,0,0,3,4,5.2,+3
2024-01-12,202401120SAS,SAS,Cedi Osman,https://www.basketball-reference.com/boxscores/202401120SAS.html,13.73,4,4,1.000,2,2,1.000,1,2,.500,1,3,4,1,1,0,3,2,11,8.9,+3
2024-01-12,202401120SAS,SAS,Doug McDermott,https://www.basketball-reference.com/boxscores/202401120SAS.html,11.62,4,6,.667,4,6,.667,2,3,.667,0,2,2,0,0,0,0,0,14,11.6,+13
2024-01-12,202401120SAS,SAS,Mamadi Diakite,https://www.basketball-reference.com/boxscores/202401120SAS.html,9.63,3,3,1.000,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,8,7.8,+2
2024-01-12,202401120SAS,SAS,Devonte' Graham,https://www.basketball-reference.com/boxscores/202401120SAS.html,9.63,3,5,.600,2,4,.500,0,0,,0,0,0,2,1,0,0,1,8,7.7,+2
2024-01-12,202401120SAS,SAS,Sandro Mamukelashvili,https://www.basketball-reference.com/boxscores/202401120SAS.html,9.63,0,1,.000,0,0,,1,2,.500,1,1,2,0,0,1,0,1,1,1.2,+2
