game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2022-11-14,202211140BOS,OKC,Aleksej Pokusevski,https://www.basketball-reference.com/boxscores/202211140BOS.html,37.08,7,12,.583,2,4,.500,0,0,2,12,14,3,1,3,2,4,16,17.0,+5,
2022-11-14,202211140BOS,OKC,Jalen Williams,https://www.basketball-reference.com/boxscores/202211140BOS.html,36.0,6,9,.667,2,5,.400,0,1,0,6,6,2,0,1,1,3,14,11.4,-3,.000
2022-11-14,202211140BOS,OKC,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202211140BOS.html,35.98,13,26,.500,2,4,.500,9,9,1,3,4,8,2,1,4,2,37,29.1,-3,1.000
2022-11-14,202211140BOS,OKC,Luguentz Dort,https://www.basketball-reference.com/boxscores/202211140BOS.html,35.4,7,18,.389,3,7,.429,4,5,2,3,5,1,0,0,3,3,21,9.6,+5,.800
2022-11-14,202211140BOS,OKC,Josh Giddey,https://www.basketball-reference.com/boxscores/202211140BOS.html,33.48,6,17,.353,1,6,.167,3,3,0,7,7,4,0,1,7,3,16,3.9,+6,1.000
2022-11-14,202211140BOS,OKC,Kenrich Williams,https://www.basketball-reference.com/boxscores/202211140BOS.html,18.98,3,6,.500,1,2,.500,0,0,0,1,1,2,1,0,0,0,7,6.7,-7,
2022-11-14,202211140BOS,OKC,Jeremiah Robinson-Earl,https://www.basketball-reference.com/boxscores/202211140BOS.html,13.8,2,4,.500,0,0,,0,0,2,3,5,0,0,0,0,4,4,2.7,-13,
2022-11-14,202211140BOS,OKC,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202211140BOS.html,13.78,2,3,.667,0,0,,0,0,2,1,3,1,0,0,1,0,4,4.1,-8,
2022-11-14,202211140BOS,OKC,Jaylin Williams,https://www.basketball-reference.com/boxscores/202211140BOS.html,8.18,1,2,.500,0,1,.000,0,0,1,2,3,0,0,0,0,1,2,1.9,0,
2022-11-14,202211140BOS,OKC,Isaiah Joe,https://www.basketball-reference.com/boxscores/202211140BOS.html,7.3,0,1,.000,0,1,.000,1,3,0,3,3,0,0,0,1,1,1,-1.0,-2,.333
2022-11-14,202211140BOS,BOS,Jaylen Brown,https://www.basketball-reference.com/boxscores/202211140BOS.html,41.07,11,21,.524,0,5,.000,4,6,0,6,6,6,2,0,5,4,26,16.3,+6,.667
2022-11-14,202211140BOS,BOS,Jayson Tatum,https://www.basketball-reference.com/boxscores/202211140BOS.html,38.0,9,23,.391,1,9,.111,8,10,1,9,10,1,3,3,1,2,27,21.1,+2,.800
2022-11-14,202211140BOS,BOS,Al Horford,https://www.basketball-reference.com/boxscores/202211140BOS.html,32.38,5,12,.417,1,5,.200,1,1,4,7,11,4,1,1,1,2,12,13.2,-1,1.000
2022-11-14,202211140BOS,BOS,Marcus Smart,https://www.basketball-reference.com/boxscores/202211140BOS.html,29.32,8,12,.667,1,2,.500,5,6,1,4,5,8,0,1,3,5,22,19.6,-11,.833
2022-11-14,202211140BOS,BOS,Grant Williams,https://www.basketball-reference.com/boxscores/202211140BOS.html,28.52,2,6,.333,1,3,.333,2,2,1,6,7,0,2,0,0,1,7,7.7,-4,1.000
2022-11-14,202211140BOS,BOS,Derrick White,https://www.basketball-reference.com/boxscores/202211140BOS.html,33.38,5,9,.556,2,4,.500,4,4,0,1,1,5,4,0,1,3,16,17.3,+21,1.000
2022-11-14,202211140BOS,BOS,Sam Hauser,https://www.basketball-reference.com/boxscores/202211140BOS.html,16.38,2,5,.400,2,5,.400,0,0,0,1,1,0,1,1,1,0,6,4.3,+3,
2022-11-14,202211140BOS,BOS,Payton Pritchard,https://www.basketball-reference.com/boxscores/202211140BOS.html,14.05,4,8,.500,2,4,.500,0,0,3,1,4,1,2,0,1,0,10,10.1,+4,
2022-11-14,202211140BOS,BOS,Luke Kornet,https://www.basketball-reference.com/boxscores/202211140BOS.html,5.38,0,0,,0,0,,0,0,0,1,1,0,0,1,0,1,0,0.6,+7,
2022-11-14,202211140BOS,BOS,Noah Vonleh,https://www.basketball-reference.com/boxscores/202211140BOS.html,1.52,0,0,,0,0,,0,0,0,0,0,0,0,0,1,2,0,-1.8,-7,
