game_id,team,elo
202104240MIL,MIL,1653.5725344556256
202104240MIL,PHI,1612.426480055085
202104240NOP,NOP,1472.0127433056534
202104240NOP,SAS,1486.9231301919492
202104240NYK,NYK,1636.2716385689807
202104240NYK,TOR,1441.4224604870303
202104240UTA,UTA,1687.6525805036165
202104240UTA,MIN,1333.502048829543
202104250ATL,ATL,1618.7175496011096
202104250ATL,MIL,1637.8592407237152
202104250BRK,BRK,1621.4367084498924
202104250BRK,PHO,1652.4548506742972
202104250CHO,CHO,1489.0909594477037
202104250CHO,BOS,1557.207906176312
202104250GSW,GSW,1544.4496026607435
202104250GSW,SAC,1344.9905161767629
202104250ORL,ORL,1228.2854437768501
202104250ORL,IND,1477.7132017999668
202104250POR,POR,1460.8458818162696
202104250POR,MEM,1650.8557289190253
202104250WAS,WAS,1496.1742901615528
202104250WAS,CLE,1339.8278884379647
202104260DEN,DEN,1654.7038334807085
202104260DEN,MEM,1628.4181345903855
202104260DET,DET,1380.7350706318691
202104260DET,ATL,1583.879216481625
202104260MIA,MIA,1519.182938049715
202104260MIA,CHI,1456.3657704418454
202104260MIN,MIN,1336.4177686303528
202104260MIN,UTA,1684.7368607028066
202104260NOP,NOP,1507.7619934390314
202104260NOP,LAC,1686.4378754218883
202104260NYK,NYK,1613.1741621801295
202104260NYK,PHO,1675.5523270631484
202104260ORL,ORL,1218.7490360281167
202104260ORL,LAL,1567.5060518504006
202104260PHI,PHI,1615.4596619271836
202104260PHI,OKC,1191.0289390023586
202104260SAC,SAC,1367.4907766156
202104260SAC,DAL,1540.8502619744966
202104260TOR,TOR,1453.2629106398874
202104260TOR,CLE,1327.9874382851076
202104260WAS,WAS,1482.9384244648566
202104260WAS,SAS,1500.1589958886454
202104270BOS,BOS,1533.7647540032287
202104270BOS,OKC,1214.4720911754418
202104270CHO,CHO,1470.4823026050492
202104270CHO,MIL,1656.4678975663696
202104270GSW,GSW,1504.30454789038
202104270GSW,DAL,1580.99531674486
202104270HOU,HOU,1200.779608704105
202104270HOU,MIN,1354.236211061486
202104270IND,IND,1440.01401106937
202104270IND,POR,1498.5450725468663
202104270TOR,TOR,1435.1462623769085
202104270TOR,BRK,1639.5533567128714
202104280BOS,BOS,1545.7284674056646
202104280BOS,CHO,1458.5185892026134
202104280CLE,CLE,1306.0261671242008
202104280CLE,ORL,1240.7103071890235
202104280DEN,DEN,1657.6329311033567
202104280DEN,NOP,1504.8328958163831
202104280MEM,MEM,1584.4267224096754
202104280MEM,POR,1542.5364847275764
202104280MIA,MIA,1529.5461489271775
202104280MIA,SAS,1489.795785011183
202104280NYK,NYK,1623.2540215233753
202104280NYK,CHI,1446.2859110985996
202104280PHI,PHI,1637.5715291345289
202104280PHI,ATL,1561.7673492742797
202104280PHO,PHO,1691.1187929246767
202104280PHO,LAC,1670.87140956036
202104280SAC,SAC,1351.4721054605898
202104280SAC,UTA,1700.7555318578168
202104280WAS,WAS,1501.7228310147113
202104280WAS,LAL,1548.7216453005458
202104290DEN,DEN,1663.6553290537463
202104290DEN,TOR,1429.1238644265188
202104290DET,DET,1364.9590941168392
202104290DET,DAL,1596.77129325989
202104290HOU,HOU,1234.706851459869
202104290HOU,MIL,1622.5406548106055
202104290IND,IND,1421.495897543906
202104290IND,BRK,1658.0714702383355
202104290MIN,MIN,1381.4409619128435
202104290MIN,GSW,1477.0997970390226
202104290OKC,OKC,1202.132754078831
202104290OKC,NOP,1517.1722329129939
202104300BOS,BOS,1553.618060446573
202104300BOS,SAS,1481.9061919702744
202104300BRK,BRK,1616.9575223473275
202104300BRK,POR,1583.6504326185843
202104300CHI,CHI,1430.4558890591736
202104300CHI,MIL,1638.3706768500315
202104300CLE,CLE,1283.476489668777
202104300CLE,WAS,1524.272508470135
202104300LAL,LAL,1526.0704667205173
202104300LAL,SAC,1374.1232840406183
202104300MEM,MEM,1588.213769281978
202104300MEM,ORL,1236.9232603167209
202104300PHI,PHI,1652.8237277669634
202104300PHI,ATL,1546.5151506418451
202104300PHO,PHO,1711.8771575084727
202104300PHO,UTA,1679.9971672740207
202105010ATL,ATL,1556.0741141315996
202105010ATL,CHI,1420.8969255694192
202105010CHO,CHO,1470.1342071246572
202105010CHO,DET,1353.3434761947954
202105010CLE,CLE,1267.7263175100686
202105010CLE,MIA,1545.296321085886
202105010DAL,DAL,1597.8468120147245
202105010DAL,WAS,1523.1969897153006
202105010HOU,HOU,1216.758604285434
202105010HOU,GSW,1495.0480442134576
202105010LAC,LAC,1650.3104533065036
202105010LAC,DEN,1684.2162853076027
202105010MIN,MIN,1369.9909775208282
202105010MIN,NOP,1528.6222173050091
202105010OKC,OKC,1177.5627551906412
202105010OKC,IND,1446.065896432096
202105010ORL,ORL,1241.580670729082
202105010ORL,MEM,1583.556358869617
202105010UTA,UTA,1682.7441703390236
202105010UTA,TOR,1426.376861361516
202105020BOS,BOS,1529.3735460622029
202105020BOS,POR,1607.8949470029545
202105020CHO,CHO,1447.027141656389
202105020CHO,MIA,1568.4033865541542
202105020DAL,DAL,1560.2976651962224
202105020DAL,SAC,1411.6724308591204
202105020HOU,HOU,1208.3167151758732
202105020HOU,NYK,1631.6959106329361
202105020LAL,LAL,1497.3419578338276
202105020LAL,TOR,1455.1053702482056
202105020MIL,MIL,1645.2266029072848
202105020MIL,BRK,1610.1015962900742
202105020OKC,OKC,1176.2021705173427
202105020OKC,PHO,1713.2377421817712
202105020SAS,SAS,1474.034910656028
202105020SAS,PHI,1660.69500908121
202105030ATL,ATL,1572.8226378845527
202105030ATL,POR,1591.1464232500014
202105030CHI,CHI,1407.3847890170591
202105030CHI,PHI,1674.20714563357
202105030DET,DET,1326.0230357410062
202105030DET,ORL,1268.901111182871
202105030LAL,LAL,1512.8321477861778
202105030LAL,DEN,1668.7260953552525
202105030MEM,MEM,1556.4953109278413
202105030MEM,NYK,1658.756958574712
202105030NOP,NOP,1496.3937141069598
202105030NOP,GSW,1527.276547411507
202105030UTA,UTA,1689.2195659313504
202105030UTA,SAS,1467.5595150637012
202105030WAS,WAS,1535.2121989048153
202105030WAS,IND,1434.0506872425813
202105040CLE,CLE,1261.5077721398154
202105040CLE,PHO,1719.4562875520244
202105040DET,DET,1313.16007360752
202105040DET,CHO,1459.8901037898752
202105040LAC,LAC,1654.4526558399614
202105040LAC,TOR,1450.963167714748
202105040MIA,MIA,1536.943859064369
202105040MIA,DAL,1591.7571926860076
202105040MIL,MIL,1656.9379822621568
202105040MIL,BRK,1598.3902169352023
202105040NOP,NOP,1510.197104447538
202105040NOP,GSW,1513.4731570709287
202105040OKC,OKC,1169.373351362026
202105040OKC,SAC,1418.5012500144371
202105050ATL,ATL,1608.7896303181608
202105050ATL,PHO,1683.4892951184163
202105050CLE,CLE,1247.7168683672894
202105050CLE,POR,1604.9373270225274
202105050DEN,DEN,1686.8347988258768
202105050DEN,NYK,1640.6482551040876
202105050HOU,HOU,1202.3717309312024
202105050HOU,PHI,1680.1521298782409
202105050IND,IND,1404.2969729432468
202105050IND,SAC,1448.2549643137716
202105050MIL,MIL,1657.6510069584535
202105050MIL,WAS,1534.4991742085185
202105050MIN,MIN,1359.4289238150157
202105050MIN,MEM,1567.0573646336538
202105050ORL,ORL,1250.2434514616061
202105050ORL,BOS,1548.0312057834678
202105050UTA,UTA,1697.72820820455
202105050UTA,SAS,1459.0508727905017
202105060CHO,CHO,1420.6561755139644
202105060CHO,CHI,1446.61871729297
202105060DAL,DAL,1601.9545579875323
202105060DAL,BRK,1588.1928516336775
202105060DET,DET,1346.1187844718456
202105060DET,MEM,1534.0986537693282
202105060GSW,GSW,1517.4505389138824
202105060GSW,OKC,1165.3959695190722
202105060IND,IND,1425.3076389167463
202105060IND,ATL,1587.7789643446613
202105060LAC,LAC,1665.848114519098
202105060LAC,LAL,1501.436689107041
202105060TOR,TOR,1444.6879823615614
202105060TOR,WAS,1540.774359561705
202105070CHI,CHI,1475.1485043886435
202105070CHI,BOS,1519.5014186877943
202105070CHO,CHO,1427.7587874491553
202105070CHO,ORL,1243.1408395264152
202105070DAL,DAL,1605.6674353041562
202105070DAL,CLE,1244.0039910506655
202105070MIA,MIA,1543.5899724048072
202105070MIA,MIN,1352.7828104745774
202105070MIL,MIL,1659.2409044088054
202105070MIL,HOU,1200.7818334808505
202105070PHI,PHI,1681.6879416886818
202105070PHI,NOP,1508.6612926370972
202105070PHO,PHO,1701.0414932756778
202105070PHO,NYK,1623.0960569468261
202105070POR,POR,1611.8909435818553
202105070POR,LAL,1494.4830725477132
202105070SAC,SAC,1422.1323101201783
202105070SAC,SAS,1485.1735269840951
202105070UTA,UTA,1710.398092897275
202105070UTA,DEN,1674.1649141331516
202105080DEN,DEN,1654.1480279311816
202105080DEN,BRK,1608.2097378356475
202105080GSW,GSW,1521.9976982401802
202105080GSW,OKC,1160.8488101927744
202105080IND,IND,1417.5801003629883
202105080IND,WAS,1548.501898115463
202105080PHI,PHI,1685.328625529039
202105080PHI,DET,1342.4781006314884
202105080POR,POR,1624.144917888935
202105080POR,SAS,1472.9195526770154
202105080TOR,TOR,1423.2184143951774
202105080TOR,MEM,1555.568221735712
202105080UTA,UTA,1711.4426498542286
202105080UTA,HOU,1199.737276523897
202105090BOS,BOS,1499.9138192099301
202105090BOS,MIA,1563.1775718826714
202105090CHO,CHO,1415.909582603504
202105090CHO,NOP,1520.5104974827484
202105090CLE,CLE,1233.1112872539302
202105090CLE,DAL,1616.5601391008915
202105090DET,DET,1321.7648572641058
202105090DET,CHI,1495.861747756026
202105090LAC,LAC,1642.0959145635063
202105090LAC,NYK,1646.848256902418
202105090LAL,LAL,1526.2650671855572
202105090LAL,PHO,1669.2594986378338
202105090ORL,ORL,1212.2065142404974
202105090ORL,MIN,1383.7171357604952
202105090SAC,SAC,1428.8782751633212
202105090SAC,OKC,1154.1028451496315
202105100ATL,ATL,1592.8543961871742
202105100ATL,WAS,1543.4264662729502
202105100CLE,CLE,1218.3864608193712
202105100CLE,IND,1432.3049267975473
202105100GSW,GSW,1535.2404469250462
202105100GSW,UTA,1698.1999011693626
202105100MEM,MEM,1564.5981245578892
202105100MEM,NOP,1511.4805946605713
202105100POR,POR,1626.2419912762302
202105100POR,HOU,1197.6402031366017
202105100SAS,SAS,1507.307222920865
202105100SAS,MIL,1624.853234164956
202105110BOS,BOS,1478.4751682321123
202105110BOS,MIA,1584.6162228604892
202105110CHI,CHI,1477.0660810410698
202105110CHI,BRK,1627.0054045506038
202105110CHO,CHO,1407.7174160163731
202105110CHO,DEN,1662.3401945183125
202105110DET,DET,1291.235904336094
202105110DET,MIN,1414.246088688507
202105110GSW,GSW,1554.8662634506195
202105110GSW,PHO,1649.6336821122604
202105110IND,IND,1460.8324915153908
202105110IND,PHI,1656.8010608111956
202105110LAL,LAL,1537.09951172222
202105110LAL,NYK,1636.013812365755
202105110MEM,MEM,1591.1164613893943
202105110MEM,DAL,1590.0418022693864
202105110MIL,MIL,1627.172431687738
202105110MIL,ORL,1209.8873167177153
202105110SAC,SAC,1434.0108904453916
202105110SAC,OKC,1148.970229867561
202105110TOR,TOR,1405.3316789286173
202105110TOR,LAC,1659.9826500300665
202105120ATL,ATL,1600.018693397868
202105120ATL,WAS,1536.2621690622564
202105120BRK,BRK,1636.1311983231826
202105120BRK,SAS,1498.181429148286
202105120CLE,CLE,1243.4092950193176
202105120CLE,BOS,1453.452334032166
202105120DAL,DAL,1603.9025386249768
202105120DAL,NOP,1497.6198583049809
202105120LAL,LAL,1538.5506004544284
202105120LAL,HOU,1196.1891144043934
202105120UTA,UTA,1673.1507833997398
202105120UTA,POR,1651.291109045853
202105130ATL,ATL,1603.2194066983218
202105130ATL,ORL,1206.6866034172615
202105130CHI,CHI,1489.2430548793775
202105130CHI,TOR,1393.1547050903096
202105130CHO,CHO,1391.143075720211
202105130CHO,LAC,1676.5569903262285
202105130IND,IND,1444.7424761611032
202105130IND,MIL,1643.2624470420255
202105130MEM,MEM,1597.29986092382
202105130MEM,SAC,1427.827490910966
202105130MIA,MIA,1605.9006770622361
202105130MIA,PHI,1635.5166066094487
202105130MIN,MIN,1400.9117600449065
202105130MIN,DEN,1675.674523161913
202105130NYK,NYK,1641.5656705150684
202105130NYK,SAS,1492.6295709989727
202105130PHO,PHO,1657.9015292236363
202105130PHO,POR,1643.0232619344772
202105140DAL,DAL,1608.2507226634827
202105140DAL,TOR,1388.8065210518037
202105140DET,DET,1283.678622230516
202105140DET,DEN,1683.231805267491
202105140GSW,GSW,1559.9653763378144
202105140GSW,NOP,1492.520745417786
202105140HOU,HOU,1228.5539310661393
202105140HOU,LAC,1644.1921736644827
202105140MEM,MEM,1597.4040325380274
202105140MEM,SAC,1427.7233192967585
202105140OKC,OKC,1144.8326717028215
202105140OKC,UTA,1677.2883415644794
202105140PHI,PHI,1638.1866444476027
202105140PHI,ORL,1204.0165655791075
202105140WAS,WAS,1541.018576011468
202105140WAS,CLE,1238.652888070106
202105150BRK,BRK,1645.1222302691622
202105150BRK,CHI,1480.252022933398
202105150IND,IND,1425.7612309403075
202105150IND,LAL,1557.531845675224
202105150MIL,MIL,1658.0209463205595
202105150MIL,MIA,1591.1421777837022
202105150MIN,MIN,1373.4781024818376
202105150MIN,BOS,1480.8859915952348
202105150NYK,NYK,1645.9948454121998
202105150NYK,CHO,1386.7139008230797
202105150SAS,SAS,1465.650332295098
202105150SAS,PHO,1684.880767927511
202105160ATL,ATL,1606.988572089102
202105160ATL,HOU,1224.784765675359
202105160BRK,BRK,1647.5013379556406
202105160BRK,CLE,1236.2737803836276
202105160CHI,CHI,1499.5061274563554
202105160CHI,MIL,1638.766841797602
202105160DET,DET,1272.7902900910817
202105160DET,MIA,1602.0305099231366
202105160GSW,GSW,1578.2175946043733
202105160GSW,MEM,1579.1518142714685
202105160MIN,MIN,1407.356635797154
202105160MIN,DAL,1574.3721893481663
202105160NOP,NOP,1467.108923260468
202105160NOP,LAL,1582.9436678325421
202105160NYK,NYK,1650.23790958323
202105160NYK,BOS,1476.6429274242046
202105160OKC,OKC,1170.1678769878076
202105160OKC,LAC,1618.8569683794965
202105160PHI,PHI,1640.117048875076
202105160PHI,ORL,1202.086161151634
202105160POR,POR,1663.8201109048553
202105160POR,DEN,1662.4349562971129
202105160SAC,SAC,1410.9332830147428
202105160SAC,UTA,1694.0783778464952
202105160SAS,SAS,1459.4889331336194
202105160SAS,PHO,1691.0421670889896
202105160TOR,TOR,1362.9995932614434
202105160TOR,IND,1451.5681587306678
202105160WAS,WAS,1546.8472022928959
202105160WAS,CHO,1380.8852745416518
202105180BOS,BOS,1500.786558739004
202105180BOS,WAS,1522.7035709780964
202105180IND,IND,1468.115697947495
202105180IND,CHO,1364.3377353248247
202105190LAL,LAL,1592.8783450385613
202105190LAL,GSW,1568.2829173983541
202105190MEM,MEM,1584.6869727012488
202105190MEM,SAS,1453.9537747038391
202105200WAS,WAS,1540.128711464468
202105200WAS,IND,1450.6905574611233
202105210GSW,GSW,1547.9337031563712
202105210GSW,MEM,1605.0361869432318
202105220BRK,BRK,1656.1728981756487
202105220BRK,BOS,1492.114998518996
202105220DEN,DEN,1632.2960869344029
202105220DEN,POR,1693.9589802675653
202105220LAC,LAC,1590.8814652834926
202105220LAC,DAL,1602.3476924441702
202105220MIL,MIL,1645.4647582415173
202105220MIL,MIA,1595.3325934792213
202105230NYK,NYK,1640.080781463223
202105230NYK,ATL,1617.145700209109
202105230PHI,PHI,1649.281046072371
202105230PHI,WAS,1530.9647142671731
202105230PHO,PHO,1701.1744192448607
202105230PHO,LAL,1582.7460928826902
202105230UTA,UTA,1675.502383156081
202105230UTA,MEM,1623.612181633646
202105240DEN,DEN,1656.212764699848
202105240DEN,POR,1670.04230250212
202105240MIL,MIL,1664.7809617235725
202105240MIL,MIA,1576.016389997166
202105250BRK,BRK,1666.2003177428783
202105250BRK,BOS,1482.0875789517663
202105250LAC,LAC,1571.4662663838924
202105250LAC,DAL,1621.7628913437704
202105250PHO,PHO,1671.2367736767615
202105250PHO,LAL,1612.6837384507894
202105260NYK,NYK,1654.1285425052563
202105260NYK,ATL,1603.0979391670758
202105260PHI,PHI,1662.1799388324705
202105260PHI,WAS,1518.0658215070737
202105260UTA,UTA,1689.01327947876
202105260UTA,MEM,1610.101285310967
202105270LAL,LAL,1634.4608435051753
202105270LAL,PHO,1649.4596686223756
202105270MIA,MIA,1544.128076906544
202105270MIA,MIL,1696.6692748141945
202105270POR,POR,1651.9847175863824
202105270POR,DEN,1674.2703496155857
202105280ATL,ATL,1620.870638390168
202105280ATL,NYK,1636.355843282164
202105280BOS,BOS,1503.1997331275293
202105280BOS,BRK,1645.0881635671153
202105280DAL,DAL,1592.9822040871577
202105280DAL,LAC,1600.2469536405051
202105290MEM,MEM,1589.6151845280317
202105290MEM,UTA,1709.4993802616953
202105290MIA,MIA,1521.7216386287505
202105290MIA,MIL,1719.075713091988
202105290POR,POR,1672.7393204167945
202105290POR,DEN,1653.5157467851736
202105290WAS,WAS,1491.6332911230272
202105290WAS,PHI,1688.612469216517
202105300ATL,ATL,1640.5542796696786
202105300ATL,NYK,1616.6722020026534
202105300BOS,BOS,1481.7155053310219
202105300BOS,BRK,1666.5723913636227
202105300DAL,DAL,1556.2407464536564
202105300DAL,LAC,1636.9884112740065
202105300LAL,LAL,1610.3845944972156
202105300LAL,PHO,1673.5359176303352
202105310MEM,MEM,1573.1069528995545
202105310MEM,UTA,1726.0076118901725
202105310WAS,WAS,1515.8842731514635
202105310WAS,PHI,1664.3614871880807
202106010BRK,BRK,1674.1469523514952
202106010BRK,BOS,1474.1409443431494
202106010DEN,DEN,1667.8947631258502
202106010DEN,POR,1658.360304076118
202106010PHO,PHO,1690.959957506297
202106010PHO,LAL,1592.9605546212538
202106020LAC,LAC,1614.0295413608671
202106020LAC,DAL,1579.1996163667957
202106020NYK,NYK,1587.190507148865
202106020NYK,ATL,1670.035974523467
202106020PHI,PHI,1674.4099770430428
202106020PHI,WAS,1505.8357832965014
202106020UTA,UTA,1735.6349583049914
202106020UTA,MEM,1563.4796064847355
202106030LAL,LAL,1570.1743449378055
202106030LAL,PHO,1713.7461671897454
202106030POR,POR,1630.370164025523
202106030POR,DEN,1695.884903176445
202106040DAL,DAL,1558.8729261620433
202106040DAL,LAC,1634.3562315656195
202106050BRK,BRK,1689.161344563153
202106050BRK,MIL,1704.0613208803302
202106060LAC,LAC,1647.075943680856
202106060LAC,DAL,1546.1532140468069
202106060PHI,PHI,1659.6213970509823
202106060PHI,ATL,1684.8245545155276
202106070BRK,BRK,1714.641593767974
202106070BRK,MIL,1678.581071675509
202106070PHO,PHO,1730.9135621340904
202106070PHO,DEN,1678.7175082321
202106080PHI,PHI,1679.2433538211274
202106080PHI,ATL,1665.2025977453825
202106080UTA,UTA,1742.06568135086
202106080UTA,LAC,1640.6452206349875
202106090PHO,PHO,1748.1282229908095
202106090PHO,DEN,1661.502847375381
202106100MIL,MIL,1687.587564795773
202106100MIL,BRK,1705.63510064771
202106100UTA,UTA,1748.9645226553762
202106100UTA,LAC,1633.7463793304712
202106110ATL,ATL,1634.1710208990735
202106110ATL,PHI,1710.2749306674364
202106110DEN,DEN,1638.0402970514542
202106110DEN,PHO,1771.5907733147362
202106120LAC,LAC,1664.9287137334247
202106120LAC,UTA,1717.7821882524227
202106130DEN,DEN,1622.3298372991353
202106130DEN,PHO,1787.3012330670551
202106130MIL,MIL,1704.5283429093336
202106130MIL,BRK,1688.6943225341495
202106140ATL,ATL,1646.630028428983
202106140ATL,PHI,1697.8159231375269
202106140LAC,LAC,1685.78606408868
202106140LAC,UTA,1696.9248378971674
202106150BRK,BRK,1701.060279448786
202106150BRK,MIL,1692.162385994697
202106160PHI,PHI,1679.8512424676715
202106160PHI,ATL,1664.5947090988384
202106160UTA,UTA,1671.859689994313
202106160UTA,LAC,1710.8512119915345
202106170MIL,MIL,1710.8673663126763
202106170MIL,BRK,1682.3552991308068
202106180ATL,ATL,1644.4332457808086
202106180ATL,PHI,1700.0127057857012
202106180LAC,LAC,1724.5373033700291
202106180LAC,UTA,1658.1735986158183
202106190BRK,BRK,1664.291286144544
202106190BRK,MIL,1728.931379298939
202106200PHI,PHI,1674.1118731423742
202106200PHI,ATL,1670.3340784241357
202106200PHO,PHO,1796.5699196844619
202106200PHO,LAC,1715.2686167526224
202106220PHO,PHO,1799.4963511274511
202106220PHO,LAC,1712.3421853096331
202106230MIL,MIL,1713.4115896825472
202106230MIL,ATL,1685.8538680405275
202106240LAC,LAC,1735.324785204913
202106240LAC,PHO,1776.5137512321712
202106250MIL,MIL,1734.6159808775888
202106250MIL,ATL,1664.6494768454859
202106260LAC,LAC,1719.152684145292
202106260LAC,PHO,1792.6858522917923
202106270ATL,ATL,1640.0425422699743
202106270ATL,MIL,1759.2229154531003
202106280PHO,PHO,1758.3750567351808
202106280PHO,LAC,1753.4634797019035
202106290ATL,ATL,1669.490857646477
202106290ATL,MIL,1729.7746000765976
202106300LAC,LAC,1715.0905706488318
202106300LAC,PHO,1796.7479657882525
202107010MIL,MIL,1742.508705648508
202107010MIL,ATL,1656.7567520745665
202107030ATL,ATL,1634.1348173140182
202107030ATL,MIL,1765.1306404090565
202107060PHO,PHO,1811.498907336713
202107060PHO,MIL,1750.379698860596
202107080PHO,PHO,1822.7633529060854
202107080PHO,MIL,1739.1152532912236
202107110MIL,MIL,1765.729005277834
202107110MIL,PHO,1796.149600919475
202107140MIL,MIL,1781.4750917812682
202107140MIL,PHO,1780.4035144160407
202107170PHO,PHO,1762.9028593367675
202107170PHO,MIL,1798.9757468605414
202107200MIL,MIL,1810.7259886983381
202107200MIL,PHO,1751.1526174989708
202110190LAL,LAL,1545.1323119204599
202110190LAL,GSW,1572.9757361737168
202110190MIL,MIL,1822.0756583525126
202110190MIL,BRK,1652.9416164903696
202110200CHO,CHO,1373.3035031632226
202110200CHO,IND,1441.7247896227254
202110200DET,DET,1262.243906620291
202110200DET,CHI,1510.0525109271462
202110200MEM,MEM,1567.05283373555
202110200MEM,CLE,1232.7005531328132
202110200MIN,MIN,1416.0833133498938
202110200MIN,HOU,1216.0580881226192
202110200NOP,NOP,1448.2212052175116
202110200NOP,PHI,1692.9995911853305
202110200NYK,NYK,1592.3323197970763
202110200NYK,BOS,1468.9991316949381
202110200PHO,PHO,1716.7112541542301
202110200PHO,DEN,1656.771200643876
202110200POR,POR,1611.5407066783616
202110200POR,SAC,1429.7627403619042
202110200SAS,SAS,1460.9009998432928
202110200SAS,ORL,1195.1389360121805
202110200TOR,TOR,1342.49219729593
202110200TOR,WAS,1526.3431792620147
202110200UTA,UTA,1659.987484479073
202110200UTA,OKC,1168.353991124553
202110210ATL,ATL,1649.064491228262
202110210ATL,DAL,1531.223540132563
202110210GSW,GSW,1580.7596586534944
202110210GSW,LAC,1707.3066481690541
202110210MIA,MIA,1574.2870382624249
202110210MIA,MIL,1769.5102587188383
202110220BOS,BOS,1418.0825545240732
202110220BOS,TOR,1393.408774466795
202110220CHI,CHI,1524.421916262876
202110220CHI,NOP,1433.8517998817817
202110220CLE,CLE,1212.8175382881109
202110220CLE,CHO,1393.1865180079249
202110220DEN,DEN,1661.9064038093811
202110220DEN,SAS,1455.7657966777876
202110220HOU,HOU,1235.2920088910541
202110220HOU,OKC,1149.120070356118
202110220LAL,LAL,1528.6920562867347
202110220LAL,PHO,1733.1515097879553
202110220ORL,ORL,1186.1950109559025
202110220ORL,NYK,1601.2762448533542
202110220PHI,PHI,1670.220907693094
202110220PHI,BRK,1675.720299982606
202110220SAC,SAC,1417.4364384864373
202110220SAC,UTA,1672.3137863545398
202110220WAS,WAS,1528.9575085846589
202110220WAS,IND,1439.1104603000813
202110230CHI,CHI,1529.7512863659458
202110230CHI,DET,1256.9145365172212
202110230CLE,CLE,1240.529987135862
202110230CLE,ATL,1621.352042380511
202110230IND,IND,1463.697770058643
202110230IND,MIA,1549.699728503863
202110230LAC,LAC,1681.436031907807
202110230LAC,MEM,1592.923449996797
202110230MIN,MIN,1429.252334723586
202110230MIN,NOP,1420.6827785080895
202110230POR,POR,1644.3762135728098
202110230POR,PHO,1700.3160028935072
202110230SAS,SAS,1446.7636362059045
202110230SAS,MIL,1778.5124191907214
202110230TOR,TOR,1376.1237362658173
202110230TOR,DAL,1548.5085783335405
202110240BRK,BRK,1629.8452111926283
202110240BRK,CHO,1439.0616067979026
202110240HOU,HOU,1218.6931201288605
202110240HOU,BOS,1434.6814432862668
202110240LAL,LAL,1534.5665306652675
202110240LAL,MEM,1587.0489756182642
202110240NYK,NYK,1571.1590988306407
202110240NYK,ORL,1216.312156978616
202110240OKC,OKC,1145.3779301798572
202110240OKC,PHI,1673.9630478693548
202110240SAC,SAC,1398.3001329994804
202110240SAC,GSW,1599.8959641404513
202110250ATL,ATL,1624.7498051094005
202110250ATL,DET,1253.5167737883316
202110250BRK,BRK,1641.2220888399097
202110250BRK,WAS,1517.5806309373775
202110250CHO,CHO,1411.21749828129
202110250CHO,BOS,1462.5255518028794
202110250DEN,DEN,1618.437667967115
202110250DEN,CLE,1283.9987229781282
202110250IND,IND,1454.4716895323136
202110250IND,MIL,1787.738499717051
202110250LAC,LAC,1700.904190933504
202110250LAC,POR,1624.908054547113
202110250MIA,MIA,1553.6929694006262
202110250MIA,ORL,1212.3189160818529
202110250MIN,MIN,1402.8772033560865
202110250MIN,NOP,1447.057909875589
202110250TOR,TOR,1369.2401379576268
202110250TOR,CHI,1536.6348846741364
202110260DAL,DAL,1551.813767763414
202110260DAL,HOU,1215.387930698987
202110260NYK,NYK,1594.7536488878102
202110260NYK,PHI,1650.3684978121853
202110260OKC,OKC,1141.0927117153572
202110260OKC,GSW,1604.1811826049513
202110260SAS,SAS,1433.996735602474
202110260SAS,LAL,1547.333431268698
202110260UTA,UTA,1685.6775892297542
202110260UTA,DEN,1605.0738650919006
202110270BOS,BOS,1439.7009648951084
202110270BOS,WAS,1540.4052178451484
202110270BRK,BRK,1604.519193123351
202110270BRK,MIA,1590.395865117185
202110270LAC,LAC,1655.812330638058
202110270LAC,CLE,1329.0905832735739
202110270MIL,MIL,1761.6244302690923
202110270MIL,MIN,1428.9912728040451
202110270NOP,NOP,1436.2356866608006
202110270NOP,ATL,1635.572028324189
202110270OKC,OKC,1173.6965570618383
202110270OKC,LAL,1514.7295859222168
202110270ORL,ORL,1197.4073854859666
202110270ORL,CHO,1426.1290288771763
202110270PHO,PHO,1686.3184117849075
202110270PHO,SAC,1412.29772410808
202110270POR,POR,1641.7728796279823
202110270POR,MEM,1570.1841505373948
202110270TOR,TOR,1395.0758989740336
202110270TOR,IND,1428.6359285159067
202110280CHI,CHI,1528.2089596699345
202110280CHI,NYK,1603.179573892012
202110280DAL,DAL,1558.3918638414077
202110280DAL,SAS,1427.4186395244803
202110280GSW,GSW,1586.1914668508755
202110280GSW,MEM,1588.1738662914706
202110280HOU,HOU,1208.7862578863662
202110280HOU,UTA,1692.279262042375
202110280PHI,PHI,1652.3066019202704
202110280PHI,DET,1251.5786696802465
202110280WAS,WAS,1562.9568453297516
202110280WAS,ATL,1613.0204008395858
202110290BRK,BRK,1610.3887065628098
202110290BRK,IND,1422.7664150764479
202110290DEN,DEN,1623.815252942569
202110290DEN,DAL,1539.6504759907393
202110290LAL,LAL,1521.8569291596048
202110290LAL,CLE,1321.9632400361859
202110290MIA,MIA,1599.3568478995587
202110290MIA,CHO,1417.1680460948025
202110290NOP,NOP,1424.1281931937735
202110290NOP,SAC,1424.4052175751071
202110290POR,POR,1662.516034035111
202110290POR,LAC,1635.0691762309293
202110290TOR,TOR,1396.9434401247602
202110290TOR,ORL,1195.53984433524
202110300CHI,CHI,1550.6553436811055
202110300CHI,UTA,1669.832878031204
202110300DET,DET,1262.3283258650283
202110300DET,ORL,1184.7901881504583
