game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2022-03-02,202203020MIL,MIA,https://www.basketball-reference.com/boxscores/202203020MIL.html,102.8,0.562,10.5,18.0,0.103,115.7
2022-03-02,202203020MIL,MIL,https://www.basketball-reference.com/boxscores/202203020MIL.html,102.8,0.527,10.4,22.0,0.264,116.7
