game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2021-03-21,202103210DET,CHI,Patrick Williams,https://www.basketball-reference.com/boxscores/202103210DET.html,34.02,5,5,1.000,0,0,0,0,0,7,7,1,0,2,2,3,10,9.5,+9,,
2021-03-21,202103210DET,CHI,Zach LaVine,https://www.basketball-reference.com/boxscores/202103210DET.html,32.52,6,16,.375,3,7,3,3,0,3,3,1,0,1,4,0,18,7.5,+12,.429,1.000
2021-03-21,202103210DET,CHI,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202103210DET.html,28.95,6,15,.400,3,9,1,1,1,7,8,0,0,1,0,2,16,10.6,+20,.333,1.000
2021-03-21,202103210DET,CHI,Tomáš Satoranský,https://www.basketball-reference.com/boxscores/202103210DET.html,27.52,4,9,.444,0,1,0,0,0,2,2,9,3,1,3,1,8,10.5,+17,.000,
2021-03-21,202103210DET,CHI,Thaddeus Young,https://www.basketball-reference.com/boxscores/202103210DET.html,20.55,3,9,.333,0,0,2,2,1,7,8,5,3,0,2,3,8,9.0,+9,,1.000
2021-03-21,202103210DET,CHI,Denzel Valentine,https://www.basketball-reference.com/boxscores/202103210DET.html,18.57,3,5,.600,3,4,0,0,1,2,3,2,0,0,0,1,9,9.0,0,.750,
2021-03-21,202103210DET,CHI,Otto Porter Jr.,https://www.basketball-reference.com/boxscores/202103210DET.html,18.07,1,3,.333,1,1,0,0,1,3,4,2,0,0,0,4,3,2.7,-3,1.000,
2021-03-21,202103210DET,CHI,Coby White,https://www.basketball-reference.com/boxscores/202103210DET.html,16.9,2,7,.286,1,2,2,2,0,3,3,4,2,0,4,1,7,4.2,-1,.500,1.000
2021-03-21,202103210DET,CHI,Ryan Arcidiacono,https://www.basketball-reference.com/boxscores/202103210DET.html,15.47,3,5,.600,3,4,0,2,0,0,0,2,0,0,1,3,9,5.1,+2,.750,.000
2021-03-21,202103210DET,CHI,Daniel Gafford,https://www.basketball-reference.com/boxscores/202103210DET.html,13.83,4,4,1.000,0,0,0,0,4,7,11,0,0,2,2,3,8,9.9,+10,,
2021-03-21,202103210DET,CHI,Wendell Carter Jr.,https://www.basketball-reference.com/boxscores/202103210DET.html,13.62,0,2,.000,0,0,4,4,1,2,3,0,0,1,0,1,4,4.2,-5,,1.000
2021-03-21,202103210DET,DET,Saddiq Bey,https://www.basketball-reference.com/boxscores/202103210DET.html,35.82,1,9,.111,1,6,0,0,0,4,4,2,0,0,3,3,3,-4.5,-11,.167,
2021-03-21,202103210DET,DET,Jerami Grant,https://www.basketball-reference.com/boxscores/202103210DET.html,35.67,9,22,.409,1,7,7,9,0,1,1,2,1,0,3,2,26,12.3,-10,.143,.778
2021-03-21,202103210DET,DET,Frank Jackson,https://www.basketball-reference.com/boxscores/202103210DET.html,30.98,5,12,.417,1,4,1,2,2,3,5,0,0,0,1,1,12,6.1,-10,.250,.500
2021-03-21,202103210DET,DET,Mason Plumlee,https://www.basketball-reference.com/boxscores/202103210DET.html,28.6,3,4,.750,0,0,6,8,1,9,10,3,4,2,1,4,12,17.9,-6,,.750
2021-03-21,202103210DET,DET,Delon Wright,https://www.basketball-reference.com/boxscores/202103210DET.html,26.22,4,8,.500,0,2,0,0,2,1,3,4,1,0,2,1,8,7.1,-13,.000,
2021-03-21,202103210DET,DET,Josh Jackson,https://www.basketball-reference.com/boxscores/202103210DET.html,24.98,1,12,.083,0,3,2,2,1,1,2,2,1,0,2,2,4,-3.4,-9,.000,1.000
2021-03-21,202103210DET,DET,Isaiah Stewart,https://www.basketball-reference.com/boxscores/202103210DET.html,23.08,5,8,.625,1,2,0,0,1,5,6,0,1,2,0,1,11,11.6,-13,.500,
2021-03-21,202103210DET,DET,Dennis Smith Jr.,https://www.basketball-reference.com/boxscores/202103210DET.html,18.3,3,5,.600,0,1,1,2,0,4,4,5,2,1,1,1,7,10.3,-1,.000,.500
2021-03-21,202103210DET,DET,Tyler Cook,https://www.basketball-reference.com/boxscores/202103210DET.html,9.05,0,0,,0,0,0,0,1,1,2,0,0,0,1,1,0,-0.4,+3,,
2021-03-21,202103210DET,DET,Saben Lee,https://www.basketball-reference.com/boxscores/202103210DET.html,7.3,1,2,.500,0,0,1,2,0,0,0,2,1,0,0,0,3,4.0,0,,.500
