game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2024-02-14,202402140PHI,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202402140PHI.html,39.37,9,14,.643,0,0,5,5,1.000,3,10,13,4,2,0,2,2,23,23.9,+1,
2024-02-14,202402140PHI,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202402140PHI.html,38.08,10,23,.435,1,8,2,3,.667,1,6,7,7,0,0,3,1,23,14.5,-1,.125
2024-02-14,202402140PHI,MIA,Duncan Robinson,https://www.basketball-reference.com/boxscores/202402140PHI.html,32.73,7,11,.636,5,7,1,1,1.000,0,1,1,4,1,0,2,4,20,15.6,+14,.714
2024-02-14,202402140PHI,MIA,Caleb Martin,https://www.basketball-reference.com/boxscores/202402140PHI.html,25.18,3,9,.333,0,4,2,2,1.000,1,0,1,3,2,0,1,2,8,5.9,+1,.000
2024-02-14,202402140PHI,MIA,Nikola Jović,https://www.basketball-reference.com/boxscores/202402140PHI.html,14.1,1,2,.500,1,2,0,0,,0,3,3,3,0,0,2,4,3,1.4,-2,.500
2024-02-14,202402140PHI,MIA,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202402140PHI.html,36.48,5,13,.385,4,10,2,2,1.000,1,1,2,1,2,1,1,1,16,11.9,+6,.400
2024-02-14,202402140PHI,MIA,Jaime Jaquez Jr.,https://www.basketball-reference.com/boxscores/202402140PHI.html,32.03,6,12,.500,0,2,0,0,,3,6,9,3,2,0,1,2,12,12.2,+5,.000
2024-02-14,202402140PHI,MIA,Kevin Love,https://www.basketball-reference.com/boxscores/202402140PHI.html,11.77,1,2,.500,0,1,0,0,,1,5,6,1,0,0,0,1,2,3.5,+3,.000
2024-02-14,202402140PHI,MIA,Jamal Cain,https://www.basketball-reference.com/boxscores/202402140PHI.html,10.25,0,2,.000,0,1,2,2,1.000,0,1,1,1,1,0,1,0,2,1.6,-2,.000
2024-02-14,202402140PHI,PHI,Buddy Hield,https://www.basketball-reference.com/boxscores/202402140PHI.html,44.3,8,15,.533,5,11,1,1,1.000,0,3,3,10,2,0,5,4,22,18.0,-8,.455
2024-02-14,202402140PHI,PHI,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202402140PHI.html,39.4,12,23,.522,2,7,4,4,1.000,1,5,6,7,0,0,3,2,30,22.0,-3,.286
2024-02-14,202402140PHI,PHI,Paul Reed,https://www.basketball-reference.com/boxscores/202402140PHI.html,39.13,7,12,.583,1,1,3,3,1.000,3,9,12,2,0,1,0,3,18,18.1,-5,1.000
2024-02-14,202402140PHI,PHI,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202402140PHI.html,32.67,4,11,.364,0,4,1,2,.500,0,3,3,2,1,0,1,6,9,2.4,-8,.000
2024-02-14,202402140PHI,PHI,KJ Martin,https://www.basketball-reference.com/boxscores/202402140PHI.html,28.15,4,7,.571,1,2,0,0,,1,4,5,3,0,0,2,1,9,7.3,-2,.500
2024-02-14,202402140PHI,PHI,Ricky Council IV,https://www.basketball-reference.com/boxscores/202402140PHI.html,22.67,5,10,.500,1,4,2,2,1.000,0,4,4,2,0,0,1,1,13,9.2,-2,.250
2024-02-14,202402140PHI,PHI,Cameron Payne,https://www.basketball-reference.com/boxscores/202402140PHI.html,21.98,1,7,.143,0,5,0,0,,1,2,3,3,0,0,0,1,2,0.5,+3,.000
2024-02-14,202402140PHI,PHI,Mo Bamba,https://www.basketball-reference.com/boxscores/202402140PHI.html,8.87,0,0,,0,0,1,4,.250,0,3,3,0,0,0,2,2,1,-2.1,0,
2024-02-14,202402140PHI,PHI,Terquavion Smith,https://www.basketball-reference.com/boxscores/202402140PHI.html,2.83,0,1,.000,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,.000
