game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2024-10-25,202410250POR,NOP,CJ McCollum,https://www.basketball-reference.com/boxscores/202410250POR.html,39.87,8,17,.471,4,9,.444,0,0,0,2,2,3,4,1,1,2,20,16.9,+9,
2024-10-25,202410250POR,NOP,Brandon Ingram,https://www.basketball-reference.com/boxscores/202410250POR.html,35.32,8,20,.400,4,9,.444,1,2,2,6,8,4,2,1,2,3,21,15.3,-3,.500
2024-10-25,202410250POR,NOP,Herbert Jones,https://www.basketball-reference.com/boxscores/202410250POR.html,29.18,4,9,.444,0,3,.000,0,0,1,0,1,1,2,1,2,1,8,5.0,-4,
2024-10-25,202410250POR,NOP,Zion Williamson,https://www.basketball-reference.com/boxscores/202410250POR.html,29.1,4,15,.267,0,1,.000,8,14,3,8,11,7,1,3,1,3,16,15.0,+7,.571
2024-10-25,202410250POR,NOP,Daniel Theis,https://www.basketball-reference.com/boxscores/202410250POR.html,18.45,1,4,.250,0,2,.000,3,4,1,5,6,4,0,0,1,4,5,4.6,+14,.750
2024-10-25,202410250POR,NOP,Jordan Hawkins,https://www.basketball-reference.com/boxscores/202410250POR.html,29.02,8,12,.667,4,7,.571,4,4,1,4,5,0,0,0,0,1,24,20.3,+1,1.000
2024-10-25,202410250POR,NOP,Yves Missi,https://www.basketball-reference.com/boxscores/202410250POR.html,22.28,2,5,.400,0,0,,4,6,2,4,6,2,0,2,0,2,8,9.1,-11,.667
2024-10-25,202410250POR,NOP,Javonte Green,https://www.basketball-reference.com/boxscores/202410250POR.html,19.35,1,3,.333,0,1,.000,1,1,1,1,2,0,0,0,1,2,3,0.5,+6,1.000
2024-10-25,202410250POR,NOP,Jose Alvarado,https://www.basketball-reference.com/boxscores/202410250POR.html,13.2,0,1,.000,0,0,,0,0,0,1,1,4,3,0,4,3,0,0.2,-6,
2024-10-25,202410250POR,NOP,Jeremiah Robinson-Earl,https://www.basketball-reference.com/boxscores/202410250POR.html,4.23,0,0,,0,0,,0,0,0,2,2,0,0,0,2,1,0,-1.8,-3,
2024-10-25,202410250POR,POR,Jerami Grant,https://www.basketball-reference.com/boxscores/202410250POR.html,40.22,11,23,.478,8,17,.471,4,4,0,6,6,1,1,3,5,3,34,21.7,-4,1.000
2024-10-25,202410250POR,POR,Anfernee Simons,https://www.basketball-reference.com/boxscores/202410250POR.html,36.15,6,20,.300,2,9,.222,10,11,0,1,1,7,1,0,4,2,24,13.4,+4,.909
2024-10-25,202410250POR,POR,Deandre Ayton,https://www.basketball-reference.com/boxscores/202410250POR.html,32.93,5,14,.357,0,0,,0,1,2,13,15,2,0,2,1,4,10,7.3,-2,.000
2024-10-25,202410250POR,POR,Deni Avdija,https://www.basketball-reference.com/boxscores/202410250POR.html,30.9,1,9,.111,0,3,.000,0,0,1,5,6,6,1,2,2,1,2,2.5,+2,
2024-10-25,202410250POR,POR,Toumani Camara,https://www.basketball-reference.com/boxscores/202410250POR.html,24.93,2,6,.333,1,2,.500,0,0,4,2,6,2,1,0,1,4,5,4.8,+3,
2024-10-25,202410250POR,POR,Scoot Henderson,https://www.basketball-reference.com/boxscores/202410250POR.html,28.52,7,9,.778,1,3,.333,0,1,0,1,1,6,3,0,3,2,15,14.8,-8,.000
2024-10-25,202410250POR,POR,Jabari Walker,https://www.basketball-reference.com/boxscores/202410250POR.html,16.92,1,3,.333,0,2,.000,0,0,0,4,4,0,0,0,1,2,2,-0.3,+1,
2024-10-25,202410250POR,POR,Kris Murray,https://www.basketball-reference.com/boxscores/202410250POR.html,15.0,3,5,.600,1,1,1.000,0,0,1,2,3,2,0,0,0,1,7,7.0,-6,
2024-10-25,202410250POR,POR,Donovan Clingan,https://www.basketball-reference.com/boxscores/202410250POR.html,14.43,1,1,1.000,0,0,,2,3,2,4,6,0,0,4,2,3,4,5.5,0,.667
