game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2023-12-02,202312020SAC,DEN,Q1,Nikola Jokić,https://www.basketball-reference.com/boxscores/202312020SAC.html,10.17,7,11,.636,0,1,.000,2,2,1.000,1,2,3,1,0,1,0,1,16,13.4,+8
2023-12-02,202312020SAC,DEN,Q1,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202312020SAC.html,10.17,0,2,.000,0,1,.000,1,2,.500,0,0,0,1,2,0,1,0,1,0.9,+8
2023-12-02,202312020SAC,DEN,Q1,Reggie Jackson,https://www.basketball-reference.com/boxscores/202312020SAC.html,7.78,2,2,1.000,0,0,,0,0,,0,1,1,2,1,0,0,0,4,6.1,0
2023-12-02,202312020SAC,DEN,Q1,Aaron Gordon,https://www.basketball-reference.com/boxscores/202312020SAC.html,7.78,1,2,.500,0,1,.000,0,0,,0,2,2,2,0,1,0,0,2,3.7,0
2023-12-02,202312020SAC,DEN,Q1,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202312020SAC.html,7.78,1,3,.333,0,1,.000,0,0,,0,3,3,0,0,0,0,0,2,1.2,0
2023-12-02,202312020SAC,DEN,Q1,Christian Braun,https://www.basketball-reference.com/boxscores/202312020SAC.html,4.22,1,4,.250,0,0,,0,0,,0,1,1,1,0,0,0,0,2,0.6,+5
2023-12-02,202312020SAC,DEN,Q1,Peyton Watson,https://www.basketball-reference.com/boxscores/202312020SAC.html,4.22,0,0,,0,0,,2,2,1.000,0,0,0,1,0,2,0,0,2,4.1,+5
2023-12-02,202312020SAC,DEN,Q1,Julian Strawther,https://www.basketball-reference.com/boxscores/202312020SAC.html,4.22,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,1,-0.1,+5
2023-12-02,202312020SAC,DEN,Q1,Justin Holiday,https://www.basketball-reference.com/boxscores/202312020SAC.html,1.83,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-3
2023-12-02,202312020SAC,DEN,Q1,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202312020SAC.html,1.83,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,-3
2023-12-02,202312020SAC,DEN,Q2,Nikola Jokić,https://www.basketball-reference.com/boxscores/202312020SAC.html,7.28,1,2,.500,0,0,,0,0,,0,3,3,4,0,0,0,0,2,4.7,-6
2023-12-02,202312020SAC,DEN,Q2,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202312020SAC.html,9.57,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-11
