game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2019-11-29,201911290NYK,PHI,Ben Simmons,https://www.basketball-reference.com/boxscores/201911290NYK.html,37.68,5,11,.455,0,0,5,10,.500,1,4,5,8,2,0,4,4,15,11.2,0,
2019-11-29,201911290NYK,PHI,Joel Embiid,https://www.basketball-reference.com/boxscores/201911290NYK.html,35.45,7,19,.368,0,4,13,15,.867,3,14,17,2,0,3,3,4,27,20.9,+12,.000
2019-11-29,201911290NYK,PHI,Tobias Harris,https://www.basketball-reference.com/boxscores/201911290NYK.html,35.1,9,16,.563,1,2,0,0,,1,5,6,1,1,2,4,4,19,11.1,-6,.500
2019-11-29,201911290NYK,PHI,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/201911290NYK.html,30.6,3,8,.375,1,4,2,2,1.000,0,6,6,1,0,0,1,2,9,5.3,+14,.250
2019-11-29,201911290NYK,PHI,Matisse Thybulle,https://www.basketball-reference.com/boxscores/201911290NYK.html,21.45,0,2,.000,0,2,0,0,,0,1,1,2,1,0,0,3,0,0.1,-6,.000
2019-11-29,201911290NYK,PHI,Mike Scott,https://www.basketball-reference.com/boxscores/201911290NYK.html,21.93,0,4,.000,0,4,0,0,,2,3,5,1,0,0,0,1,0,-0.2,+3,.000
2019-11-29,201911290NYK,PHI,James Ennis III,https://www.basketball-reference.com/boxscores/201911290NYK.html,21.63,4,5,.800,3,4,9,9,1.000,1,3,4,2,0,1,0,1,20,21.4,+17,.750
2019-11-29,201911290NYK,PHI,Trey Burke,https://www.basketball-reference.com/boxscores/201911290NYK.html,17.52,2,4,.500,1,3,0,0,,0,0,0,3,1,0,2,0,5,4.1,0,.333
2019-11-29,201911290NYK,PHI,Norvel Pelle,https://www.basketball-reference.com/boxscores/201911290NYK.html,12.55,0,0,,0,0,3,4,.750,0,2,2,1,0,4,2,3,3,3.5,-6,
2019-11-29,201911290NYK,PHI,Raul Neto,https://www.basketball-reference.com/boxscores/201911290NYK.html,6.08,1,3,.333,1,3,0,0,,0,0,0,1,0,0,0,1,3,1.6,+2,.333
2019-11-29,201911290NYK,NYK,Frank Ntilikina,https://www.basketball-reference.com/boxscores/201911290NYK.html,37.03,6,14,.429,1,2,0,0,,0,2,2,4,1,0,2,5,13,6.0,+1,.500
2019-11-29,201911290NYK,NYK,Julius Randle,https://www.basketball-reference.com/boxscores/201911290NYK.html,35.18,6,13,.462,1,3,9,13,.692,1,9,10,4,1,0,4,2,22,16.1,+3,.333
2019-11-29,201911290NYK,NYK,Marcus Morris,https://www.basketball-reference.com/boxscores/201911290NYK.html,33.67,6,12,.500,3,4,5,6,.833,1,6,7,0,0,1,1,6,20,13.4,+8,.750
2019-11-29,201911290NYK,NYK,RJ Barrett,https://www.basketball-reference.com/boxscores/201911290NYK.html,28.77,8,13,.615,1,2,1,1,1.000,0,3,3,2,0,0,2,5,18,10.4,+9,.500
2019-11-29,201911290NYK,NYK,Taj Gibson,https://www.basketball-reference.com/boxscores/201911290NYK.html,17.33,2,5,.400,0,0,0,0,,1,1,2,0,1,1,1,3,4,1.8,-4,
2019-11-29,201911290NYK,NYK,Mitchell Robinson,https://www.basketball-reference.com/boxscores/201911290NYK.html,29.37,1,5,.200,0,0,1,6,.167,4,3,7,0,0,2,0,6,3,0.6,-1,
2019-11-29,201911290NYK,NYK,Damyean Dotson,https://www.basketball-reference.com/boxscores/201911290NYK.html,19.53,3,8,.375,2,4,2,2,1.000,0,0,0,1,1,0,0,2,10,6.5,-19,.500
2019-11-29,201911290NYK,NYK,Dennis Smith Jr.,https://www.basketball-reference.com/boxscores/201911290NYK.html,14.07,1,1,1.000,0,0,1,3,.333,1,2,3,2,0,0,3,2,3,0.8,-12,
2019-11-29,201911290NYK,NYK,Bobby Portis,https://www.basketball-reference.com/boxscores/201911290NYK.html,12.83,1,4,.250,0,2,0,2,.000,1,1,2,0,1,0,1,1,2,-0.6,-9,.000
2019-11-29,201911290NYK,NYK,Wayne Ellington,https://www.basketball-reference.com/boxscores/201911290NYK.html,12.22,0,3,.000,0,3,0,0,,0,1,1,1,0,0,0,1,0,-1.5,-6,.000
