game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2025-02-02,202502020CLE,DAL,Kylor Kelley,https://www.basketball-reference.com/boxscores/202502020CLE.html,34.08,5,6,.833,0,0,2,2,1.000,3,8,11,1,0,1,1,2,12,13.9,-21,
2025-02-02,202502020CLE,DAL,Olivier-Maxence Prosper,https://www.basketball-reference.com/boxscores/202502020CLE.html,30.82,4,15,.267,0,6,2,2,1.000,1,5,6,4,2,0,1,0,10,7.1,-25,.000
2025-02-02,202502020CLE,DAL,Spencer Dinwiddie,https://www.basketball-reference.com/boxscores/202502020CLE.html,23.97,2,6,.333,0,2,1,2,.500,0,1,1,2,1,1,0,0,5,4.6,-31,.000
2025-02-02,202502020CLE,DAL,Dante Exum,https://www.basketball-reference.com/boxscores/202502020CLE.html,21.02,5,14,.357,1,3,3,4,.750,1,1,2,3,2,0,1,0,14,9.9,-35,.333
2025-02-02,202502020CLE,DAL,Klay Thompson,https://www.basketball-reference.com/boxscores/202502020CLE.html,17.62,1,10,.100,0,6,0,0,,2,3,5,3,0,0,1,3,2,-2.4,-24,.000
2025-02-02,202502020CLE,DAL,Jaden Hardy,https://www.basketball-reference.com/boxscores/202502020CLE.html,27.02,8,19,.421,3,12,2,2,1.000,0,3,3,2,0,0,2,3,21,10.0,-15,.250
2025-02-02,202502020CLE,DAL,Quentin Grimes,https://www.basketball-reference.com/boxscores/202502020CLE.html,23.68,5,14,.357,1,7,0,1,.000,1,2,3,3,0,1,0,1,11,6.5,-26,.143
2025-02-02,202502020CLE,DAL,Naji Marshall,https://www.basketball-reference.com/boxscores/202502020CLE.html,21.92,5,10,.500,0,1,2,2,1.000,1,5,6,2,0,0,1,1,12,9.2,-19,.000
2025-02-02,202502020CLE,DAL,Kessler Edwards,https://www.basketball-reference.com/boxscores/202502020CLE.html,21.58,3,5,.600,2,3,0,0,,1,6,7,1,0,0,1,1,8,7.5,-7,.667
2025-02-02,202502020CLE,DAL,Brandon Williams,https://www.basketball-reference.com/boxscores/202502020CLE.html,18.3,2,4,.500,2,3,0,0,,0,1,1,1,1,0,1,0,6,5.0,-12,.667
2025-02-02,202502020CLE,CLE,Evan Mobley,https://www.basketball-reference.com/boxscores/202502020CLE.html,23.67,8,12,.667,2,3,4,5,.800,0,11,11,3,0,4,0,2,22,23.8,+47,.667
2025-02-02,202502020CLE,CLE,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202502020CLE.html,23.67,4,9,.444,2,5,2,2,1.000,0,6,6,6,0,0,2,2,12,10.5,+47,.400
2025-02-02,202502020CLE,CLE,Darius Garland,https://www.basketball-reference.com/boxscores/202502020CLE.html,23.4,6,8,.750,3,4,2,2,1.000,0,3,3,10,2,0,2,2,17,20.9,+32,.750
2025-02-02,202502020CLE,CLE,Jarrett Allen,https://www.basketball-reference.com/boxscores/202502020CLE.html,19.88,6,8,.750,0,1,2,2,1.000,0,9,9,0,0,2,0,0,14,14.9,+22,.000
2025-02-02,202502020CLE,CLE,Max Strus,https://www.basketball-reference.com/boxscores/202502020CLE.html,19.45,3,5,.600,2,4,1,2,.500,0,3,3,4,1,1,0,1,9,11.3,+29,.500
2025-02-02,202502020CLE,CLE,Ty Jerome,https://www.basketball-reference.com/boxscores/202502020CLE.html,26.63,5,12,.417,2,4,0,0,,1,2,3,5,3,0,2,2,12,10.6,+12,.500
2025-02-02,202502020CLE,CLE,Caris LeVert,https://www.basketball-reference.com/boxscores/202502020CLE.html,23.32,4,8,.500,2,4,0,0,,0,0,0,5,1,0,0,1,10,10.1,+26,.500
2025-02-02,202502020CLE,CLE,Sam Merrill,https://www.basketball-reference.com/boxscores/202502020CLE.html,22.8,9,14,.643,9,13,0,0,,0,1,1,0,0,0,1,0,27,20.1,+1,.692
2025-02-02,202502020CLE,CLE,Georges Niang,https://www.basketball-reference.com/boxscores/202502020CLE.html,22.1,5,7,.714,3,5,0,0,,0,2,2,1,0,1,1,3,13,9.9,+7,.600
2025-02-02,202502020CLE,CLE,Jaylon Tyson,https://www.basketball-reference.com/boxscores/202502020CLE.html,18.08,3,7,.429,1,1,1,1,1.000,1,3,4,2,0,0,0,0,8,7.3,-2,1.000
2025-02-02,202502020CLE,CLE,Tristan Thompson,https://www.basketball-reference.com/boxscores/202502020CLE.html,17.0,0,3,.000,0,1,0,2,.000,1,8,9,3,0,0,0,4,0,0.7,-6,.000
