game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-01-22,202501220LAC,BOS,https://www.basketball-reference.com/boxscores/202501220LAC.html,33,27,21,22,14,117
2025-01-22,202501220LAC,LAC,https://www.basketball-reference.com/boxscores/202501220LAC.html,34,25,25,19,10,113
