game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-03-21,202103210BOS,ORL,https://www.basketball-reference.com/boxscores/202103210BOS.html,31,17,25,23,96
2021-03-21,202103210BOS,BOS,https://www.basketball-reference.com/boxscores/202103210BOS.html,27,29,33,23,112
