game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-12-27,202212270IND,ATL,https://www.basketball-reference.com/boxscores/202212270IND.html,27,27,32,28,114
2022-12-27,202212270IND,IND,https://www.basketball-reference.com/boxscores/202212270IND.html,30,34,32,33,129
