game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-03-09,202503090LAC,SAC,https://www.basketball-reference.com/boxscores/202503090LAC.html,23,26,26,22,13,110
2025-03-09,202503090LAC,LAC,https://www.basketball-reference.com/boxscores/202503090LAC.html,20,31,21,25,14,111
