game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2019-11-25,201911250DET,ORL,Q1,Evan Fournier,https://www.basketball-reference.com/boxscores/201911250DET.html,8.33,2,4,.500,0,0,0,0,0,1,1,1,0,0,1,2,4,1.2,+1,,
2019-11-25,201911250DET,ORL,Q1,Jonathan Isaac,https://www.basketball-reference.com/boxscores/201911250DET.html,7.2,1,3,.333,1,1,0,0,0,3,3,0,0,0,0,1,3,1.8,-5,1.000,
2019-11-25,201911250DET,ORL,Q1,Markelle Fultz,https://www.basketball-reference.com/boxscores/201911250DET.html,7.2,3,4,.750,0,1,2,3,0,0,0,0,1,0,0,0,8,7.0,-5,.000,.667
2019-11-25,201911250DET,ORL,Q1,Khem Birch,https://www.basketball-reference.com/boxscores/201911250DET.html,6.25,1,1,1.000,0,0,0,0,1,1,2,0,0,0,0,2,2,1.9,-4,,
2019-11-25,201911250DET,ORL,Q1,Wes Iwundu,https://www.basketball-reference.com/boxscores/201911250DET.html,9.92,0,2,.000,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8,+3,,
2019-11-25,201911250DET,ORL,Q1,Terrence Ross,https://www.basketball-reference.com/boxscores/201911250DET.html,4.8,1,3,.333,0,0,2,3,0,0,0,0,0,0,0,0,4,1.9,+13,,.667
2019-11-25,201911250DET,ORL,Q1,D.J. Augustin,https://www.basketball-reference.com/boxscores/201911250DET.html,4.8,1,1,1.000,1,1,1,2,0,1,1,2,0,0,0,1,4,4.6,+13,1.000,.500
2019-11-25,201911250DET,ORL,Q1,Mo Bamba,https://www.basketball-reference.com/boxscores/201911250DET.html,5.75,2,3,.667,0,0,0,0,4,2,6,0,2,2,0,0,4,9.5,+12,,
2019-11-25,201911250DET,ORL,Q1,Al-Farouq Aminu,https://www.basketball-reference.com/boxscores/201911250DET.html,5.75,1,2,.500,0,0,0,0,0,2,2,1,0,0,0,0,2,2.3,+12,,
2019-11-25,201911250DET,ORL,Q2,Evan Fournier,https://www.basketball-reference.com/boxscores/201911250DET.html,7.05,2,5,.400,0,2,0,0,0,1,1,0,0,0,0,0,4,1.6,+1,.000,
2019-11-25,201911250DET,ORL,Q2,Jonathan Isaac,https://www.basketball-reference.com/boxscores/201911250DET.html,6.57,1,1,1.000,1,1,0,0,0,1,1,0,0,3,1,1,3,3.7,+2,1.000,
2019-11-25,201911250DET,ORL,Q2,Markelle Fultz,https://www.basketball-reference.com/boxscores/201911250DET.html,8.08,1,2,.500,0,0,0,0,0,2,2,1,0,0,0,1,2,1.9,0,,
2019-11-25,201911250DET,ORL,Q2,Khem Birch,https://www.basketball-reference.com/boxscores/201911250DET.html,4.13,0,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7,+3,,
2019-11-25,201911250DET,ORL,Q2,Wes Iwundu,https://www.basketball-reference.com/boxscores/201911250DET.html,4.95,0,2,.000,0,0,0,0,0,2,2,1,0,0,0,0,0,-0.1,-7,,
2019-11-25,201911250DET,ORL,Q2,Terrence Ross,https://www.basketball-reference.com/boxscores/201911250DET.html,8.07,4,5,.800,2,3,0,0,0,0,0,0,0,0,0,0,10,8.1,-8,.667,
2019-11-25,201911250DET,ORL,Q2,D.J. Augustin,https://www.basketball-reference.com/boxscores/201911250DET.html,7.85,1,4,.250,1,3,2,2,0,0,0,2,0,0,2,1,5,1.6,-4,.333,1.000
2019-11-25,201911250DET,ORL,Q2,Mo Bamba,https://www.basketball-reference.com/boxscores/201911250DET.html,7.62,0,0,,0,0,0,0,0,2,2,1,0,1,2,3,0,-1.2,-9,,
2019-11-25,201911250DET,ORL,Q2,Al-Farouq Aminu,https://www.basketball-reference.com/boxscores/201911250DET.html,5.43,0,3,.000,0,3,0,0,0,1,1,0,0,0,0,0,0,-1.8,-8,.000,
2019-11-25,201911250DET,ORL,Q2,Amile Jefferson,https://www.basketball-reference.com/boxscores/201911250DET.html,0.25,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,
2019-11-25,201911250DET,ORL,Q3,Evan Fournier,https://www.basketball-reference.com/boxscores/201911250DET.html,10.05,0,2,.000,0,1,3,4,0,0,0,1,2,0,0,1,3,3.5,-4,.000,.750
2019-11-25,201911250DET,ORL,Q3,Jonathan Isaac,https://www.basketball-reference.com/boxscores/201911250DET.html,8.35,1,4,.250,0,1,0,0,0,1,1,1,1,0,0,0,2,1.6,-9,.000,
