game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2025-02-26,202502260MIA,ATL,https://www.basketball-reference.com/boxscores/202502260MIA.html,94.2,0.58,16.0,25.0,0.185,115.7
2025-02-26,202502260MIA,MIA,https://www.basketball-reference.com/boxscores/202502260MIA.html,94.2,0.743,16.6,25.0,0.237,139.1
