game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2019-10-22,201910220TOR,NOP,https://www.basketball-reference.com/boxscores/201910220TOR.html,30,31,25,31,5,122
2019-10-22,201910220TOR,TOR,https://www.basketball-reference.com/boxscores/201910220TOR.html,27,29,32,29,13,130
