game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2022-12-12,202212120MEM,ATL,Trent Forrest,https://www.basketball-reference.com/boxscores/202212120MEM.html,29.43,2,9,.222,0,0,0,0,1,2,3,4,2,0,3,2,4,0.8,-27,,
2022-12-12,202212120MEM,ATL,Jalen Johnson,https://www.basketball-reference.com/boxscores/202212120MEM.html,28.8,4,9,.444,2,5,4,5,3,6,9,3,1,0,4,1,14,11.5,-24,.400,.800
2022-12-12,202212120MEM,ATL,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202212120MEM.html,28.47,2,8,.250,0,0,2,4,7,3,10,1,2,1,2,4,6,6.0,-19,,.500
2022-12-12,202212120MEM,ATL,AJ Griffin,https://www.basketball-reference.com/boxscores/202212120MEM.html,24.67,5,12,.417,2,5,1,2,2,1,3,1,1,0,2,1,13,7.2,-19,.400,.500
2022-12-12,202212120MEM,ATL,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202212120MEM.html,20.5,7,16,.438,2,5,3,3,1,0,1,0,1,0,3,0,19,9.3,-20,.400,1.000
2022-12-12,202212120MEM,ATL,Aaron Holiday,https://www.basketball-reference.com/boxscores/202212120MEM.html,29.15,5,13,.385,1,4,4,4,2,1,3,6,4,0,0,4,15,16.2,0,.250,1.000
2022-12-12,202212120MEM,ATL,Frank Kaminsky,https://www.basketball-reference.com/boxscores/202212120MEM.html,19.53,4,9,.444,3,7,2,2,1,2,3,2,1,0,1,1,13,10.6,-6,.429,1.000
2022-12-12,202212120MEM,ATL,Justin Holiday,https://www.basketball-reference.com/boxscores/202212120MEM.html,18.92,2,7,.286,2,6,0,0,0,0,0,1,0,0,0,1,6,2.2,+2,.333,
2022-12-12,202212120MEM,ATL,Vit Krejci,https://www.basketball-reference.com/boxscores/202212120MEM.html,15.92,2,5,.400,0,1,0,0,1,2,3,1,1,0,0,2,4,3.5,0,.000,
2022-12-12,202212120MEM,ATL,Jarrett Culver,https://www.basketball-reference.com/boxscores/202212120MEM.html,12.62,3,9,.333,0,2,1,2,2,2,4,1,0,0,0,1,7,3.8,-13,.000,.500
2022-12-12,202212120MEM,ATL,Tyrese Martin,https://www.basketball-reference.com/boxscores/202212120MEM.html,12.0,1,7,.143,0,2,0,0,0,0,0,0,0,0,0,0,2,-2.5,+1,.000,
2022-12-12,202212120MEM,MEM,Dillon Brooks,https://www.basketball-reference.com/boxscores/202212120MEM.html,29.4,6,11,.545,5,7,1,1,0,5,5,4,0,0,6,3,18,9.8,+35,.714,1.000
2022-12-12,202212120MEM,MEM,Tyus Jones,https://www.basketball-reference.com/boxscores/202212120MEM.html,25.17,8,14,.571,4,7,2,3,0,1,1,11,3,0,3,0,22,23.0,+21,.571,.667
2022-12-12,202212120MEM,MEM,John Konchar,https://www.basketball-reference.com/boxscores/202212120MEM.html,23.88,4,5,.800,1,1,0,0,1,6,7,5,1,0,0,2,9,13.3,+22,1.000,
2022-12-12,202212120MEM,MEM,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202212120MEM.html,23.6,6,11,.545,1,4,2,2,0,7,7,2,0,8,2,2,15,16.0,+25,.250,1.000
2022-12-12,202212120MEM,MEM,Brandon Clarke,https://www.basketball-reference.com/boxscores/202212120MEM.html,23.27,5,5,1.000,0,0,1,2,1,5,6,2,1,1,2,4,11,10.8,+25,,.500
2022-12-12,202212120MEM,MEM,Kennedy Chandler,https://www.basketball-reference.com/boxscores/202212120MEM.html,22.83,4,5,.800,0,1,0,0,0,6,6,7,1,1,4,0,8,10.5,+4,.000,
2022-12-12,202212120MEM,MEM,David Roddy,https://www.basketball-reference.com/boxscores/202212120MEM.html,21.8,5,9,.556,0,3,1,1,0,3,3,0,0,0,1,2,11,5.8,-4,.000,1.000
2022-12-12,202212120MEM,MEM,Ziaire Williams,https://www.basketball-reference.com/boxscores/202212120MEM.html,20.92,1,7,.143,0,4,2,2,0,3,3,2,1,1,3,1,4,0.1,-3,.000,1.000
2022-12-12,202212120MEM,MEM,Santi Aldama,https://www.basketball-reference.com/boxscores/202212120MEM.html,20.62,4,8,.500,2,5,6,7,0,5,5,2,0,0,1,1,16,13.1,+5,.400,.857
2022-12-12,202212120MEM,MEM,Xavier Tillman Sr.,https://www.basketball-reference.com/boxscores/202212120MEM.html,20.28,5,6,.833,0,0,0,0,2,2,4,0,1,1,0,2,10,10.7,+5,,
2022-12-12,202212120MEM,MEM,Kenneth Lofton Jr.,https://www.basketball-reference.com/boxscores/202212120MEM.html,4.12,2,2,1.000,0,0,0,0,0,1,1,1,0,0,0,0,4,4.4,-5,,
2022-12-12,202212120MEM,MEM,Jake LaRavia,https://www.basketball-reference.com/boxscores/202212120MEM.html,4.12,0,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7,-5,,
