game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2020-02-22,202002220CHO,BRK,Caris LeVert,https://www.basketball-reference.com/boxscores/202002220CHO.html,29.97,7,19,.368,3,10,.300,0,0,0,3,3,2,6,0,0,2,17,14.0,+15,
2020-02-22,202002220CHO,BRK,Taurean Prince,https://www.basketball-reference.com/boxscores/202002220CHO.html,29.63,5,10,.500,4,8,.500,0,0,0,4,4,1,1,2,3,3,14,9.1,+21,
2020-02-22,202002220CHO,BRK,Spencer Dinwiddie,https://www.basketball-reference.com/boxscores/202002220CHO.html,28.22,3,10,.300,1,6,.167,3,4,1,5,6,9,0,0,2,2,10,9.5,+10,.750
2020-02-22,202002220CHO,BRK,Jarrett Allen,https://www.basketball-reference.com/boxscores/202002220CHO.html,24.88,4,5,.800,0,0,,4,6,3,8,11,3,0,2,1,1,12,15.9,+13,.667
2020-02-22,202002220CHO,BRK,Joe Harris,https://www.basketball-reference.com/boxscores/202002220CHO.html,24.55,5,10,.500,2,6,.333,0,0,0,2,2,5,1,0,1,2,12,10.3,+10,
2020-02-22,202002220CHO,BRK,Garrett Temple,https://www.basketball-reference.com/boxscores/202002220CHO.html,26.43,5,10,.500,3,6,.500,2,2,0,11,11,3,1,0,0,1,15,16.0,+14,1.000
2020-02-22,202002220CHO,BRK,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202002220CHO.html,23.45,7,12,.583,4,7,.571,3,4,2,2,4,0,0,0,1,4,21,14.4,+19,.750
2020-02-22,202002220CHO,BRK,Wilson Chandler,https://www.basketball-reference.com/boxscores/202002220CHO.html,22.22,0,2,.000,0,2,.000,0,0,0,3,3,0,1,2,0,2,0,1.1,+8,
2020-02-22,202002220CHO,BRK,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202002220CHO.html,19.97,5,5,1.000,0,0,,2,3,2,1,3,1,0,0,2,3,12,9.3,+8,.667
2020-02-22,202002220CHO,BRK,Theo Pinson,https://www.basketball-reference.com/boxscores/202002220CHO.html,4.38,1,2,.500,0,1,.000,0,0,0,3,3,1,0,0,0,0,2,2.6,+11,
2020-02-22,202002220CHO,BRK,Chris Chiozza,https://www.basketball-reference.com/boxscores/202002220CHO.html,3.15,0,1,.000,0,1,.000,0,0,1,0,1,1,0,0,0,0,0,0.7,+8,
2020-02-22,202002220CHO,BRK,Rodions Kurucs,https://www.basketball-reference.com/boxscores/202002220CHO.html,3.15,0,1,.000,0,0,,0,0,0,3,3,0,0,0,0,0,0,0.2,+8,
2020-02-22,202002220CHO,CHO,P.J. Washington,https://www.basketball-reference.com/boxscores/202002220CHO.html,37.2,6,13,.462,4,7,.571,0,0,1,6,7,4,1,0,2,2,16,12.8,-12,
2020-02-22,202002220CHO,CHO,Miles Bridges,https://www.basketball-reference.com/boxscores/202002220CHO.html,34.02,3,9,.333,2,4,.500,5,6,0,5,5,5,0,0,0,2,13,11.7,-23,.833
2020-02-22,202002220CHO,CHO,Terry Rozier,https://www.basketball-reference.com/boxscores/202002220CHO.html,33.0,4,11,.364,2,4,.500,0,0,1,2,3,2,1,0,1,2,10,5.8,-13,
2020-02-22,202002220CHO,CHO,Devonte' Graham,https://www.basketball-reference.com/boxscores/202002220CHO.html,26.93,1,10,.100,0,3,.000,4,4,0,1,1,2,2,1,2,1,6,1.4,-17,1.000
2020-02-22,202002220CHO,CHO,Cody Zeller,https://www.basketball-reference.com/boxscores/202002220CHO.html,21.48,7,12,.583,0,1,.000,0,0,2,7,9,0,0,0,1,1,14,10.5,-9,
2020-02-22,202002220CHO,CHO,Malik Monk,https://www.basketball-reference.com/boxscores/202002220CHO.html,26.92,5,15,.333,3,9,.333,2,4,1,3,4,2,0,0,2,2,15,5.9,-21,.500
2020-02-22,202002220CHO,CHO,Jalen McDaniels,https://www.basketball-reference.com/boxscores/202002220CHO.html,22.97,3,9,.333,1,3,.333,0,1,2,7,9,1,0,0,1,4,7,3.1,-14,.000
2020-02-22,202002220CHO,CHO,Cody Martin,https://www.basketball-reference.com/boxscores/202002220CHO.html,17.07,0,5,.000,0,3,.000,0,2,0,2,2,3,1,1,2,1,0,-2.3,-11,.000
2020-02-22,202002220CHO,CHO,Bismack Biyombo,https://www.basketball-reference.com/boxscores/202002220CHO.html,9.63,2,3,.667,0,0,,1,4,2,2,4,1,0,0,0,0,5,5.2,-10,.250
2020-02-22,202002220CHO,CHO,Caleb Martin,https://www.basketball-reference.com/boxscores/202002220CHO.html,7.63,0,0,,0,0,,0,0,0,1,1,2,0,0,1,1,0,0.3,-7,
2020-02-22,202002220CHO,CHO,Joe Chealey,https://www.basketball-reference.com/boxscores/202002220CHO.html,3.15,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,-8,
