game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2024-04-17,202404170PHI,MIA,Tyler Herro,https://www.basketball-reference.com/boxscores/202404170PHI.html,40:47,.441,.407,.519,.111,0.0,5.3,2.5,38.6,0.0,0.0,15.0,35.2,96,126
2024-04-17,202404170PHI,MIA,Jimmy Butler,https://www.basketball-reference.com/boxscores/202404170PHI.html,39:39,.441,.333,.333,.444,4.7,5.5,5.0,18.9,6.6,0.0,4.4,24.5,113,110
2024-04-17,202404170PHI,MIA,Bam Adebayo,https://www.basketball-reference.com/boxscores/202404170PHI.html,30:47,.556,.556,.222,.000,12.0,28.4,19.5,5.2,0.0,6.1,10.0,14.0,120,112
2024-04-17,202404170PHI,MIA,Caleb Martin,https://www.basketball-reference.com/boxscores/202404170PHI.html,24:06,.644,.833,.333,.667,7.7,13.6,10.4,5.9,0.0,0.0,20.5,8.7,111,122
2024-04-17,202404170PHI,MIA,Nikola Jović,https://www.basketball-reference.com/boxscores/202404170PHI.html,14:10,1.250,1.250,.500,.000,0.0,38.5,17.6,0.0,0.0,0.0,33.3,9.1,125,110
2024-04-17,202404170PHI,MIA,Haywood Highsmith,https://www.basketball-reference.com/boxscores/202404170PHI.html,28:12,.507,.500,.500,.250,9.8,11.6,10.6,16.4,5.6,3.3,0.0,13.6,134,108
2024-04-17,202404170PHI,MIA,Delon Wright,https://www.basketball-reference.com/boxscores/202404170PHI.html,22:41,.429,.429,.429,.000,16.3,9.6,13.2,12.5,4.6,4.1,0.0,13.3,130,111
2024-04-17,202404170PHI,MIA,Jaime Jaquez Jr.,https://www.basketball-reference.com/boxscores/202404170PHI.html,22:17,.631,.636,.364,.182,8.3,14.7,11.2,17.2,2.4,0.0,20.2,28.8,107,116
2024-04-17,202404170PHI,MIA,Kevin Love,https://www.basketball-reference.com/boxscores/202404170PHI.html,17:21,.850,.800,.800,.400,5.3,6.3,5.8,0.0,3.0,0.0,14.5,17.1,145,118
2024-04-17,202404170PHI,PHI,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202404170PHI.html,43:58,.510,.406,.375,.375,0.0,6.3,3.4,22.2,0.0,0.0,13.9,21.3,109,120
2024-04-17,202404170PHI,PHI,Joel Embiid,https://www.basketball-reference.com/boxscores/202404170PHI.html,38:14,.537,.412,.235,.588,8.6,29.0,19.6,22.1,1.4,0.0,12.3,27.6,118,104
2024-04-17,202404170PHI,PHI,Kelly Oubre Jr.,https://www.basketball-reference.com/boxscores/202404170PHI.html,37:17,.491,.333,.111,.556,8.8,12.4,10.7,4.0,1.4,2.5,8.2,14.1,116,112
2024-04-17,202404170PHI,PHI,Tobias Harris,https://www.basketball-reference.com/boxscores/202404170PHI.html,32:44,.414,.400,.300,.200,16.7,14.1,15.3,19.5,0.0,0.0,15.5,17.0,104,115
2024-04-17,202404170PHI,PHI,Kyle Lowry,https://www.basketball-reference.com/boxscores/202404170PHI.html,28:59,.350,.350,.500,.000,3.8,12.7,8.6,5.3,3.6,0.0,16.7,17.9,72,108
2024-04-17,202404170PHI,PHI,Nicolas Batum,https://www.basketball-reference.com/boxscores/202404170PHI.html,27:36,.833,.833,.833,.000,7.9,10.0,9.1,0.0,0.0,3.4,14.3,21.9,133,116
2024-04-17,202404170PHI,PHI,Buddy Hield,https://www.basketball-reference.com/boxscores/202404170PHI.html,17:57,.438,.438,.625,.000,6.1,0.0,2.8,57.3,0.0,0.0,20.0,24.1,104,123
2024-04-17,202404170PHI,PHI,Paul Reed,https://www.basketball-reference.com/boxscores/202404170PHI.html,9:46,1.000,1.000,.000,.000,0.0,18.9,10.2,0.0,0.0,9.6,0.0,13.3,200,108
2024-04-17,202404170PHI,PHI,Cameron Payne,https://www.basketball-reference.com/boxscores/202404170PHI.html,3:29,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,300,123
