game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-10-27,202310270CHI,TOR,https://www.basketball-reference.com/boxscores/202310270CHI.html,18,17,33,25,10,103
2023-10-27,202310270CHI,CHI,https://www.basketball-reference.com/boxscores/202310270CHI.html,24,18,23,28,11,104
