game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2020-01-18,202001180NOP,LAC,https://www.basketball-reference.com/boxscores/202001180NOP.html,108.8,0.548,9.8,21.7,0.333,122.3
2020-01-18,202001180NOP,NOP,https://www.basketball-reference.com/boxscores/202001180NOP.html,108.8,0.622,17.1,31.6,0.267,119.5
