game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2025-04-02,202504020WAS,SAC,DeMar DeRozan,https://www.basketball-reference.com/boxscores/202504020WAS.html,39.58,10,23,.435,1,5,.200,8,12,.667,3,4,7,8,0,1,1,2,29,23.1,+4
2025-04-02,202504020WAS,SAC,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202504020WAS.html,35.43,8,15,.533,1,3,.333,1,1,1.000,6,10,16,7,1,0,4,4,18,18.2,-5
2025-04-02,202504020WAS,SAC,Keegan Murray,https://www.basketball-reference.com/boxscores/202504020WAS.html,35.22,7,14,.500,4,10,.400,0,0,,2,3,5,3,2,1,0,0,18,18.1,-3
2025-04-02,202504020WAS,SAC,Zach LaVine,https://www.basketball-reference.com/boxscores/202504020WAS.html,34.98,5,13,.385,2,7,.286,6,7,.857,0,2,2,2,0,0,3,4,18,7.9,-9
2025-04-02,202504020WAS,SAC,Keon Ellis,https://www.basketball-reference.com/boxscores/202504020WAS.html,22.1,1,5,.200,0,3,.000,0,0,,1,2,3,0,3,1,1,1,2,2.5,-4
2025-04-02,202504020WAS,SAC,Malik Monk,https://www.basketball-reference.com/boxscores/202504020WAS.html,34.58,4,13,.308,2,9,.222,3,4,.750,0,3,3,3,2,0,1,2,13,8.3,+3
2025-04-02,202504020WAS,SAC,Trey Lyles,https://www.basketball-reference.com/boxscores/202504020WAS.html,17.77,0,3,.000,0,2,.000,1,2,.500,2,2,4,1,1,0,1,1,1,0.8,-6
2025-04-02,202504020WAS,SAC,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202504020WAS.html,12.57,5,6,.833,0,0,,2,2,1.000,2,4,6,0,1,0,0,2,12,12.6,0
2025-04-02,202504020WAS,SAC,Markelle Fultz,https://www.basketball-reference.com/boxscores/202504020WAS.html,7.77,0,3,.000,0,0,,0,0,,1,1,2,1,0,0,0,0,0,-0.4,-5
2025-04-02,202504020WAS,WAS,Bub Carrington,https://www.basketball-reference.com/boxscores/202504020WAS.html,41.22,6,13,.462,5,11,.455,2,2,1.000,0,2,2,7,0,0,3,2,19,14.0,+7
2025-04-02,202504020WAS,WAS,AJ Johnson,https://www.basketball-reference.com/boxscores/202504020WAS.html,36.52,7,14,.500,2,6,.333,3,4,.750,0,2,2,6,1,0,3,6,19,12.0,-10
2025-04-02,202504020WAS,WAS,Justin Champagnie,https://www.basketball-reference.com/boxscores/202504020WAS.html,30.33,4,8,.500,0,3,.000,0,2,.000,3,8,11,3,2,1,1,2,8,10.7,+15
2025-04-02,202504020WAS,WAS,Alex Sarr,https://www.basketball-reference.com/boxscores/202504020WAS.html,25.9,6,9,.667,3,5,.600,0,0,,0,4,4,1,1,1,4,3,15,9.5,+4
2025-04-02,202504020WAS,WAS,Jordan Poole,https://www.basketball-reference.com/boxscores/202504020WAS.html,24.42,8,14,.571,2,7,.286,5,5,1.000,0,2,2,2,0,0,0,2,23,17.6,+5
2025-04-02,202504020WAS,WAS,Anthony Gill,https://www.basketball-reference.com/boxscores/202504020WAS.html,31.07,4,10,.400,2,5,.400,0,0,,1,4,5,1,1,0,0,2,10,7.4,+7
2025-04-02,202504020WAS,WAS,JT Thor,https://www.basketball-reference.com/boxscores/202504020WAS.html,26.0,1,2,.500,1,2,.500,0,0,,1,6,7,1,1,0,2,2,3,3.4,-2
2025-04-02,202504020WAS,WAS,Tristan Vukcevic,https://www.basketball-reference.com/boxscores/202504020WAS.html,22.1,6,13,.462,2,4,.500,3,5,.600,2,6,8,3,0,1,1,1,17,14.1,+1
2025-04-02,202504020WAS,WAS,Richaun Holmes,https://www.basketball-reference.com/boxscores/202504020WAS.html,2.45,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-2
