game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2021-11-05,202111050DET,BRK,Kevin Durant,https://www.basketball-reference.com/boxscores/202111050DET.html,36.5,12,27,.444,2,6,.333,3,4,.750,0,10,10,5,0,1,3,0,29,18.7,+20
2021-11-05,202111050DET,BRK,James Harden,https://www.basketball-reference.com/boxscores/202111050DET.html,36.48,3,10,.300,3,5,.600,4,4,1.000,0,10,10,10,2,1,9,4,13,9.3,+15
2021-11-05,202111050DET,BRK,Joe Harris,https://www.basketball-reference.com/boxscores/202111050DET.html,33.42,3,6,.500,1,4,.250,0,0,,0,5,5,2,0,0,0,1,7,6.5,+17
2021-11-05,202111050DET,BRK,Blake Griffin,https://www.basketball-reference.com/boxscores/202111050DET.html,27.3,5,8,.625,1,4,.250,2,2,1.000,1,4,5,3,1,0,0,6,13,12.0,+22
2021-11-05,202111050DET,BRK,Bruce Brown,https://www.basketball-reference.com/boxscores/202111050DET.html,26.2,4,6,.667,2,3,.667,0,0,,0,1,1,0,0,0,1,2,10,5.9,+16
2021-11-05,202111050DET,BRK,Patty Mills,https://www.basketball-reference.com/boxscores/202111050DET.html,21.5,2,8,.250,1,4,.250,0,0,,0,0,0,4,0,0,1,0,5,2.0,-10
2021-11-05,202111050DET,BRK,LaMarcus Aldridge,https://www.basketball-reference.com/boxscores/202111050DET.html,20.7,6,9,.667,0,0,,4,4,1.000,1,4,5,0,0,1,0,3,16,13.5,-16
2021-11-05,202111050DET,BRK,DeAndre' Bembry,https://www.basketball-reference.com/boxscores/202111050DET.html,16.37,1,1,1.000,1,1,1.000,0,0,,1,2,3,1,0,0,0,2,3,3.9,-10
2021-11-05,202111050DET,BRK,Paul Millsap,https://www.basketball-reference.com/boxscores/202111050DET.html,11.5,0,3,.000,0,0,,0,0,,1,3,4,0,0,0,2,3,0,-3.7,-14
2021-11-05,202111050DET,BRK,Jevon Carter,https://www.basketball-reference.com/boxscores/202111050DET.html,10.03,0,2,.000,0,0,,0,0,,0,2,2,0,0,1,0,0,0,-0.1,-10
2021-11-05,202111050DET,DET,Jerami Grant,https://www.basketball-reference.com/boxscores/202111050DET.html,39.25,0,9,.000,0,4,.000,5,6,.833,0,4,4,4,0,2,3,0,5,0.7,-12
2021-11-05,202111050DET,DET,Josh Jackson,https://www.basketball-reference.com/boxscores/202111050DET.html,31.15,3,10,.300,0,3,.000,1,1,1.000,0,3,3,1,3,0,1,4,7,3.2,-14
2021-11-05,202111050DET,DET,Saddiq Bey,https://www.basketball-reference.com/boxscores/202111050DET.html,30.67,5,13,.385,2,5,.400,0,0,,0,1,1,3,4,0,3,2,12,7.5,-19
2021-11-05,202111050DET,DET,Cade Cunningham,https://www.basketball-reference.com/boxscores/202111050DET.html,30.28,6,17,.353,3,7,.429,2,2,1.000,0,4,4,2,1,0,6,4,17,3.5,-16
2021-11-05,202111050DET,DET,Isaiah Stewart,https://www.basketball-reference.com/boxscores/202111050DET.html,22.6,4,5,.800,0,0,,0,0,,1,8,9,0,1,2,0,4,8,10.0,0
2021-11-05,202111050DET,DET,Cory Joseph,https://www.basketball-reference.com/boxscores/202111050DET.html,29.9,5,8,.625,2,4,.500,0,0,,0,3,3,5,0,0,0,4,12,11.2,+9
2021-11-05,202111050DET,DET,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202111050DET.html,25.4,5,11,.455,2,4,.500,2,4,.500,2,8,10,2,1,1,0,2,14,13.6,-6
2021-11-05,202111050DET,DET,Frank Jackson,https://www.basketball-reference.com/boxscores/202111050DET.html,15.75,4,10,.400,2,6,.333,0,0,,0,2,2,0,1,1,0,1,10,6.5,+11
2021-11-05,202111050DET,DET,Trey Lyles,https://www.basketball-reference.com/boxscores/202111050DET.html,11.3,1,4,.250,0,1,.000,3,5,.600,4,3,7,0,0,0,0,1,5,5.1,+13
2021-11-05,202111050DET,DET,Rodney McGruder,https://www.basketball-reference.com/boxscores/202111050DET.html,3.7,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+4
