game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-02-13,202502130NOP,SAC,https://www.basketball-reference.com/boxscores/202502130NOP.html,29,36,30,32,6,133
2025-02-13,202502130NOP,NOP,https://www.basketball-reference.com/boxscores/202502130NOP.html,28,32,38,29,13,140
