game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2021-11-22,202111220SAS,PHO,Q1,Mikal Bridges,https://www.basketball-reference.com/boxscores/202111220SAS.html,9.15,0,1,.000,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.8,-1,,
2021-11-22,202111220SAS,PHO,Q1,Devin Booker,https://www.basketball-reference.com/boxscores/202111220SAS.html,11.07,2,5,.400,0,1,0,0,1,0,1,2,0,0,2,0,4,1.4,+2,.000,
2021-11-22,202111220SAS,PHO,Q1,Deandre Ayton,https://www.basketball-reference.com/boxscores/202111220SAS.html,8.47,3,5,.600,0,0,0,0,1,4,5,1,0,0,0,2,6,5.5,-1,,
2021-11-22,202111220SAS,PHO,Q1,Chris Paul,https://www.basketball-reference.com/boxscores/202111220SAS.html,6.38,1,2,.500,0,0,0,0,0,0,0,0,1,0,1,0,2,1.0,-5,,
2021-11-22,202111220SAS,PHO,Q1,Jae Crowder,https://www.basketball-reference.com/boxscores/202111220SAS.html,6.38,1,2,.500,1,2,0,0,0,0,0,0,0,0,0,1,3,1.6,-5,.500,
2021-11-22,202111220SAS,PHO,Q1,Landry Shamet,https://www.basketball-reference.com/boxscores/202111220SAS.html,3.78,1,2,.500,1,1,0,0,0,2,2,0,0,0,0,0,3,2.6,+7,1.000,
2021-11-22,202111220SAS,PHO,Q1,Cameron Johnson,https://www.basketball-reference.com/boxscores/202111220SAS.html,5.62,0,3,.000,0,1,0,0,0,1,1,1,0,0,0,0,0,-1.1,+9,.000,
2021-11-22,202111220SAS,PHO,Q1,Cameron Payne,https://www.basketball-reference.com/boxscores/202111220SAS.html,5.62,2,3,.667,0,0,0,1,0,1,1,1,0,0,0,0,4,3.3,+9,,.000
2021-11-22,202111220SAS,PHO,Q1,JaVale McGee,https://www.basketball-reference.com/boxscores/202111220SAS.html,3.53,1,1,1.000,0,0,0,0,1,3,4,0,1,0,1,1,2,2.9,+5,,
2021-11-22,202111220SAS,PHO,Q2,Mikal Bridges,https://www.basketball-reference.com/boxscores/202111220SAS.html,9.28,0,0,,0,0,0,0,0,3,3,2,2,0,0,2,0,3.5,+6,,
2021-11-22,202111220SAS,PHO,Q2,Devin Booker,https://www.basketball-reference.com/boxscores/202111220SAS.html,6.05,1,3,.333,1,1,0,0,0,0,0,1,0,0,1,0,3,1.0,+3,1.000,
2021-11-22,202111220SAS,PHO,Q2,Deandre Ayton,https://www.basketball-reference.com/boxscores/202111220SAS.html,7.38,4,5,.800,0,0,0,0,2,2,4,1,1,0,1,0,8,8.8,+7,,
2021-11-22,202111220SAS,PHO,Q2,Chris Paul,https://www.basketball-reference.com/boxscores/202111220SAS.html,7.97,1,2,.500,0,0,0,0,0,1,1,1,0,0,0,0,2,2.0,+1,,
2021-11-22,202111220SAS,PHO,Q2,Jae Crowder,https://www.basketball-reference.com/boxscores/202111220SAS.html,5.5,1,1,1.000,1,1,0,0,0,1,1,1,0,0,0,2,3,2.9,-5,1.000,
2021-11-22,202111220SAS,PHO,Q2,Landry Shamet,https://www.basketball-reference.com/boxscores/202111220SAS.html,8.68,2,4,.500,1,3,0,0,0,0,0,2,1,0,0,0,5,5.4,+8,.333,
2021-11-22,202111220SAS,PHO,Q2,Cameron Johnson,https://www.basketball-reference.com/boxscores/202111220SAS.html,6.5,1,3,.333,1,2,0,0,0,0,0,1,1,0,1,0,3,2.0,+14,.500,
