game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-12-02,202112020NYK,CHI,https://www.basketball-reference.com/boxscores/202112020NYK.html,37,32,20,30,119
2021-12-02,202112020NYK,NYK,https://www.basketball-reference.com/boxscores/202112020NYK.html,19,32,32,32,115
