game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2023-03-14,202303140OKC,BRK,https://www.basketball-reference.com/boxscores/202303140OKC.html,101.9,0.5,14.9,22.9,0.305,105.0
2023-03-14,202303140OKC,OKC,https://www.basketball-reference.com/boxscores/202303140OKC.html,101.9,0.51,9.2,28.6,0.202,118.8
