game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2021-01-20,202101200LAC,SAC,Richaun Holmes,https://www.basketball-reference.com/boxscores/202101200LAC.html,35.33,4,7,.571,0,0,0,0,1,6,7,4,1,1,2,2,8,8.9,-20,,
2021-01-20,202101200LAC,SAC,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202101200LAC.html,34.0,10,18,.556,2,4,3,8,0,4,4,7,1,0,6,2,25,14.7,-22,.500,.375
2021-01-20,202101200LAC,SAC,Harrison Barnes,https://www.basketball-reference.com/boxscores/202101200LAC.html,31.68,2,6,.333,1,3,0,0,0,5,5,2,1,0,1,1,5,4.1,-15,.333,
2021-01-20,202101200LAC,SAC,Marvin Bagley III,https://www.basketball-reference.com/boxscores/202101200LAC.html,29.23,4,8,.500,1,2,1,2,0,8,8,1,1,0,0,2,10,8.9,-19,.500,.500
2021-01-20,202101200LAC,SAC,Buddy Hield,https://www.basketball-reference.com/boxscores/202101200LAC.html,28.68,5,12,.417,3,7,0,0,0,2,2,3,3,1,4,1,13,8.6,-12,.429,
2021-01-20,202101200LAC,SAC,Tyrese Haliburton,https://www.basketball-reference.com/boxscores/202101200LAC.html,24.97,4,11,.364,3,8,0,0,1,2,3,2,1,0,3,2,11,4.8,-1,.375,
2021-01-20,202101200LAC,SAC,Glenn Robinson III,https://www.basketball-reference.com/boxscores/202101200LAC.html,20.67,5,10,.500,3,4,1,2,0,2,2,2,0,0,1,1,14,9.2,0,.750,.500
2021-01-20,202101200LAC,SAC,Cory Joseph,https://www.basketball-reference.com/boxscores/202101200LAC.html,16.32,3,6,.500,0,0,0,0,0,3,3,4,3,1,0,2,6,9.6,-4,,
2021-01-20,202101200LAC,SAC,Chimezie Metu,https://www.basketball-reference.com/boxscores/202101200LAC.html,12.67,1,5,.200,0,0,0,0,1,3,4,0,0,1,1,1,2,-0.2,+1,,
2021-01-20,202101200LAC,SAC,Justin James,https://www.basketball-reference.com/boxscores/202101200LAC.html,6.45,1,3,.333,0,0,0,0,1,0,1,0,0,0,0,1,2,0.6,-3,,
2021-01-20,202101200LAC,LAC,Kawhi Leonard,https://www.basketball-reference.com/boxscores/202101200LAC.html,34.98,13,22,.591,3,5,3,3,0,3,3,5,6,0,3,0,32,29.2,+18,.600,1.000
2021-01-20,202101200LAC,LAC,Paul George,https://www.basketball-reference.com/boxscores/202101200LAC.html,32.38,8,14,.571,2,5,1,2,0,7,7,12,1,2,6,3,19,17.7,+13,.400,.500
2021-01-20,202101200LAC,LAC,Nicolas Batum,https://www.basketball-reference.com/boxscores/202101200LAC.html,26.25,4,7,.571,3,5,0,0,0,3,3,0,3,1,1,0,11,11.3,+10,.600,
2021-01-20,202101200LAC,LAC,Patrick Beverley,https://www.basketball-reference.com/boxscores/202101200LAC.html,24.08,2,6,.333,2,4,0,0,0,3,3,0,1,1,1,4,6,2.6,+10,.500,
2021-01-20,202101200LAC,LAC,Serge Ibaka,https://www.basketball-reference.com/boxscores/202101200LAC.html,23.15,1,6,.167,0,1,6,6,1,5,6,1,1,1,2,0,8,6.8,+4,.000,1.000
2021-01-20,202101200LAC,LAC,Marcus Morris,https://www.basketball-reference.com/boxscores/202101200LAC.html,26.32,2,8,.250,2,5,2,2,0,4,4,1,1,0,1,2,8,4.3,+6,.400,1.000
2021-01-20,202101200LAC,LAC,Luke Kennard,https://www.basketball-reference.com/boxscores/202101200LAC.html,25.87,4,6,.667,1,3,0,0,0,5,5,1,0,0,0,3,9,7.4,+7,.333,
2021-01-20,202101200LAC,LAC,Ivica Zubac,https://www.basketball-reference.com/boxscores/202101200LAC.html,22.52,4,5,.800,0,0,3,3,4,8,12,1,0,1,1,2,11,13.9,+11,,1.000
2021-01-20,202101200LAC,LAC,Lou Williams,https://www.basketball-reference.com/boxscores/202101200LAC.html,14.57,2,8,.250,2,4,0,0,1,0,1,1,1,0,1,0,6,2.6,+2,.500,
2021-01-20,202101200LAC,LAC,Terance Mann,https://www.basketball-reference.com/boxscores/202101200LAC.html,2.88,0,1,.000,0,1,2,2,0,3,3,1,0,0,0,0,2,2.9,+2,.000,1.000
2021-01-20,202101200LAC,LAC,Mfiondu Kabengele,https://www.basketball-reference.com/boxscores/202101200LAC.html,2.33,1,1,1.000,1,1,0,0,0,1,1,0,0,0,0,0,3,3.0,+4,1.000,
2021-01-20,202101200LAC,LAC,Reggie Jackson,https://www.basketball-reference.com/boxscores/202101200LAC.html,2.33,0,2,.000,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.7,+4,.000,
2021-01-20,202101200LAC,LAC,Daniel Oturu,https://www.basketball-reference.com/boxscores/202101200LAC.html,2.33,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,+4,,
