game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-12-11,202312110MIL,CHI,https://www.basketball-reference.com/boxscores/202312110MIL.html,32,33,24,29,11,129
2023-12-11,202312110MIL,MIL,https://www.basketball-reference.com/boxscores/202312110MIL.html,37,37,17,27,15,133
