game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-02-13,202502130UTA,LAC,https://www.basketball-reference.com/boxscores/202502130UTA.html,26,28,32,22,12,120
2025-02-13,202502130UTA,UTA,https://www.basketball-reference.com/boxscores/202502130UTA.html,33,27,35,13,8,116
