game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2019-10-25,201910250OKC,WAS,Q1,Rui Hachimura,https://www.basketball-reference.com/boxscores/201910250OKC.html,12.0,2,4,.500,0,0,0,0,0,1,1,0,0,0,0,0,4,2.3,+4,,
2019-10-25,201910250OKC,WAS,Q1,Bradley Beal,https://www.basketball-reference.com/boxscores/201910250OKC.html,10.27,2,7,.286,0,3,0,0,0,2,2,0,1,0,0,1,4,1.1,-1,.000,
2019-10-25,201910250OKC,WAS,Q1,Ish Smith,https://www.basketball-reference.com/boxscores/201910250OKC.html,10.23,0,2,.000,0,2,0,0,0,1,1,3,0,0,0,1,0,0.6,-1,.000,
2019-10-25,201910250OKC,WAS,Q1,Thomas Bryant,https://www.basketball-reference.com/boxscores/201910250OKC.html,8.8,4,6,.667,2,4,0,0,1,2,3,1,0,1,1,0,10,9.1,-3,.500,
2019-10-25,201910250OKC,WAS,Q1,Isaac Bonga,https://www.basketball-reference.com/boxscores/201910250OKC.html,8.8,1,2,.500,0,1,0,0,0,1,1,2,0,0,0,1,2,2.3,-3,.000,
2019-10-25,201910250OKC,WAS,Q1,Dāvis Bertāns,https://www.basketball-reference.com/boxscores/201910250OKC.html,3.2,1,3,.333,1,3,0,0,0,2,2,1,1,0,0,1,3,3.2,+7,.333,
2019-10-25,201910250OKC,WAS,Q1,Moritz Wagner,https://www.basketball-reference.com/boxscores/201910250OKC.html,3.2,2,3,.667,1,1,0,0,0,0,0,0,0,0,0,0,5,3.7,+7,1.000,
2019-10-25,201910250OKC,WAS,Q1,Chris Chiozza,https://www.basketball-reference.com/boxscores/201910250OKC.html,1.77,0,0,,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3,+5,,
2019-10-25,201910250OKC,WAS,Q1,Garrison Mathews,https://www.basketball-reference.com/boxscores/201910250OKC.html,1.73,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+5,,
2019-10-25,201910250OKC,WAS,Q2,Rui Hachimura,https://www.basketball-reference.com/boxscores/201910250OKC.html,6.67,3,5,.600,0,1,0,0,0,1,1,1,0,0,0,0,6,4.7,-2,.000,
2019-10-25,201910250OKC,WAS,Q2,Bradley Beal,https://www.basketball-reference.com/boxscores/201910250OKC.html,6.28,1,4,.250,0,2,0,0,0,1,1,1,0,1,2,2,2,-1.5,-6,.000,
2019-10-25,201910250OKC,WAS,Q2,Ish Smith,https://www.basketball-reference.com/boxscores/201910250OKC.html,5.52,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,1,2,1.3,-3,,
2019-10-25,201910250OKC,WAS,Q2,Thomas Bryant,https://www.basketball-reference.com/boxscores/201910250OKC.html,6.67,2,4,.500,0,1,0,0,0,0,0,0,0,0,0,0,4,2.0,-2,.000,
2019-10-25,201910250OKC,WAS,Q2,Isaac Bonga,https://www.basketball-reference.com/boxscores/201910250OKC.html,4.68,0,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,+1,,
2019-10-25,201910250OKC,WAS,Q2,Dāvis Bertāns,https://www.basketball-reference.com/boxscores/201910250OKC.html,8.25,1,3,.333,0,2,0,0,0,0,0,1,0,0,0,0,2,1.0,+3,.000,
2019-10-25,201910250OKC,WAS,Q2,Moritz Wagner,https://www.basketball-reference.com/boxscores/201910250OKC.html,5.33,0,2,.000,0,1,1,2,0,4,4,0,0,0,1,0,1,-0.6,+4,.000,.500
2019-10-25,201910250OKC,WAS,Q2,Chris Chiozza,https://www.basketball-reference.com/boxscores/201910250OKC.html,6.48,0,1,.000,0,0,0,0,0,1,1,2,1,0,1,1,0,0.6,+5,,
2019-10-25,201910250OKC,WAS,Q2,Garrison Mathews,https://www.basketball-reference.com/boxscores/201910250OKC.html,5.33,0,1,.000,0,1,0,0,0,1,1,0,0,0,0,2,0,-1.2,+4,.000,
2019-10-25,201910250OKC,WAS,Q2,Admiral Schofield,https://www.basketball-reference.com/boxscores/201910250OKC.html,4.78,2,2,1.000,1,1,2,2,0,2,2,0,0,0,0,0,7,7.0,+6,1.000,1.000
2019-10-25,201910250OKC,WAS,Q3,Rui Hachimura,https://www.basketball-reference.com/boxscores/201910250OKC.html,7.98,2,8,.250,0,2,1,1,1,0,1,1,0,0,1,0,5,0.6,0,.000,1.000
2019-10-25,201910250OKC,WAS,Q3,Bradley Beal,https://www.basketball-reference.com/boxscores/201910250OKC.html,10.0,1,6,.167,1,4,0,0,0,1,1,2,0,0,0,0,3,0.9,+2,.250,
2019-10-25,201910250OKC,WAS,Q3,Ish Smith,https://www.basketball-reference.com/boxscores/201910250OKC.html,10.67,0,3,.000,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.4,+1,,
2019-10-25,201910250OKC,WAS,Q3,Thomas Bryant,https://www.basketball-reference.com/boxscores/201910250OKC.html,7.98,2,5,.400,1,2,0,0,2,2,4,0,0,2,0,0,5,5.7,0,.500,
2019-10-25,201910250OKC,WAS,Q3,Isaac Bonga,https://www.basketball-reference.com/boxscores/201910250OKC.html,10.55,1,2,.500,0,0,2,2,0,4,4,0,2,0,0,3,4,5.0,+1,,1.000
2019-10-25,201910250OKC,WAS,Q3,Dāvis Bertāns,https://www.basketball-reference.com/boxscores/201910250OKC.html,4.02,2,3,.667,1,2,0,0,0,0,0,0,0,0,0,0,5,3.7,+2,.500,
2019-10-25,201910250OKC,WAS,Q3,Moritz Wagner,https://www.basketball-reference.com/boxscores/201910250OKC.html,4.02,2,2,1.000,0,0,0,0,1,2,3,0,0,0,2,1,4,2.3,+2,,
2019-10-25,201910250OKC,WAS,Q3,Chris Chiozza,https://www.basketball-reference.com/boxscores/201910250OKC.html,1.33,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,+1,,
2019-10-25,201910250OKC,WAS,Q3,Garrison Mathews,https://www.basketball-reference.com/boxscores/201910250OKC.html,2.0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,0,,
2019-10-25,201910250OKC,WAS,Q3,Admiral Schofield,https://www.basketball-reference.com/boxscores/201910250OKC.html,1.45,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,+1,,
2019-10-25,201910250OKC,WAS,Q4,Rui Hachimura,https://www.basketball-reference.com/boxscores/201910250OKC.html,8.0,1,3,.333,0,1,2,2,0,2,2,0,1,0,0,1,4,3.5,+8,.000,1.000
2019-10-25,201910250OKC,WAS,Q4,Bradley Beal,https://www.basketball-reference.com/boxscores/201910250OKC.html,8.0,3,5,.600,2,2,0,1,0,2,2,0,0,0,1,0,8,4.9,+8,1.000,.000
