game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2019-12-13,201912130UTA,GSW,Glenn Robinson III,https://www.basketball-reference.com/boxscores/201912130UTA.html,31.55,5,10,.500,0,2,.000,0,0,3,5,8,1,1,0,1,2,10,8.5,-24,
2019-12-13,201912130UTA,GSW,D'Angelo Russell,https://www.basketball-reference.com/boxscores/201912130UTA.html,30.35,8,20,.400,2,12,.167,0,0,0,3,3,4,3,0,4,5,18,7.9,-15,
2019-12-13,201912130UTA,GSW,Alec Burks,https://www.basketball-reference.com/boxscores/201912130UTA.html,29.53,10,16,.625,2,4,.500,2,2,2,3,5,3,0,0,1,4,24,18.6,-24,1.000
2019-12-13,201912130UTA,GSW,Willie Cauley-Stein,https://www.basketball-reference.com/boxscores/201912130UTA.html,23.4,0,4,.000,0,0,,0,0,2,3,5,1,2,3,1,5,0,1.3,-11,
2019-12-13,201912130UTA,GSW,Kevon Looney,https://www.basketball-reference.com/boxscores/201912130UTA.html,18.35,1,3,.333,0,1,.000,0,0,1,3,4,0,1,0,2,3,2,-0.3,-6,
2019-12-13,201912130UTA,GSW,Jacob Evans,https://www.basketball-reference.com/boxscores/201912130UTA.html,27.38,4,14,.286,1,1,1.000,4,4,0,2,2,2,1,2,0,2,13,8.4,+10,1.000
2019-12-13,201912130UTA,GSW,Damion Lee,https://www.basketball-reference.com/boxscores/201912130UTA.html,25.95,7,11,.636,3,5,.600,4,6,1,2,3,0,0,0,0,1,21,16.2,+8,.667
2019-12-13,201912130UTA,GSW,Marquese Chriss,https://www.basketball-reference.com/boxscores/201912130UTA.html,23.08,4,7,.571,0,0,,4,7,3,10,13,5,1,2,1,3,12,16.3,+5,.571
2019-12-13,201912130UTA,GSW,Omari Spellman,https://www.basketball-reference.com/boxscores/201912130UTA.html,20.82,1,3,.333,0,1,.000,0,0,2,3,5,0,0,0,2,0,2,0.6,+4,
2019-12-13,201912130UTA,GSW,Jordan Poole,https://www.basketball-reference.com/boxscores/201912130UTA.html,9.58,1,3,.333,1,3,.333,1,3,0,0,0,3,0,0,0,1,4,3.2,+13,.333
2019-12-13,201912130UTA,UTA,Bojan Bogdanović,https://www.basketball-reference.com/boxscores/201912130UTA.html,37.08,8,18,.444,8,13,.615,8,10,0,4,4,1,0,0,4,0,32,19.7,+23,.800
2019-12-13,201912130UTA,UTA,Rudy Gobert,https://www.basketball-reference.com/boxscores/201912130UTA.html,36.4,6,9,.667,0,0,,3,4,3,12,15,2,0,2,0,3,15,18.0,+25,.750
2019-12-13,201912130UTA,UTA,Donovan Mitchell,https://www.basketball-reference.com/boxscores/201912130UTA.html,35.42,10,19,.526,3,9,.333,5,7,1,3,4,3,1,1,3,3,28,19.1,+3,.714
2019-12-13,201912130UTA,UTA,Joe Ingles,https://www.basketball-reference.com/boxscores/201912130UTA.html,33.68,5,9,.556,1,3,.333,2,2,1,3,4,8,1,0,3,5,13,11.9,+24,1.000
2019-12-13,201912130UTA,UTA,Royce O'Neale,https://www.basketball-reference.com/boxscores/201912130UTA.html,32.8,6,11,.545,2,4,.500,0,0,2,2,4,4,1,0,0,1,14,14.1,+24,
2019-12-13,201912130UTA,UTA,Emmanuel Mudiay,https://www.basketball-reference.com/boxscores/201912130UTA.html,19.15,0,2,.000,0,0,,4,6,0,2,2,3,0,0,1,1,4,3.1,-7,.667
2019-12-13,201912130UTA,UTA,Georges Niang,https://www.basketball-reference.com/boxscores/201912130UTA.html,17.63,1,3,.333,1,3,.333,0,0,0,3,3,1,1,0,0,1,3,3.5,-17,
2019-12-13,201912130UTA,UTA,Jeff Green,https://www.basketball-reference.com/boxscores/201912130UTA.html,16.23,1,8,.125,1,6,.167,2,2,0,1,1,0,0,0,1,2,5,-1.7,-18,1.000
2019-12-13,201912130UTA,UTA,Ed Davis,https://www.basketball-reference.com/boxscores/201912130UTA.html,11.6,0,0,,0,0,,0,0,0,6,6,0,1,0,1,4,0,0.2,-17,
