game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-01-22,202101220IND,ORL,https://www.basketball-reference.com/boxscores/202101220IND.html,28,32,27,21,10,118
2021-01-22,202101220IND,IND,https://www.basketball-reference.com/boxscores/202101220IND.html,37,25,26,20,12,120
