game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-03-19,202103190DEN,CHI,https://www.basketball-reference.com/boxscores/202103190DEN.html,30,25,34,27,11,127
2021-03-19,202103190DEN,DEN,https://www.basketball-reference.com/boxscores/202103190DEN.html,20,27,34,35,15,131
