game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2020-01-28,202001280CLE,NOP,Jrue Holiday,https://www.basketball-reference.com/boxscores/202001280CLE.html,33.2,10,16,.625,3,7,.429,5,6,.833,0,2,2,8,3,4,1,1,28,31.0,+19
2020-01-28,202001280CLE,NOP,Lonzo Ball,https://www.basketball-reference.com/boxscores/202001280CLE.html,32.37,2,10,.200,1,7,.143,0,0,,1,7,8,7,1,2,4,0,5,4.9,+13
2020-01-28,202001280CLE,NOP,Brandon Ingram,https://www.basketball-reference.com/boxscores/202001280CLE.html,31.57,9,13,.692,4,4,1.000,2,2,1.000,0,1,1,6,2,0,3,1,24,21.6,+12
2020-01-28,202001280CLE,NOP,Zion Williamson,https://www.basketball-reference.com/boxscores/202001280CLE.html,29.75,7,13,.538,0,0,,0,1,.000,2,7,9,1,0,0,0,1,14,11.1,+5
2020-01-28,202001280CLE,NOP,Derrick Favors,https://www.basketball-reference.com/boxscores/202001280CLE.html,23.03,4,5,.800,0,0,,1,3,.333,2,6,8,1,1,1,1,3,9,9.7,+24
2020-01-28,202001280CLE,NOP,JJ Redick,https://www.basketball-reference.com/boxscores/202001280CLE.html,27.68,4,10,.400,2,6,.333,5,5,1.000,0,3,3,3,1,0,4,2,15,8.8,+7
2020-01-28,202001280CLE,NOP,Josh Hart,https://www.basketball-reference.com/boxscores/202001280CLE.html,21.83,1,5,.200,0,4,.000,0,0,,0,2,2,1,1,2,0,3,2,1.4,-7
2020-01-28,202001280CLE,NOP,Nicolò Melli,https://www.basketball-reference.com/boxscores/202001280CLE.html,16.22,4,6,.667,3,5,.600,0,0,,2,2,4,1,0,0,2,2,11,8.3,+6
2020-01-28,202001280CLE,NOP,Jaxson Hayes,https://www.basketball-reference.com/boxscores/202001280CLE.html,15.12,3,5,.600,0,0,,2,3,.667,0,2,2,1,0,1,0,2,8,6.5,-12
2020-01-28,202001280CLE,NOP,Frank Jackson,https://www.basketball-reference.com/boxscores/202001280CLE.html,8.6,3,5,.600,0,1,.000,3,4,.750,0,2,2,0,0,1,1,1,9,6.2,+3
2020-01-28,202001280CLE,NOP,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202001280CLE.html,0.63,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
2020-01-28,202001280CLE,CLE,Collin Sexton,https://www.basketball-reference.com/boxscores/202001280CLE.html,31.78,9,20,.450,2,5,.400,4,4,1.000,1,2,3,4,2,1,0,1,24,20.0,-18
2020-01-28,202001280CLE,CLE,Kevin Love,https://www.basketball-reference.com/boxscores/202001280CLE.html,26.0,4,15,.267,2,10,.200,2,2,1.000,0,6,6,3,0,0,2,2,12,4.2,-21
2020-01-28,202001280CLE,CLE,Cedi Osman,https://www.basketball-reference.com/boxscores/202001280CLE.html,24.33,4,11,.364,1,3,.333,0,0,,2,2,4,4,0,1,1,4,9,5.8,-14
2020-01-28,202001280CLE,CLE,Tristan Thompson,https://www.basketball-reference.com/boxscores/202001280CLE.html,22.98,2,6,.333,0,0,,1,2,.500,5,4,9,0,0,0,1,0,5,4.9,-25
2020-01-28,202001280CLE,CLE,Dante Exum,https://www.basketball-reference.com/boxscores/202001280CLE.html,18.15,1,3,.333,0,0,,2,2,1.000,0,1,1,0,0,0,1,1,4,1.2,-8
2020-01-28,202001280CLE,CLE,Kevin Porter Jr.,https://www.basketball-reference.com/boxscores/202001280CLE.html,25.72,8,16,.500,5,8,.625,0,0,,1,1,2,2,1,0,3,3,21,12.2,-8
2020-01-28,202001280CLE,CLE,Larry Nance Jr.,https://www.basketball-reference.com/boxscores/202001280CLE.html,25.65,6,10,.600,1,3,.333,4,4,1.000,2,9,11,7,2,0,1,1,17,22.0,+6
2020-01-28,202001280CLE,CLE,Alfonzo McKinnie,https://www.basketball-reference.com/boxscores/202001280CLE.html,23.67,2,5,.400,0,2,.000,3,4,.750,1,4,5,1,1,0,1,2,7,5.7,0
2020-01-28,202001280CLE,CLE,Matthew Dellavedova,https://www.basketball-reference.com/boxscores/202001280CLE.html,18.72,2,4,.500,0,2,.000,0,0,,0,1,1,4,0,0,1,2,4,3.3,+5
2020-01-28,202001280CLE,CLE,John Henson,https://www.basketball-reference.com/boxscores/202001280CLE.html,18.1,3,6,.500,0,1,.000,0,0,,2,0,2,0,1,0,0,3,6,4.2,+10
2020-01-28,202001280CLE,CLE,Tyler Cook,https://www.basketball-reference.com/boxscores/202001280CLE.html,1.63,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,2.3,+1
2020-01-28,202001280CLE,CLE,Matt Mooney,https://www.basketball-reference.com/boxscores/202001280CLE.html,1.63,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+1
2020-01-28,202001280CLE,CLE,Dean Wade,https://www.basketball-reference.com/boxscores/202001280CLE.html,1.63,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
