game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2020-02-12,202002120DEN,LAL,Q1,Anthony Davis,https://www.basketball-reference.com/boxscores/202002120DEN.html,10.25,2,6,.333,0,0,0,0,0,4,4,2,0,0,1,1,4,1.8,-8,,
2020-02-12,202002120DEN,LAL,Q1,LeBron James,https://www.basketball-reference.com/boxscores/202002120DEN.html,9.0,3,5,.600,0,0,0,2,0,3,3,3,0,0,0,0,6,5.9,-6,.000,
2020-02-12,202002120DEN,LAL,Q1,Avery Bradley,https://www.basketball-reference.com/boxscores/202002120DEN.html,10.57,2,4,.500,1,2,0,0,1,0,1,1,0,0,1,1,5,3.0,-6,,.500
2020-02-12,202002120DEN,LAL,Q1,Danny Green,https://www.basketball-reference.com/boxscores/202002120DEN.html,7.57,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,-4,,.000
2020-02-12,202002120DEN,LAL,Q1,JaVale McGee,https://www.basketball-reference.com/boxscores/202002120DEN.html,7.57,2,3,.667,0,0,0,0,0,1,1,0,1,1,0,2,4,3.9,-4,,
2020-02-12,202002120DEN,LAL,Q1,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202002120DEN.html,4.43,0,4,.000,0,2,0,0,1,0,1,0,0,0,0,0,0,-2.1,-4,,.000
2020-02-12,202002120DEN,LAL,Q1,Dwight Howard,https://www.basketball-reference.com/boxscores/202002120DEN.html,1.75,1,1,1.000,0,0,2,2,1,0,1,0,0,0,0,0,4,4.4,0,1.000,
2020-02-12,202002120DEN,LAL,Q1,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202002120DEN.html,4.43,0,1,.000,0,0,0,0,1,0,1,1,0,0,0,1,0,0.3,-4,,
2020-02-12,202002120DEN,LAL,Q1,Rajon Rondo,https://www.basketball-reference.com/boxscores/202002120DEN.html,4.43,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,-4,,
2020-02-12,202002120DEN,LAL,Q2,Anthony Davis,https://www.basketball-reference.com/boxscores/202002120DEN.html,7.65,5,6,.833,0,1,1,3,0,1,1,0,1,0,0,0,11,9.3,+19,.333,.000
