game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2022-04-08,202204080LAL,OKC,Jaylen Hoard,https://www.basketball-reference.com/boxscores/202204080LAL.html,46.83,13,23,.565,1,4,.250,0,0,6,11,17,4,1,1,2,3,27,24.9,-21,
2022-04-08,202204080LAL,OKC,Zavier Simpson,https://www.basketball-reference.com/boxscores/202204080LAL.html,46.58,5,15,.333,0,3,.000,3,3,0,6,6,7,0,1,2,6,13,7.5,-20,1.000
2022-04-08,202204080LAL,OKC,Georgios Kalaitzakis,https://www.basketball-reference.com/boxscores/202204080LAL.html,45.25,10,19,.526,2,7,.286,3,5,0,4,4,6,3,0,4,3,25,18.1,-20,.600
2022-04-08,202204080LAL,OKC,Vit Krejci,https://www.basketball-reference.com/boxscores/202204080LAL.html,43.43,2,7,.286,0,3,.000,2,2,1,8,9,2,1,1,2,5,6,4.1,-22,1.000
2022-04-08,202204080LAL,OKC,Isaiah Roby,https://www.basketball-reference.com/boxscores/202204080LAL.html,14.22,5,7,.714,2,3,.667,2,3,1,3,4,2,0,0,2,5,14,9.7,+5,.667
2022-04-08,202204080LAL,OKC,Melvin Frazier,https://www.basketball-reference.com/boxscores/202204080LAL.html,43.68,5,17,.294,1,9,.111,5,6,1,3,4,0,0,0,2,4,16,3.7,-17,.833
2022-04-08,202204080LAL,LAL,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202204080LAL.html,34.35,4,16,.250,1,4,.250,6,6,1,7,8,5,2,0,0,2,15,12.9,+21,1.000
2022-04-08,202204080LAL,LAL,Malik Monk,https://www.basketball-reference.com/boxscores/202204080LAL.html,34.35,5,13,.385,1,5,.200,1,1,1,3,4,5,1,1,4,2,12,6.9,+12,1.000
2022-04-08,202204080LAL,LAL,Stanley Johnson,https://www.basketball-reference.com/boxscores/202204080LAL.html,31.8,8,16,.500,1,5,.200,4,7,3,5,8,0,1,0,1,0,21,15.4,-2,.571
2022-04-08,202204080LAL,LAL,Austin Reaves,https://www.basketball-reference.com/boxscores/202204080LAL.html,28.1,3,5,.600,1,2,.500,4,6,0,4,4,4,1,0,0,1,11,12.5,-1,.667
2022-04-08,202204080LAL,LAL,Dwight Howard,https://www.basketball-reference.com/boxscores/202204080LAL.html,23.28,5,7,.714,0,2,.000,5,8,1,7,8,3,1,1,2,2,15,14.7,-5,.625
2022-04-08,202204080LAL,LAL,Wenyen Gabriel,https://www.basketball-reference.com/boxscores/202204080LAL.html,24.72,6,7,.857,1,1,1.000,3,4,1,6,7,1,0,2,1,5,16,14.7,+24,.750
2022-04-08,202204080LAL,LAL,D.J. Augustin,https://www.basketball-reference.com/boxscores/202204080LAL.html,23.23,2,5,.400,1,4,.250,2,2,0,0,0,3,2,0,0,1,7,8.0,+10,1.000
2022-04-08,202204080LAL,LAL,Wayne Ellington,https://www.basketball-reference.com/boxscores/202204080LAL.html,22.0,4,9,.444,2,7,.286,0,0,0,3,3,1,0,0,1,1,10,5.5,+15,
2022-04-08,202204080LAL,LAL,Mason Jones,https://www.basketball-reference.com/boxscores/202204080LAL.html,18.17,4,4,1.000,1,1,1.000,4,5,0,3,3,1,0,0,0,3,13,11.8,+21,.800
