game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-04-05,202104050DAL,UTA,https://www.basketball-reference.com/boxscores/202104050DAL.html,25,17,27,34,103
2021-04-05,202104050DAL,DAL,https://www.basketball-reference.com/boxscores/202104050DAL.html,27,23,37,24,111
